totalFlips,clauses,tries,cb,ratio,flips,earlyRestarts,variables,lastRunEntropy,sat,entropy,flipsPerSecond
665358,2100,27,3.3000,4.2000,15358,0,500,0.8075,1,0.8480,24830.2927
13138,2100,1,3.3000,4.2000,13138,0,500,0.8891,1,0.8891,66700.5388
23960,2100,1,3.3000,4.2000,23960,0,500,0.8436,1,0.8436,47697.0633
90422,2100,4,3.3000,4.2000,15422,0,500,0.8236,1,0.8520,29542.0547
57239,2100,3,3.3000,4.2000,7239,0,500,0.8024,1,0.8467,32966.0293
7500000,2100,30,3.3000,4.2000,25000,0,500,0.8641,0,0.8079,24297.0060
7750000,2100,31,3.3000,4.2000,25000,0,500,0.6851,0,0.7992,25393.1531
10625,2100,1,3.3000,4.2000,10625,0,500,0.8096,1,0.8096,78906.4152
8000000,2100,32,3.3000,4.2000,25000,0,500,0.8599,0,0.8351,25969.0720
7500000,2100,30,3.3000,4.2000,25000,0,500,0.8767,0,0.8305,24301.2424
7750000,2100,31,3.3000,4.2000,25000,0,500,0.9055,0,0.8267,25258.8494
8000000,2100,32,3.3000,4.2000,25000,0,500,0.8157,0,0.8139,25940.1935
13587,2100,1,3.3000,4.2000,13587,0,500,0.8027,1,0.8027,70511.7143
146686,2100,6,3.3000,4.2000,21686,0,500,0.8597,1,0.8454,26955.8211
304014,2100,13,3.3000,4.2000,4014,0,500,0.8621,1,0.8631,25123.4410
257003,2100,11,3.3000,4.2000,7003,0,500,0.8820,1,0.8454,26772.4447
7750000,2100,31,3.3000,4.2000,25000,0,500,0.8994,0,0.8423,25291.0725
8531,2100,1,3.3000,4.2000,8531,0,500,0.7586,1,0.7586,87370.9649
58493,2100,3,3.3000,4.2000,8493,0,500,0.8716,1,0.8508,32981.3878
7500000,2100,30,3.3000,4.2000,25000,0,500,0.8549,0,0.8415,24256.1705
7750000,2100,31,3.3000,4.2000,25000,0,500,0.7955,0,0.8112,25197.7422
74050,2100,3,3.3000,4.2000,24050,0,500,0.8022,1,0.8330,30953.9779
454933,2100,19,3.3000,4.2000,4933,0,500,0.8413,1,0.8283,25402.2245
317158,2100,13,3.3000,4.2000,17158,0,500,0.8929,1,0.8840,26022.4641
7750000,2100,31,3.3000,4.2000,25000,0,500,0.8793,0,0.8110,25456.8874
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8921,0,0.8293,23751.8958
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8619,0,0.8202,23846.6106
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8483,0,0.8235,23806.8047
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8980,0,0.8351,24247.0169
57163,2100,3,3.4000,4.2000,7163,0,500,0.8402,1,0.8338,31894.0251
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8567,0,0.8215,23726.4020
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8576,0,0.8137,23803.1999
144689,2100,6,3.4000,4.2000,19689,0,500,0.8414,1,0.8335,27273.4796
13989,2100,1,3.4000,4.2000,13989,0,500,0.8915,1,0.8915,61799.6570
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7923,0,0.8046,23714.8227
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8638,0,0.7848,23739.0564
311328,2100,13,3.4000,4.2000,11328,0,500,0.9034,1,0.8097,24731.1803
320508,2100,13,3.4000,4.2000,20508,0,500,0.9013,1,0.8605,24872.2015
20320,2100,1,3.4000,4.2000,20320,0,500,0.7542,1,0.7542,50240.7977
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8421,0,0.8261,23839.8771
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8914,0,0.8293,24139.5718
298217,2100,12,3.4000,4.2000,23217,0,500,0.8653,1,0.8130,24985.8523
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8214,0,0.8128,24098.8004
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7176,0,0.8048,23964.6780
172858,2100,7,3.4000,4.2000,22858,0,500,0.8741,1,0.8544,26461.6344
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8386,0,0.8285,24066.9594
18579,2100,1,3.4000,4.2000,18579,0,500,0.8596,1,0.8596,52717.3275
262733,2100,11,3.4000,4.2000,12733,0,500,0.8358,1,0.8128,25444.5336
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8586,0,0.7995,23742.7402
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8200,0,0.8096,24121.6599
563695,2100,23,3.4000,4.2000,13695,0,500,0.8397,1,0.8265,24267.5691
70308,2100,3,3.4000,4.2000,20308,0,500,0.8582,1,0.7739,32325.1432
7500000,2100,30,3.4000,4.2000,25000,0,500,0.9018,0,0.8283,24208.4950
587298,2100,24,3.4000,4.2000,12298,0,500,0.7902,1,0.8164,23916.3418
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8740,0,0.8146,23758.0386
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8714,0,0.7986,23632.9163
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8916,0,0.8109,24053.7908
303927,2100,13,3.4000,4.2000,3927,0,500,0.8528,1,0.8130,25491.1330
109682,2100,5,3.4000,4.2000,9682,0,500,0.8906,1,0.8606,28314.5418
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8271,0,0.8243,23805.4582
19079,2100,1,3.4000,4.2000,19079,0,500,0.8170,1,0.8170,52473.6054
7250000,2100,29,3.4000,4.2000,25000,0,500,0.9035,0,0.7954,24001.4058
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8052,0,0.8085,23882.9058
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8534,0,0.8259,24007.1217
144030,2100,6,3.4000,4.2000,19030,0,500,0.7853,1,0.8398,26963.2696
149095,2100,6,3.4000,4.2000,24095,0,500,0.8202,1,0.8477,27123.7071
243086,2100,10,3.4000,4.2000,18086,0,500,0.8497,1,0.8309,25705.3916
533396,2100,22,3.4000,4.2000,8396,0,500,0.8680,1,0.8220,23847.2526
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8233,0,0.8106,23943.0975
318321,2100,13,3.4000,4.2000,18321,0,500,0.8821,1,0.7893,25046.1132
631524,2100,26,3.4000,4.2000,6524,0,500,0.7294,1,0.8144,24038.8314
156918,2100,7,3.4000,4.2000,6918,0,500,0.8413,1,0.8219,27283.1099
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8610,0,0.8220,24125.9280
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8409,0,0.8263,23948.8330
86256,2100,4,3.4000,4.2000,11256,0,500,0.8083,1,0.7953,29230.6243
9153,2100,1,3.4000,4.2000,9153,0,500,0.8534,1,0.8534,83496.9670
49361,2100,2,3.4000,4.2000,24361,0,500,0.7046,1,0.7695,34975.4588
107765,2100,5,3.4000,4.2000,7765,0,500,0.7735,1,0.8019,28348.7128
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8292,0,0.8056,24035.9585
7250000,2100,29,3.4000,4.2000,25000,0,500,0.9049,0,0.8384,23983.3728
230158,2100,10,3.4000,4.2000,5158,0,500,0.8746,1,0.8499,25969.9432
591636,2100,24,3.4000,4.2000,16636,0,500,0.9128,1,0.8428,23858.4424
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8524,0,0.8071,24056.6939
43434,2100,2,3.4000,4.2000,18434,0,500,0.8688,1,0.8699,36679.6257
18736,2100,1,3.4000,4.2000,18736,0,500,0.8298,1,0.8298,54117.7525
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8477,0,0.8021,23826.7938
194577,2100,8,3.4000,4.2000,19577,0,500,0.8096,1,0.8207,26532.8670
30552,2100,2,3.4000,4.2000,5552,0,500,0.8448,1,0.8106,40061.5767
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8919,0,0.8293,24058.0845
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8308,0,0.8171,24070.8419
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8332,0,0.8328,24074.9013
294098,2100,12,3.4000,4.2000,19098,0,500,0.8368,1,0.8306,25501.4347
7500000,2100,30,3.4000,4.2000,25000,0,500,0.7718,0,0.8028,24136.8837
70603,2100,3,3.4000,4.2000,20603,0,500,0.8753,1,0.8594,31158.7173
149181,2100,6,3.4000,4.2000,24181,0,500,0.8780,1,0.8353,27199.1140
699512,2100,28,3.4000,4.2000,24512,0,500,0.8369,1,0.8448,23934.5959
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8514,0,0.8191,24004.8405
33246,2100,2,3.4000,4.2000,8246,0,500,0.8379,1,0.7242,38231.4888
498553,2100,20,3.4000,4.2000,23553,0,500,0.8035,1,0.7973,24580.1729
37560,2100,2,3.4000,4.2000,12560,0,500,0.8787,1,0.8526,37727.1135
41605,2100,2,3.4000,4.2000,16605,0,500,0.8325,1,0.8143,36761.8177
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8883,0,0.8287,23917.4097
4377,2100,1,3.4000,4.2000,4377,0,500,0.8595,1,0.8595,141418.3010
46048,2100,2,3.4000,4.2000,21048,0,500,0.8975,1,0.8236,35143.6110
516130,2100,21,3.4000,4.2000,16130,0,500,0.8911,1,0.8399,24167.8621
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8015,0,0.8153,23920.8501
7357,2100,1,3.4000,4.2000,7357,0,500,0.8262,1,0.8262,99449.1660
63494,2100,3,3.4000,4.2000,13494,0,500,0.8621,1,0.8139,32689.3417
7500000,2100,30,3.4000,4.2000,25000,0,500,0.7442,0,0.7980,24208.1334
685776,2100,28,3.4000,4.2000,10776,0,500,0.8521,1,0.8522,24098.6547
23649,2100,1,3.4000,4.2000,23649,0,500,0.8095,1,0.8095,48436.7092
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8804,0,0.7885,23935.3502
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8971,0,0.8306,24114.3564
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7598,0,0.8186,23921.6800
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8558,0,0.8097,24165.7249
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7822,0,0.7791,24152.4550
7500000,2100,30,3.4000,4.2000,25000,0,500,0.7928,0,0.8150,24325.0591
7250000,2100,29,3.4000,4.2000,25000,0,500,0.9012,0,0.8221,23973.0005
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8567,0,0.8088,23981.3755
188306,2100,8,3.4000,4.2000,13306,0,500,0.8212,1,0.8268,26195.1295
31032,2100,2,3.4000,4.2000,6032,0,500,0.8860,1,0.8539,41154.7090
32853,2100,2,3.4000,4.2000,7853,0,500,0.9126,1,0.8387,40963.5555
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7882,0,0.7830,23866.2066
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8796,0,0.8166,24202.8711
174664,2100,7,3.4000,4.2000,24664,0,500,0.8655,1,0.8568,26716.8206
37717,2100,2,3.4000,4.2000,12717,0,500,0.8390,1,0.8127,37404.4288
271292,2100,11,3.4000,4.2000,21292,0,500,0.8445,1,0.8426,25160.2954
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8191,0,0.8311,24146.1412
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8833,0,0.8272,23708.4357
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7964,0,0.8101,24020.0879
15614,2100,1,3.4000,4.2000,15614,0,500,0.8593,1,0.8593,60332.5343
668393,2100,27,3.4000,4.2000,18393,0,500,0.8332,1,0.8371,24306.8221
43649,2100,2,3.4000,4.2000,18649,0,500,0.8719,1,0.8078,36703.1540
244611,2100,10,3.4000,4.2000,19611,0,500,0.8805,1,0.8228,25642.9394
244481,2100,10,3.4000,4.2000,19481,0,500,0.8409,1,0.8352,25521.8692
163383,2100,7,3.4000,4.2000,13383,0,500,0.7743,1,0.8291,26797.2301
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8860,0,0.8450,24069.1097
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8531,0,0.8010,24063.2131
5926,2100,1,3.4000,4.2000,5926,0,500,0.8477,1,0.8477,115552.8523
17362,2100,1,3.4000,4.2000,17362,0,500,0.8660,1,0.8660,56375.3185
481933,2100,20,3.4000,4.2000,6933,0,500,0.8013,1,0.8266,24516.8597
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8670,0,0.8167,24164.2456
187023,2100,8,3.4000,4.2000,12023,0,500,0.8620,1,0.8155,26371.8091
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8413,0,0.8145,24153.5417
194767,2100,8,3.4000,4.2000,19767,0,500,0.8002,1,0.7836,26161.6715
7250000,2100,29,3.4000,4.2000,25000,0,500,0.6880,0,0.8226,23950.4880
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8704,0,0.8265,24148.7826
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8173,0,0.8163,23912.7541
409011,2100,17,3.4000,4.2000,9011,0,500,0.7990,1,0.8044,24396.0844
68977,2100,3,3.4000,4.2000,18977,0,500,0.8651,1,0.8483,31380.7748
9462,2100,1,3.4000,4.2000,9462,0,500,0.8609,1,0.8609,82118.8869
22208,2100,1,3.4000,4.2000,22208,0,500,0.8278,1,0.8278,48894.1549
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7570,0,0.8122,24024.4130
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8216,0,0.7926,23744.1125
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8596,0,0.8429,23919.1313
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8183,0,0.8131,23789.7328
34799,2100,2,3.4000,4.2000,9799,0,500,0.8511,1,0.7888,39818.6401
287819,2100,12,3.4000,4.2000,12819,0,500,0.8557,1,0.8397,25167.6670
155115,2100,7,3.4000,4.2000,5115,0,500,0.8039,1,0.7988,26675.8851
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8290,0,0.8262,24224.4668
249474,2100,10,3.4000,4.2000,24474,0,500,0.7854,1,0.8193,25520.4811
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8965,0,0.8157,23700.1226
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7643,0,0.8088,23917.6082
19856,2100,1,3.4000,4.2000,19856,0,500,0.7741,1,0.7741,51396.8329
7500000,2100,30,3.4000,4.2000,25000,0,500,0.7819,0,0.8058,24219.5827
7500000,2100,30,3.4000,4.2000,25000,0,500,0.7715,0,0.8265,24233.1298
6565,2100,1,3.4000,4.2000,6565,0,500,0.8239,1,0.8239,106174.9055
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8714,0,0.8198,24133.3341
24232,2100,1,3.4000,4.2000,24232,0,500,0.8646,1,0.8646,47296.0472
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7580,0,0.8111,23960.0641
170594,2100,7,3.4000,4.2000,20594,0,500,0.8439,1,0.8393,26756.3324
7250000,2100,29,3.4000,4.2000,25000,0,500,0.9155,0,0.8367,24084.3273
46430,2100,2,3.4000,4.2000,21430,0,500,0.6994,1,0.7417,35279.7464
56336,2100,3,3.4000,4.2000,6336,0,500,0.8727,1,0.8492,32241.9040
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8488,0,0.8165,24061.5668
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8018,0,0.8041,24240.7925
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8408,0,0.8106,24915.5990
7500000,2100,30,3.4000,4.2000,25000,0,500,0.7957,0,0.8309,24166.0275
62448,2100,3,3.4000,4.2000,12448,0,500,0.8450,1,0.8291,32261.5584
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8548,0,0.8241,24202.6914
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8564,0,0.8204,24977.4733
7250000,2100,29,3.4000,4.2000,25000,0,500,0.9020,0,0.8133,24130.1931
7250000,2100,29,3.4000,4.2000,25000,0,500,0.6766,0,0.7997,24069.1823
7500000,2100,30,3.4000,4.2000,25000,0,500,0.9026,0,0.8368,24681.8911
313833,2100,13,3.4000,4.2000,13833,0,500,0.8750,1,0.8057,26918.7247
107848,2100,5,3.4000,4.2000,7848,0,500,0.8379,1,0.8181,28439.2945
115289,2100,5,3.4000,4.2000,15289,0,500,0.8721,1,0.8292,27939.4569
120728,2100,5,3.4000,4.2000,20728,0,500,0.7454,1,0.7994,27626.5752
39976,2100,2,3.4000,4.2000,14976,0,500,0.8617,1,0.8558,37982.4665
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8844,0,0.8289,24217.2004
289499,2100,12,3.4000,4.2000,14499,0,500,0.8385,1,0.8417,25080.3752
368378,2100,15,3.4000,4.2000,18378,0,500,0.8190,1,0.8095,24803.5141
16857,2100,1,3.4000,4.2000,16857,0,500,0.8876,1,0.8876,57409.2481
291536,2100,12,3.4000,4.2000,16536,0,500,0.8246,1,0.8477,24892.6695
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7587,0,0.7909,23718.8811
34695,2100,2,3.4000,4.2000,9695,0,500,0.8652,1,0.8185,39506.2530
30132,2100,2,3.4000,4.2000,5132,0,500,0.8257,1,0.7576,42727.0171
13610,2100,1,3.4000,4.2000,13610,0,500,0.7933,1,0.7933,63181.0051
7250000,2100,29,3.4000,4.2000,25000,0,500,0.8501,0,0.8091,24148.2158
14631,2100,1,3.4000,4.2000,14631,0,500,0.8545,1,0.8545,60943.0863
620122,2100,25,3.4000,4.2000,20122,0,500,0.8689,1,0.8399,23959.8191
7250000,2100,29,3.4000,4.2000,25000,0,500,0.9045,0,0.8162,23943.8776
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8909,0,0.8149,24362.9819
212175,2100,9,3.4000,4.2000,12175,0,500,0.7219,1,0.8026,26631.6548
233573,2100,10,3.4000,4.2000,8573,0,500,0.8528,1,0.8050,26822.0063
633899,2100,26,3.4000,4.2000,8899,0,500,0.8140,1,0.8111,24008.2016
7250000,2100,29,3.4000,4.2000,25000,0,500,0.7779,0,0.8014,24054.2901
7750000,2100,31,3.4000,4.2000,25000,0,500,0.8675,0,0.8191,25446.3292
143394,2100,6,3.4000,4.2000,18394,0,500,0.8777,1,0.8136,29434.0545
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8358,0,0.8053,24136.1953
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8388,0,0.8175,24637.7321
204567,2100,9,3.4000,4.2000,4567,0,500,0.8816,1,0.8378,27634.2148
362957,2100,15,3.4000,4.2000,12957,0,500,0.8497,1,0.8298,27154.2553
38090,2100,2,3.4000,4.2000,13090,0,500,0.9019,1,0.8924,38801.5932
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8596,0,0.7891,24210.3354
114881,2100,5,3.4000,4.2000,14881,0,500,0.8181,1,0.8036,29596.2448
483105,2100,20,3.4000,4.2000,8105,0,500,0.8920,1,0.8310,25414.8053
37866,2100,2,3.4000,4.2000,12866,0,500,0.8647,1,0.8180,38409.8932
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8504,0,0.8218,24732.0206
7750000,2100,31,3.4000,4.2000,25000,0,500,0.9037,0,0.8415,25683.0867
159321,2100,7,3.4000,4.2000,9321,0,500,0.8473,1,0.8161,29212.9928
136901,2100,6,3.4000,4.2000,11901,0,500,0.8533,1,0.8351,27106.4980
7500000,2100,30,3.4000,4.2000,25000,0,500,0.8404,0,0.8422,24282.4495
8000000,2100,32,3.4000,4.2000,25000,0,500,0.8392,0,0.8156,25894.2857
8000000,2100,32,3.4000,4.2000,25000,0,500,0.8709,0,0.8301,26165.1349
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9750,0,0.9404,23835.7399
40675,2050,2,1.5000,4.1000,15675,0,500,0.9663,1,0.9676,37326.8699
85392,2050,4,1.5000,4.1000,10392,0,500,0.9616,1,0.9674,29699.6827
157802,2050,7,1.5000,4.1000,7802,0,500,0.9564,1,0.9660,27031.3291
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9759,0,0.9410,23849.5444
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9713,0,0.9382,24070.5127
261757,2050,11,1.5000,4.1000,11757,0,500,0.9631,1,0.9730,25559.9547
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9708,0,0.9381,24061.6285
343333,2050,14,1.5000,4.1000,18333,0,500,0.9699,1,0.9687,24429.8400
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9760,0,0.9433,23934.5126
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9714,0,0.9372,24143.2736
287451,2050,12,1.5000,4.1000,12451,0,500,0.9599,1,0.9674,24941.7825
11828,2050,1,1.5000,4.1000,11828,0,500,0.9612,1,0.9612,68747.1167
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9675,0,0.9341,23850.2759
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9722,0,0.9378,24090.9864
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9752,0,0.9410,24114.0179
48509,2050,2,1.5000,4.1000,23509,0,500,0.9713,1,0.9700,34918.8301
7094,2050,1,1.5000,4.1000,7094,0,500,0.9525,1,0.9525,100310.3626
540357,2050,22,1.5000,4.1000,15357,0,500,0.9613,1,0.9650,24115.0694
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9748,0,0.9419,23998.7695
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9665,0,0.9373,24013.0601
33404,2050,2,1.5000,4.1000,8404,0,500,0.9484,1,0.9560,40182.8952
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9722,0,0.9419,24063.7666
661492,2050,27,1.5000,4.1000,11492,0,500,0.9638,1,0.9725,24224.9510
673578,2050,27,1.5000,4.1000,23578,0,500,0.9718,1,0.9702,23940.1311
136365,2050,6,1.5000,4.1000,11365,0,500,0.9524,1,0.9625,27304.3125
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9768,0,0.9432,24092.5555
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9700,0,0.9371,24078.0162
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9706,0,0.9371,24037.9632
548355,2050,22,1.5000,4.1000,23355,0,500,0.9704,1,0.9679,24074.8361
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9753,0,0.9395,23867.4407
48261,2050,2,1.5000,4.1000,23261,0,500,0.9697,1,0.9721,35541.5532
46173,2050,2,1.5000,4.1000,21173,0,500,0.9613,1,0.9636,35292.5972
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9724,0,0.9411,24016.3120
147717,2050,6,1.5000,4.1000,22717,0,500,0.9580,1,0.9663,27122.6007
7623,2050,1,1.5000,4.1000,7623,0,500,0.9576,1,0.9576,96074.4574
7500000,2050,30,1.5000,4.1000,25000,0,500,0.9765,0,0.9446,24213.8859
137301,2050,6,1.5000,4.1000,12301,0,500,0.9614,1,0.9634,27497.0865
671376,2050,27,1.5000,4.1000,21376,0,500,0.9621,1,0.9655,24018.2818
71043,2050,3,1.5000,4.1000,21043,0,500,0.9729,1,0.9751,31253.8192
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9746,0,0.9399,24095.2609
71153,2050,3,1.5000,4.1000,21153,0,500,0.9666,1,0.9662,30932.8044
6184,2050,1,1.5000,4.1000,6184,0,500,0.9438,1,0.9438,109260.4814
313113,2050,13,1.5000,4.1000,13113,0,500,0.9547,1,0.9675,24965.0637
5811,2050,1,1.5000,4.1000,5811,0,500,0.9464,1,0.9464,115436.0880
141491,2050,6,1.5000,4.1000,16491,0,500,0.9640,1,0.9711,27244.4525
444467,2050,18,1.5000,4.1000,19467,0,500,0.9688,1,0.9674,24365.6864
135799,2050,6,1.5000,4.1000,10799,0,500,0.9545,1,0.9666,27395.5319
59988,2050,3,1.5000,4.1000,9988,0,500,0.9550,1,0.9669,32649.8736
464849,2050,19,1.5000,4.1000,14849,0,500,0.9638,1,0.9680,24548.4215
120632,2050,5,1.5000,4.1000,20632,0,500,0.9693,1,0.9728,28065.6051
169812,2050,7,1.5000,4.1000,19812,0,500,0.9674,1,0.9683,26719.6356
13491,2050,1,1.5000,4.1000,13491,0,500,0.9602,1,0.9602,63964.0737
14690,2050,1,1.5000,4.1000,14690,0,500,0.9605,1,0.9605,61834.4895
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9733,0,0.9380,24078.8694
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9669,0,0.9377,24050.8397
8353,2050,1,1.5000,4.1000,8353,0,500,0.9536,1,0.9536,89649.2417
7500000,2050,30,1.5000,4.1000,25000,0,500,0.9732,0,0.9394,24141.3264
7500000,2050,30,1.5000,4.1000,25000,0,500,0.9727,0,0.9421,24230.6306
9461,2050,1,1.5000,4.1000,9461,0,500,0.9611,1,0.9611,82783.5959
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9745,0,0.9373,23858.0817
23773,2050,1,1.5000,4.1000,23773,0,500,0.9648,1,0.9648,47399.9257
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9696,0,0.9373,23965.3153
410059,2050,17,1.5000,4.1000,10059,0,500,0.9590,1,0.9694,24711.7924
22287,2050,1,1.5000,4.1000,22287,0,500,0.9658,1,0.9658,49312.3025
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9634,0,0.9383,24096.8957
7500000,2050,30,1.5000,4.1000,25000,0,500,0.9754,0,0.9415,24163.9789
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9711,0,0.9355,24131.5015
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9728,0,0.9393,24076.1992
63740,2050,3,1.5000,4.1000,13740,0,500,0.9590,1,0.9670,32549.6748
191756,2050,8,1.5000,4.1000,16756,0,500,0.9669,1,0.9701,26298.2503
7500000,2050,30,1.5000,4.1000,25000,0,500,0.9723,0,0.9395,24360.7575
73649,2050,3,1.5000,4.1000,23649,0,500,0.9614,1,0.9685,31162.5939
598583,2050,24,1.5000,4.1000,23583,0,500,0.9711,1,0.9702,24354.5258
16056,2050,1,1.5000,4.1000,16056,0,500,0.9639,1,0.9639,59452.8396
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9739,0,0.9398,24141.1563
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9748,0,0.9402,24065.9963
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9729,0,0.9401,23986.6612
14892,2050,1,1.5000,4.1000,14892,0,500,0.9611,1,0.9611,61379.5031
562192,2050,23,1.5000,4.1000,12192,0,500,0.9606,1,0.9699,24235.8334
23161,2050,1,1.5000,4.1000,23161,0,500,0.9651,1,0.9651,48262.3159
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9708,0,0.9378,24023.7941
15299,2050,1,1.5000,4.1000,15299,0,500,0.9612,1,0.9612,60494.0981
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9746,0,0.9424,24157.7417
57985,2050,3,1.5000,4.1000,7985,0,500,0.9539,1,0.9616,33151.7516
63246,2050,3,1.5000,4.1000,13246,0,500,0.9531,1,0.9601,32077.2320
24262,2050,1,1.5000,4.1000,24262,0,500,0.9662,1,0.9662,47617.2575
62775,2050,3,1.5000,4.1000,12775,0,500,0.9614,1,0.9647,32381.9797
337482,2050,14,1.5000,4.1000,12482,0,500,0.9629,1,0.9715,24964.9203
217867,2050,9,1.5000,4.1000,17867,0,500,0.9624,1,0.9655,25906.1744
13594,2050,1,1.5000,4.1000,13594,0,500,0.9526,1,0.9526,64132.7228
171595,2050,7,1.5000,4.1000,21595,0,500,0.9617,1,0.9688,26472.8272
10871,2050,1,1.5000,4.1000,10871,0,500,0.9503,1,0.9503,74893.4762
7250000,2050,29,1.5000,4.1000,25000,0,500,0.9768,0,0.9394,24087.0365
499551,2050,20,1.5000,4.1000,24551,0,500,0.9667,1,0.9662,24326.1505
