sat,ratio,cb,tries,clauses,flips,variables,entropy,earlyRestarts,totalFlips,flipsPerSecond,lastRunEntropy
1,4.1000,1.9000,1,2050,15891,500,0.9520,0,15891,59836.2024,0.9520
1,4.1000,1.9000,11,2050,10291,500,0.9527,0,260291,25164.9174,0.9543
0,4.1000,1.9000,29,2050,25000,500,0.9352,0,7250000,24111.9125,0.9735
1,4.1000,1.9000,3,2050,20220,500,0.9559,0,70220,31773.4099,0.9581
1,4.1000,1.9000,4,2050,21261,500,0.9548,0,96261,29096.1697,0.9666
1,4.1000,1.9000,4,2050,22253,500,0.9597,0,97253,28942.3852,0.9533
1,4.1000,1.9000,1,2050,7974,500,0.9570,0,7974,93028.7644,0.9570
1,4.1000,1.9000,8,2050,8031,500,0.9597,0,183031,26569.8740,0.9502
1,4.1000,1.9000,1,2050,6592,500,0.9431,0,6592,106607.1937,0.9431
1,4.1000,1.9000,4,2050,19667,500,0.9555,0,94667,28473.5013,0.9327
1,4.1000,1.9000,4,2050,6782,500,0.9531,0,81782,30027.7599,0.9409
1,4.1000,1.9000,10,2050,19432,500,0.9568,0,244432,25437.4194,0.9528
0,4.1000,1.9000,30,2050,25000,500,0.9313,0,7500000,24175.1282,0.9679
1,4.1000,1.9000,1,2050,11796,500,0.9455,0,11796,70300.9986,0.9455
1,4.1000,1.9000,8,2050,15445,500,0.9617,0,190445,26197.5018,0.9518
1,4.1000,1.9000,1,2050,6531,500,0.9186,0,6531,106987.4410,0.9186
1,4.1000,1.9000,1,2050,18553,500,0.9531,0,18553,54389.5616,0.9531
1,4.1000,1.9000,1,2050,11222,500,0.9428,0,11222,70987.6237,0.9428
1,4.1000,1.9000,21,2050,16363,500,0.9587,0,516363,24316.5485,0.9476
0,4.1000,1.9000,29,2050,25000,500,0.9225,0,7250000,23653.4628,0.9544
1,4.1000,1.9000,1,2050,23265,500,0.9480,0,23265,47119.7824,0.9480
1,4.1000,1.9000,9,2050,18289,500,0.9606,0,218289,25962.7531,0.9593
1,4.1000,1.9000,1,2050,11335,500,0.9517,0,11335,71348.1310,0.9517
1,4.1000,1.9000,1,2050,12944,500,0.9527,0,12944,64916.7236,0.9527
1,4.1000,1.9000,1,2050,2981,500,0.9316,0,2981,189351.5050,0.9316
1,4.1000,1.9000,1,2050,4420,500,0.9342,0,4420,140160.4551,0.9342
1,4.1000,1.9000,1,2050,9596,500,0.9203,0,9596,81248.4413,0.9203
1,4.1000,1.9000,23,2050,13481,500,0.9561,0,563481,24248.5585,0.9304
1,4.1000,1.9000,2,2050,12091,500,0.9532,0,37091,38793.6684,0.9535
1,4.1000,1.9000,6,2050,21267,500,0.9601,0,146267,27060.3958,0.9546
1,4.1000,1.9000,2,2050,9362,500,0.9532,0,34362,39658.2133,0.9413
1,4.1000,1.9000,4,2050,21971,500,0.9464,0,96971,29175.0983,0.9570
1,4.1000,1.9000,7,2050,3332,500,0.9496,0,153332,26884.4671,0.9205
1,4.1000,1.9000,9,2050,10947,500,0.9575,0,210947,26214.7798,0.9511
1,4.1000,1.9000,5,2050,13028,500,0.9463,0,113028,28142.7371,0.9402
1,4.1000,1.9000,3,2050,8073,500,0.9525,0,58073,33010.7968,0.9495
1,4.1000,1.9000,6,2050,24466,500,0.9551,0,149466,27135.1330,0.9533
1,4.1000,1.9000,1,2050,6777,500,0.9473,0,6777,102489.9963,0.9473
1,4.1000,1.9000,7,2050,24481,500,0.9590,0,174481,26558.5752,0.9581
0,4.1000,1.9000,29,2050,25000,500,0.9291,0,7250000,24164.8534,0.9580
1,4.1000,1.9000,1,2050,8842,500,0.9563,0,8842,81290.0912,0.9563
1,4.1000,1.9000,2,2050,12762,500,0.9369,0,37762,38859.1083,0.9129
1,4.1000,1.9000,1,2050,13528,500,0.9483,0,13528,65615.7781,0.9483
1,4.1000,1.9000,1,2050,4236,500,0.9321,0,4236,147614.1182,0.9321
1,4.1000,1.9000,6,2050,10772,500,0.9580,0,135772,27461.8962,0.9493
1,4.1000,1.9000,1,2050,21683,500,0.9473,0,21683,49458.6758,0.9473
0,4.1000,1.9000,29,2050,25000,500,0.9178,0,7250000,23900.5670,0.9622
0,4.1000,1.9000,29,2050,25000,500,0.9285,0,7250000,24116.7133,0.9595
0,4.1000,1.9000,30,2050,25000,500,0.9317,0,7500000,24148.9731,0.9625
1,4.1000,1.9000,1,2050,2309,500,0.9254,0,2309,232039.2841,0.9254
1,4.1000,1.9000,1,2050,14934,500,0.9487,0,14934,62129.7699,0.9487
1,4.1000,1.9000,1,2050,12747,500,0.9407,0,12747,68035.9861,0.9407
1,4.1000,1.9000,5,2050,19327,500,0.9634,0,119327,28279.8777,0.9586
1,4.1000,1.9000,1,2050,10966,500,0.9500,0,10966,74482.7701,0.9500
1,4.1000,1.9000,5,2050,16378,500,0.9512,0,116378,28188.2322,0.9501
1,4.1000,1.9000,2,2050,15334,500,0.9572,0,40334,37499.1902,0.9536
1,4.1000,1.9000,20,2050,15707,500,0.9584,0,490707,24445.2544,0.9463
1,4.1000,1.9000,11,2050,17453,500,0.9563,0,267453,24823.6772,0.9434
1,4.1000,1.9000,1,2050,10801,500,0.9457,0,10801,74875.2053,0.9457
0,4.1000,1.9000,29,2050,25000,500,0.9220,0,7250000,23735.1454,0.9658
1,4.1000,1.9000,6,2050,6254,500,0.9624,0,131254,27878.2140,0.9411
1,4.1000,1.9000,1,2050,8799,500,0.9385,0,8799,87638.0322,0.9385
1,4.1000,1.9000,3,2050,21628,500,0.9571,0,71628,31635.3327,0.9495
0,4.1000,1.9000,30,2050,25000,500,0.9287,0,7500000,24402.3744,0.9638
1,4.1000,1.9000,10,2050,23773,500,0.9504,0,248773,25655.2997,0.9457
1,4.1000,1.9000,1,2050,18961,500,0.9568,0,18961,54203.4733,0.9568
0,4.1000,1.9000,30,2050,25000,500,0.9308,0,7500000,24249.2450,0.9633
1,4.1000,1.9000,9,2050,15086,500,0.9495,0,215086,26203.1428,0.8970
1,4.1000,1.9000,1,2050,17640,500,0.9533,0,17640,56784.0349,0.9533
1,4.1000,1.9000,1,2050,21460,500,0.9449,0,21460,50497.0383,0.9449
0,4.1000,1.9000,30,2050,25000,500,0.9275,0,7500000,24216.2112,0.9615
1,4.1000,1.9000,1,2050,12514,500,0.9479,0,12514,68607.7964,0.9479
1,4.1000,1.9000,6,2050,10997,500,0.9521,0,135997,27990.9407,0.9450
1,4.1000,1.9000,1,2050,11244,500,0.9525,0,11244,73292.7287,0.9525
0,4.1000,1.9000,30,2050,25000,500,0.9302,0,7500000,24225.6752,0.9656
0,4.1000,1.9000,30,2050,25000,500,0.9286,0,7500000,24374.5997,0.9658
0,4.1000,1.9000,30,2050,25000,500,0.9285,0,7500000,24234.4068,0.9627
1,4.1000,1.9000,1,2050,7150,500,0.9379,0,7150,100506.9616,0.9379
1,4.1000,1.9000,24,2050,22982,500,0.9629,0,597982,24506.6162,0.9373
1,4.1000,1.9000,11,2050,19907,500,0.9485,0,269907,25567.1441,0.9189
1,4.1000,1.9000,1,2050,19243,500,0.9349,0,19243,53300.6137,0.9349
1,4.1000,1.9000,3,2050,8309,500,0.9596,0,58309,32750.8990,0.9451
1,4.1000,1.9000,2,2050,23659,500,0.9576,0,48659,35056.5598,0.9574
1,4.1000,1.9000,12,2050,17332,500,0.9588,0,292332,25323.7106,0.9612
1,4.1000,1.9000,1,2050,19605,500,0.9536,0,19605,52535.9507,0.9536
1,4.1000,1.9000,3,2050,15502,500,0.9555,0,65502,31506.7122,0.9405
1,4.1000,1.9000,15,2050,22972,500,0.9537,0,372972,24867.4197,0.9561
1,4.1000,1.9000,1,2050,16147,500,0.9449,0,16147,58749.0487,0.9449
1,4.1000,1.9000,1,2050,10277,500,0.9164,0,10277,77968.8710,0.9164
1,4.1000,1.9000,1,2050,13729,500,0.9376,0,13729,64935.5964,0.9376
1,4.1000,1.9000,8,2050,22915,500,0.9585,0,197915,26493.2317,0.9480
0,4.1000,1.9000,30,2050,25000,500,0.9289,0,7500000,24255.8834,0.9647
1,4.1000,1.9000,22,2050,7785,500,0.9645,0,532785,24704.9792,0.9455
1,4.1000,1.9000,3,2050,16492,500,0.9451,0,66492,32157.0235,0.9275
0,4.1000,1.9000,30,2050,25000,500,0.9284,0,7500000,24150.6618,0.9653
1,4.1000,1.9000,2,2050,23582,500,0.9611,0,48582,36343.6648,0.9615
0,4.1000,1.9000,30,2050,25000,500,0.9307,0,7500000,24385.3519,0.9563
1,4.1000,1.9000,1,2050,11095,500,0.9505,0,11095,74503.3075,0.9505
1,4.1000,1.9000,3,2050,14186,500,0.9566,0,64186,32587.4160,0.9640
1,4.1000,1.9000,1,2050,12472,500,0.9430,0,12472,69125.9425,0.9430
1,4.1000,1.9000,1,2050,6233,500,0.9391,0,6233,109436.2782,0.9391
1,4.1000,1.9000,1,2050,8586,500,0.9481,0,8586,88486.2256,0.9481
1,4.1000,1.9000,1,2050,15297,500,0.9308,0,15297,60471.3145,0.9308
1,4.1000,1.9000,1,2050,4497,500,0.9290,0,4497,139698.8365,0.9290
0,4.1000,1.9000,30,2050,25000,500,0.9286,0,7500000,24347.3154,0.9622
1,4.1000,1.9000,2,2050,18416,500,0.9489,0,43416,37193.4347,0.9412
1,4.1000,1.9000,6,2050,12490,500,0.9558,0,137490,27695.3712,0.9324
1,4.1000,1.9000,12,2050,16880,500,0.9566,0,291880,25759.7521,0.9493
0,4.1000,1.9000,29,2050,25000,500,0.9337,0,7250000,23813.5572,0.9634
1,4.1000,1.9000,7,2050,21342,500,0.9604,0,171342,26531.1424,0.9532
1,4.1000,1.9000,13,2050,23957,500,0.9572,0,323957,25085.1179,0.9570
1,4.1000,1.9000,2,2050,4107,500,0.9506,0,29107,44145.0633,0.9417
1,4.1000,1.9000,1,2050,8925,500,0.9477,0,8925,86910.7005,0.9477
1,4.1000,1.9000,1,2050,6363,500,0.9266,0,6363,110379.7552,0.9266
1,4.1000,1.9000,1,2050,16906,500,0.9378,0,16906,57494.0519,0.9378
1,4.1000,1.9000,1,2050,23915,500,0.9489,0,23915,48750.2213,0.9489
1,4.1000,1.9000,4,2050,14535,500,0.9513,0,89535,29586.9700,0.9546
1,4.1000,1.9000,13,2050,8942,500,0.9529,0,308942,25021.8686,0.9254
1,4.1000,1.9000,2,2050,22567,500,0.9526,0,47567,35576.1758,0.9548
1,4.1000,1.9000,1,2050,8111,500,0.9342,0,8111,92613.8385,0.9342
1,4.1000,1.9000,1,2050,11000,500,0.9520,0,11000,74254.3064,0.9520
1,4.1000,1.9000,15,2050,23292,500,0.9587,0,373292,24813.1953,0.9512
0,4.1000,1.9000,30,2050,25000,500,0.9318,0,7500000,24269.7229,0.9666
1,4.1000,1.9000,1,2050,24520,500,0.9654,0,24520,49080.2290,0.9654
1,4.1000,1.9000,23,2050,18023,500,0.9603,0,568023,24510.3849,0.9662
0,4.1000,1.9000,30,2050,25000,500,0.9306,0,7500000,24686.2596,0.9671
1,4.1000,1.9000,1,2050,22791,500,0.9495,0,22791,50389.1700,0.9495
1,4.1000,1.9000,2,2050,15089,500,0.9563,0,40089,40650.4919,0.9448
1,4.1000,1.9000,5,2050,12862,500,0.9555,0,112862,28573.1607,0.9355
1,4.1000,1.9000,6,2050,13087,500,0.9484,0,138087,27297.2279,0.9407
1,4.1000,1.9000,2,2050,13930,500,0.9551,0,38930,38386.9868,0.9441
1,4.1000,1.9000,3,2050,22664,500,0.9542,0,72664,31094.1978,0.9490
1,4.1000,1.9000,1,2050,20317,500,0.9541,0,20317,52562.0261,0.9541
0,4.1000,1.9000,29,2050,25000,500,0.9190,0,7250000,24044.7701,0.9479
1,4.1000,1.9000,1,2050,12037,500,0.9537,0,12037,70906.2713,0.9537
1,4.1000,1.9000,5,2050,20774,500,0.9562,0,120774,28476.0478,0.9390
1,4.1000,1.9000,1,2050,14123,500,0.9494,0,14123,64498.9410,0.9494
1,4.1000,1.9000,1,2050,16578,500,0.9395,0,16578,57865.8489,0.9395
1,4.1000,1.9000,4,2050,7690,500,0.9491,0,82690,30308.9978,0.9379
1,4.1000,1.9000,1,2050,5947,500,0.9237,0,5947,115262.5939,0.9237
1,4.1000,1.9000,4,2050,14042,500,0.9621,0,89042,30028.3258,0.9581
1,4.1000,1.9000,1,2050,20924,500,0.9100,0,20924,50056.4357,0.9100
0,4.1000,1.9000,30,2050,25000,500,0.9289,0,7500000,24247.0000,0.9565
1,4.1000,1.9000,16,2050,23359,500,0.9568,0,398359,26679.0345,0.9614
1,4.1000,1.9000,1,2050,10473,500,0.9230,0,10473,76454.8332,0.9230
1,4.1000,1.9000,2,2050,3377,500,0.9314,0,28377,42946.5064,0.9020
1,4.1000,1.9000,1,2050,8721,500,0.9429,0,8721,86546.1399,0.9429
1,4.1000,1.9000,5,2050,24236,500,0.9605,0,124236,27917.0820,0.9592
1,4.1000,1.9000,10,2050,19745,500,0.9573,0,244745,25913.5938,0.9473
1,4.1000,1.9000,1,2050,20900,500,0.9326,0,20900,51511.1110,0.9326
1,4.1000,1.9000,3,2050,18512,500,0.9549,0,68512,31916.1965,0.9521
1,4.1000,1.9000,3,2050,14534,500,0.9578,0,64534,32645.7361,0.9563
1,4.1000,1.9000,11,2050,19300,500,0.9460,0,269300,25730.8145,0.9594
1,4.1000,1.9000,2,2050,13508,500,0.9562,0,38508,38567.9608,0.9526
1,4.1000,1.9000,1,2050,8782,500,0.9476,0,8782,88490.4546,0.9476
1,4.1000,1.9000,2,2050,7954,500,0.9570,0,32954,41113.5820,0.9550
1,4.1000,1.9000,1,2050,14540,500,0.9461,0,14540,62471.0534,0.9461
1,4.1000,1.9000,3,2050,13869,500,0.9559,0,63869,32360.5723,0.9521
1,4.1000,1.9000,1,2050,14508,500,0.9383,0,14508,62042.0563,0.9383
1,4.1000,1.9000,1,2050,5944,500,0.9328,0,5944,113291.3906,0.9328
1,4.1000,1.9000,2,2050,6754,500,0.9511,0,31754,41368.9307,0.9381
1,4.1000,1.9000,2,2050,23931,500,0.9549,0,48931,35344.2526,0.9581
1,4.1000,1.9000,23,2050,8844,500,0.9630,0,558844,24642.5572,0.9199
1,4.1000,1.9000,5,2050,12124,500,0.9613,0,112124,30304.9503,0.9569
1,4.1000,1.9000,8,2050,10006,500,0.9551,0,185006,26463.5726,0.9389
1,4.1000,1.9000,2,2050,3408,500,0.9448,0,28408,43175.8825,0.9306
1,4.1000,1.9000,5,2050,11517,500,0.9562,0,111517,28415.9184,0.9561
1,4.1000,1.9000,1,2050,10380,500,0.9403,0,10380,77162.2754,0.9403
1,4.1000,1.9000,10,2050,8821,500,0.9580,0,233821,26051.3313,0.9476
1,4.1000,1.9000,1,2050,19059,500,0.9532,0,19059,53807.5741,0.9532
1,4.1000,1.9000,15,2050,19677,500,0.9628,0,369677,25637.0032,0.9601
1,4.1000,1.9000,1,2050,8751,500,0.9506,0,8751,92996.1848,0.9506
0,4.1000,1.9000,30,2050,25000,500,0.9339,0,7500000,24831.1935,0.9610
1,4.1000,1.9000,1,2050,12858,500,0.9388,0,12858,75244.1882,0.9388
1,4.1000,1.9000,1,2050,7136,500,0.9319,0,7136,111471.7243,0.9319
1,4.1000,1.9000,6,2050,10057,500,0.9621,0,135057,30277.6665,0.9569
1,4.1000,1.9000,1,2050,12243,500,0.9348,0,12243,70287.1420,0.9348
1,4.1000,1.9000,1,2050,3749,500,0.9123,0,3749,162343.4327,0.9123
1,4.1000,1.9000,2,2050,16675,500,0.9591,0,41675,37666.1941,0.9568
1,4.1000,1.9000,1,2050,5705,500,0.9271,0,5705,119165.9559,0.9271
1,4.1000,1.9000,2,2050,8097,500,0.9461,0,33097,40567.4530,0.9356
1,4.1000,1.9000,1,2050,20019,500,0.9543,0,20019,51493.8799,0.9543
1,4.1000,1.9000,1,2050,14811,500,0.9317,0,14811,61079.6319,0.9317
1,4.1000,1.9000,1,2050,13203,500,0.9503,0,13203,65601.8167,0.9503
1,4.1000,1.9000,1,2050,10542,500,0.9385,0,10542,76985.2617,0.9385
1,4.1000,1.9000,7,2050,17645,500,0.9527,0,167645,26824.3219,0.9364
1,4.1000,1.9000,3,2050,6166,500,0.9474,0,56166,34657.9279,0.9335
1,4.1000,1.9000,1,2050,8430,500,0.9383,0,8430,89461.8293,0.9383
1,4.1000,1.9000,4,2050,12940,500,0.9501,0,87940,29910.5958,0.9560
1,4.1000,1.9000,1,2050,9829,500,0.9360,0,9829,79134.8962,0.9360
1,4.1000,1.9000,5,2050,8298,500,0.9562,0,108298,29057.2598,0.9459
1,4.1000,1.9000,10,2050,24652,500,0.9546,0,249652,26563.7111,0.9568
1,4.1000,1.9000,20,2050,12455,500,0.9486,0,487455,25311.5628,0.9426
1,4.1000,1.9000,14,2050,16916,500,0.9611,0,341916,27141.1592,0.9557
1,4.1000,1.9000,1,2050,11304,500,0.9509,0,11304,80249.1388,0.9509
1,4.1000,1.9000,4,2050,7232,500,0.9401,0,82232,32886.3417,0.9298
1,4.1000,2.0000,26,2050,13039,500,0.9548,0,638039,24213.9269,0.9179
1,4.1000,2.0000,1,2050,10913,500,0.9245,0,10913,75806.3587,0.9245
1,4.1000,2.0000,6,2050,19104,500,0.9599,0,144104,27244.6506,0.9548
1,4.1000,2.0000,1,2050,13806,500,0.9400,0,13806,64977.5547,0.9400
1,4.1000,2.0000,1,2050,5955,500,0.9246,0,5955,114036.6175,0.9246
1,4.1000,2.0000,5,2050,21948,500,0.9402,0,121948,28090.0850,0.9444
1,4.1000,2.0000,1,2050,12268,500,0.9296,0,12268,70140.3232,0.9296
1,4.1000,2.0000,12,2050,13249,500,0.9489,0,288249,25630.7254,0.9422
1,4.1000,2.0000,1,2050,7815,500,0.9225,0,7815,87921.2683,0.9225
1,4.1000,2.0000,1,2050,10345,500,0.9433,0,10345,79112.5988,0.9433
1,4.1000,2.0000,4,2050,24183,500,0.9562,0,99183,29494.8727,0.9550
1,4.1000,2.0000,1,2050,8975,500,0.9471,0,8975,87372.7611,0.9471
1,4.1000,2.0000,3,2050,11247,500,0.9468,0,61247,32753.4711,0.9363
1,4.1000,2.0000,1,2050,3191,500,0.9180,0,3191,183696.2840,0.9180
1,4.1000,2.0000,1,2050,11651,500,0.9446,0,11651,69226.4207,0.9446
1,4.1000,2.0000,1,2050,3484,500,0.9048,0,3484,173094.3055,0.9048
1,4.1000,2.0000,2,2050,23106,500,0.9530,0,48106,35349.0819,0.9516
1,4.1000,2.0000,2,2050,17339,500,0.9463,0,42339,36830.7144,0.9400
1,4.1000,2.0000,17,2050,16158,500,0.9560,0,416158,24612.5304,0.9469
1,4.1000,2.0000,1,2050,20647,500,0.9505,0,20647,51901.0853,0.9505
1,4.1000,2.0000,2,2050,19999,500,0.9449,0,44999,36712.3520,0.9526
1,4.1000,2.0000,3,2050,13215,500,0.9356,0,63215,32408.7448,0.9141
1,4.1000,2.0000,7,2050,17588,500,0.9535,0,167588,26963.4498,0.9570
1,4.1000,2.0000,13,2050,19451,500,0.9441,0,319451,25146.9097,0.9386
1,4.1000,2.0000,5,2050,20783,500,0.9575,0,120783,28091.0499,0.9544
1,4.1000,2.0000,2,2050,5758,500,0.9336,0,30758,41784.3348,0.9356
1,4.1000,2.0000,1,2050,3299,500,0.9148,0,3299,182442.6116,0.9148
1,4.1000,2.0000,1,2050,5510,500,0.8916,0,5510,118364.6955,0.8916
1,4.1000,2.0000,12,2050,3768,500,0.9507,0,278768,25483.3557,0.9016
1,4.1000,2.0000,3,2050,7002,500,0.9309,0,57002,33696.7108,0.9288
1,4.1000,2.0000,1,2050,9796,500,0.9387,0,9796,80715.1413,0.9387
1,4.1000,2.0000,11,2050,16419,500,0.9558,0,266419,25604.6934,0.9426
1,4.1000,2.0000,1,2050,13339,500,0.9182,0,13339,65777.9664,0.9182
1,4.1000,2.0000,1,2050,10870,500,0.9383,0,10870,74285.8689,0.9383
1,4.1000,2.0000,2,2050,15948,500,0.9554,0,40948,37603.3864,0.9543
1,4.1000,2.0000,1,2050,11112,500,0.9350,0,11112,73322.7831,0.9350
1,4.1000,2.0000,1,2050,7461,500,0.9244,0,7461,97638.9053,0.9244
1,4.1000,2.0000,7,2050,16355,500,0.9510,0,166355,27027.3415,0.9445
1,4.1000,2.0000,2,2050,12313,500,0.9528,0,37313,39044.5815,0.9454
1,4.1000,2.0000,1,2050,24512,500,0.9463,0,24512,47877.2155,0.9463
1,4.1000,2.0000,2,2050,17763,500,0.9503,0,42763,37007.4885,0.9393
1,4.1000,2.0000,3,2050,16522,500,0.9488,0,66522,31951.5866,0.9347
1,4.1000,2.0000,1,2050,11396,500,0.9371,0,11396,73377.9665,0.9371
1,4.1000,2.0000,1,2050,4668,500,0.9230,0,4668,137323.3046,0.9230
1,4.1000,2.0000,1,2050,9127,500,0.9377,0,9127,84787.0433,0.9377
1,4.1000,2.0000,1,2050,13520,500,0.9193,0,13520,66402.9926,0.9193
1,4.1000,2.0000,17,2050,12085,500,0.9595,0,412085,24854.4059,0.9434
1,4.1000,2.0000,1,2050,11558,500,0.9366,0,11558,73251.6997,0.9366
1,4.1000,2.0000,1,2050,6305,500,0.9333,0,6305,110113.2615,0.9333
1,4.1000,2.0000,1,2050,9970,500,0.9344,0,9970,79642.3303,0.9344
1,4.1000,2.0000,1,2050,16798,500,0.9481,0,16798,57094.3709,0.9481
1,4.1000,2.0000,1,2050,10745,500,0.9430,0,10745,76145.0404,0.9430
1,4.1000,2.0000,1,2050,22189,500,0.9607,0,22189,49594.7007,0.9607
1,4.1000,2.0000,4,2050,18101,500,0.9467,0,93101,29600.4313,0.9364
1,4.1000,2.0000,2,2050,19890,500,0.9425,0,44890,36406.7953,0.9527
1,4.1000,2.0000,5,2050,13337,500,0.9496,0,113337,28428.4575,0.9387
1,4.1000,2.0000,3,2050,21346,500,0.9404,0,71346,31380.7230,0.9275
1,4.1000,2.0000,1,2050,6252,500,0.9342,0,6252,112055.4947,0.9342
1,4.1000,2.0000,2,2050,9634,500,0.9437,0,34634,40283.9108,0.9341
1,4.1000,2.0000,4,2050,15108,500,0.9478,0,90108,29909.3735,0.9351
0,4.1000,2.0000,30,2050,25000,500,0.9275,0,7500000,24284.1144,0.9682
1,4.1000,2.0000,1,2050,7600,500,0.9240,0,7600,96391.8933,0.9240
1,4.1000,2.0000,2,2050,11148,500,0.9404,0,36148,39338.5800,0.9306
1,4.1000,2.0000,7,2050,18460,500,0.9516,0,168460,27026.3086,0.9621
1,4.1000,2.0000,4,2050,12023,500,0.9484,0,87023,29874.7203,0.9411
1,4.1000,2.0000,24,2050,8189,500,0.9571,0,583189,24325.6716,0.9295
1,4.1000,2.0000,2,2050,21130,500,0.9379,0,46130,36073.9420,0.9509
1,4.1000,2.0000,3,2050,16888,500,0.9515,0,66888,31625.9511,0.9461
1,4.1000,2.0000,13,2050,23550,500,0.9563,0,323550,25359.2070,0.9470
1,4.1000,2.0000,2,2050,21773,500,0.9608,0,46773,35890.9283,0.9629
1,4.1000,2.0000,1,2050,5222,500,0.9268,0,5222,126388.4208,0.9268
1,4.1000,2.0000,25,2050,19643,500,0.9593,0,619643,24505.6973,0.9359
1,4.1000,2.0000,3,2050,21531,500,0.9609,0,71531,31499.4112,0.9624
1,4.1000,2.0000,2,2050,21508,500,0.9529,0,46508,36181.2162,0.9500
1,4.1000,2.0000,1,2050,7991,500,0.8923,0,7991,93462.2257,0.8923
1,4.1000,2.0000,1,2050,10683,500,0.9523,0,10683,77472.8327,0.9523
1,4.1000,2.0000,1,2050,15315,500,0.9271,0,15315,60784.1520,0.9271
1,4.1000,2.0000,3,2050,9603,500,0.9465,0,59603,33191.4450,0.9410
1,4.1000,2.0000,6,2050,24419,500,0.9468,0,149419,27519.7071,0.9347
1,4.1000,2.0000,1,2050,14228,500,0.9540,0,14228,64226.9490,0.9540
1,4.1000,2.0000,1,2050,10830,500,0.9417,0,10830,75919.8943,0.9417
1,4.1000,2.0000,3,2050,22414,500,0.9492,0,72414,31563.7519,0.9493
1,4.1000,2.0000,4,2050,13974,500,0.9418,0,88974,29824.0140,0.9334
1,4.1000,2.0000,1,2050,16637,500,0.9388,0,16637,58171.9860,0.9388
1,4.1000,2.0000,19,2050,20291,500,0.9583,0,470291,24728.2018,0.9565
1,4.1000,2.0000,16,2050,17485,500,0.9543,0,392485,24934.7220,0.9479
1,4.1000,2.0000,6,2050,24644,500,0.9552,0,149644,27341.0833,0.9471
0,4.1000,2.0000,31,2050,25000,500,0.9276,0,7750000,25557.8905,0.9535
1,4.1000,2.0000,1,2050,5266,500,0.9464,0,5266,126871.7267,0.9464
1,4.1000,2.0000,8,2050,22658,500,0.9505,0,197658,26473.0079,0.9535
1,4.1000,2.0000,7,2050,9083,500,0.9498,0,159083,27019.6472,0.9489
1,4.1000,2.0000,4,2050,8466,500,0.9494,0,83466,30520.5806,0.9191
0,4.1000,2.0000,30,2050,25000,500,0.9262,0,7500000,24264.4318,0.9536
1,4.1000,2.0000,11,2050,22721,500,0.9645,0,272721,25868.4571,0.9644
1,4.1000,2.0000,1,2050,24271,500,0.9662,0,24271,47726.8843,0.9662
1,4.1000,2.0000,10,2050,22207,500,0.9574,0,247207,26984.8091,0.9564
1,4.1000,2.0000,12,2050,10786,500,0.9504,0,285786,25682.6581,0.9313
0,4.1000,2.0000,30,2050,25000,500,0.9257,0,7500000,24401.8344,0.9610
0,4.1000,2.0000,31,2050,25000,500,0.9316,0,7750000,25601.9169,0.9652
1,4.1000,2.0000,2,2050,7375,500,0.9397,0,32375,45540.6782,0.9299
1,4.1000,2.0000,2,2050,20974,500,0.9558,0,45974,36267.6977,0.9645
1,4.1000,2.0000,1,2050,7515,500,0.9291,0,7515,97692.3198,0.9291
1,4.1000,2.0000,1,2050,11913,500,0.9245,0,11913,70968.7422,0.9245
1,4.1000,2.0000,7,2050,7830,500,0.9486,0,157830,27052.2706,0.9309
1,4.1000,2.0000,2,2050,20107,500,0.9564,0,45107,36650.2114,0.9577
1,4.1000,2.0000,2,2050,12907,500,0.9472,0,37907,38922.6735,0.9510
1,4.1000,2.0000,1,2050,16306,500,0.9419,0,16306,58972.1117,0.9419
1,4.1000,2.0000,1,2050,13379,500,0.9268,0,13379,65720.5388,0.9268
1,4.1000,2.0000,5,2050,17633,500,0.9517,0,117633,28525.0344,0.9492
1,4.1000,2.0000,1,2050,17268,500,0.9486,0,17268,58102.0985,0.9486
1,4.1000,2.0000,2,2050,13597,500,0.9518,0,38597,38612.3716,0.9480
1,4.1000,2.0000,1,2050,9126,500,0.9231,0,9126,87138.6503,0.9231
1,4.1000,2.0000,2,2050,23117,500,0.9498,0,48117,35003.5943,0.9532
1,4.1000,2.0000,2,2050,13465,500,0.9496,0,38465,38518.5071,0.9561
1,4.1000,2.0000,7,2050,7346,500,0.9502,0,157346,27302.7544,0.9229
1,4.1000,2.0000,1,2050,10678,500,0.9491,0,10678,76887.9373,0.9491
1,4.1000,2.0000,2,2050,6805,500,0.9247,0,31805,41050.6924,0.9264
1,4.1000,2.0000,2,2050,24777,500,0.9557,0,49777,35398.8035,0.9524
1,4.1000,2.0000,18,2050,21477,500,0.9478,0,446477,24782.0011,0.9540
1,4.1000,2.0000,8,2050,18707,500,0.9549,0,193707,26494.2617,0.9499
1,4.1000,2.0000,4,2050,10843,500,0.9533,0,85843,30357.4268,0.9416
1,4.1000,2.0000,1,2050,11161,500,0.9470,0,11161,74413.0795,0.9470
1,4.1000,2.0000,3,2050,22093,500,0.9500,0,72093,31804.0494,0.9429
1,4.1000,2.0000,6,2050,22245,500,0.9523,0,147245,27483.0415,0.9450
1,4.1000,2.0000,4,2050,15696,500,0.9614,0,90696,29686.1566,0.9568
0,4.1000,2.0000,30,2050,25000,500,0.9255,0,7500000,24300.2521,0.9334
1,4.1000,2.0000,1,2050,6557,500,0.9435,0,6557,110100.2445,0.9435
