flips,sat,earlyRestarts,entropy,lastRunEntropy,totalFlips,flipsPerSecond,ratio,clauses,variables,tries,cb
25000,0,0,0.8756,0.9197,7250000,24070.1067,4.2000,2100,500,29,2.7000
8804,1,0,0.9073,0.8999,258804,25438.2105,4.2000,2100,500,11,2.7000
16057,1,0,0.9093,0.9093,16057,59232.8727,4.2000,2100,500,1,2.7000
25000,0,0,0.8843,0.9175,7250000,23859.9671,4.2000,2100,500,29,2.7000
25000,0,0,0.8781,0.9170,7250000,23784.0922,4.2000,2100,500,29,2.7000
21567,1,0,0.9337,0.9231,71567,31124.4058,4.2000,2100,500,3,2.7000
19676,1,0,0.8899,0.8960,119676,28338.8807,4.2000,2100,500,5,2.7000
14254,1,0,0.9046,0.9172,39254,37783.7995,4.2000,2100,500,2,2.7000
21887,1,0,0.9185,0.9185,21887,49107.9492,4.2000,2100,500,1,2.7000
8193,1,0,0.8245,0.8245,8193,89727.0854,4.2000,2100,500,1,2.7000
19438,1,0,0.9250,0.9250,19438,51917.7771,4.2000,2100,500,1,2.7000
25000,0,0,0.8850,0.9344,7250000,23957.5163,4.2000,2100,500,29,2.7000
25000,0,0,0.8814,0.8895,7250000,23808.1525,4.2000,2100,500,29,2.7000
17041,1,0,0.8537,0.8537,17041,55403.4699,4.2000,2100,500,1,2.7000
14495,1,0,0.8661,0.8661,14495,62301.1082,4.2000,2100,500,1,2.7000
25000,0,0,0.8795,0.9458,7500000,24142.3472,4.2000,2100,500,30,2.7000
19724,1,0,0.8930,0.8930,19724,52417.6951,4.2000,2100,500,1,2.7000
21793,1,0,0.8874,0.9012,296793,25287.9764,4.2000,2100,500,12,2.7000
11412,1,0,0.8962,0.9028,36412,39615.7958,4.2000,2100,500,2,2.7000
4555,1,0,0.8632,0.8632,4555,139180.3565,4.2000,2100,500,1,2.7000
14433,1,0,0.8932,0.9194,189433,26299.8322,4.2000,2100,500,8,2.7000
13520,1,0,0.8625,0.8625,13520,67108.8083,4.2000,2100,500,1,2.7000
5416,1,0,0.8646,0.8646,5416,121291.0729,4.2000,2100,500,1,2.7000
25000,0,0,0.8672,0.8922,7250000,23953.6171,4.2000,2100,500,29,2.7000
4655,1,0,0.8825,0.8825,4655,134784.4819,4.2000,2100,500,1,2.7000
6584,1,0,0.8618,0.8618,6584,104936.9240,4.2000,2100,500,1,2.7000
25000,0,0,0.8825,0.8757,7250000,24029.8033,4.2000,2100,500,29,2.7000
19788,1,0,0.9126,0.9126,19788,52711.4940,4.2000,2100,500,1,2.7000
25000,0,0,0.8857,0.9112,7250000,23752.7778,4.2000,2100,500,29,2.7000
4109,1,0,0.8852,0.8852,4109,148285.6102,4.2000,2100,500,1,2.7000
11316,1,0,0.9004,0.9302,111316,28118.5659,4.2000,2100,500,5,2.7000
23662,1,0,0.8495,0.9030,73662,30286.5207,4.2000,2100,500,3,2.7000
25000,0,0,0.8880,0.9313,7250000,23765.5212,4.2000,2100,500,29,2.7000
8607,1,0,0.8193,0.8193,8607,86790.3158,4.2000,2100,500,1,2.7000
14038,1,0,0.8997,0.9259,39038,37679.1075,4.2000,2100,500,2,2.7000
25000,0,0,0.8653,0.9215,7250000,23621.3685,4.2000,2100,500,29,2.7000
25000,0,0,0.8617,0.8866,7250000,23698.0339,4.2000,2100,500,29,2.7000
12156,1,0,0.8943,0.9124,62156,31485.7941,4.2000,2100,500,3,2.7000
25000,0,0,0.8706,0.9259,7250000,23776.2291,4.2000,2100,500,29,2.7000
25000,0,0,0.8707,0.8754,7250000,23650.2343,4.2000,2100,500,29,2.7000
23309,1,0,0.8983,0.8983,23309,48033.8048,4.2000,2100,500,1,2.7000
14935,1,0,0.8936,0.9217,114935,27838.8687,4.2000,2100,500,5,2.7000
25000,0,0,0.8736,0.9335,7250000,23653.7765,4.2000,2100,500,29,2.7000
21826,1,0,0.9148,0.9386,71826,30785.2792,4.2000,2100,500,3,2.7000
9958,1,0,0.9206,0.9206,9958,79480.9122,4.2000,2100,500,1,2.7000
7480,1,0,0.8792,0.8363,157480,26364.5309,4.2000,2100,500,7,2.7000
22296,1,0,0.9026,0.9026,22296,48627.4659,4.2000,2100,500,1,2.7000
20368,1,0,0.9127,0.8922,270368,25268.0892,4.2000,2100,500,11,2.7000
17406,1,0,0.9043,0.9150,67406,31836.6804,4.2000,2100,500,3,2.7000
25000,0,0,0.8600,0.8803,7250000,23825.6405,4.2000,2100,500,29,2.7000
16946,1,0,0.8911,0.8851,266946,25328.8247,4.2000,2100,500,11,2.7000
25000,0,0,0.8661,0.8882,7250000,24133.5914,4.2000,2100,500,29,2.7000
25000,0,0,0.8766,0.9244,7250000,23801.8720,4.2000,2100,500,29,2.7000
12081,1,0,0.9055,0.8989,412081,24580.8830,4.2000,2100,500,17,2.7000
25000,0,0,0.8865,0.8948,7250000,23961.1196,4.2000,2100,500,29,2.7000
23221,1,0,0.8922,0.8995,323221,24789.3813,4.2000,2100,500,13,2.7000
15064,1,0,0.8937,0.8711,140064,27493.9960,4.2000,2100,500,6,2.7000
25000,0,0,0.8814,0.8946,7500000,24143.9334,4.2000,2100,500,30,2.7000
25000,0,0,0.8802,0.9142,7250000,24102.9599,4.2000,2100,500,29,2.7000
14735,1,0,0.8800,0.8800,14735,61440.4304,4.2000,2100,500,1,2.7000
22569,1,0,0.8818,0.9002,72569,30357.6247,4.2000,2100,500,3,2.7000
20064,1,0,0.9051,0.9149,320064,24677.5567,4.2000,2100,500,13,2.7000
25000,0,0,0.8806,0.7638,7250000,23931.1675,4.2000,2100,500,29,2.7000
25000,0,0,0.8732,0.8977,7250000,23768.3457,4.2000,2100,500,29,2.7000
3761,1,0,0.8863,0.8863,3761,157883.7959,4.2000,2100,500,1,2.7000
25000,0,0,0.8788,0.8344,7250000,23832.2120,4.2000,2100,500,29,2.7000
9747,1,0,0.8773,0.9090,34747,39113.9786,4.2000,2100,500,2,2.7000
18202,1,0,0.8848,0.8873,593202,23998.7965,4.2000,2100,500,24,2.7000
7399,1,0,0.8892,0.8407,207399,25741.7791,4.2000,2100,500,9,2.7000
8824,1,0,0.8912,0.9036,158824,26725.5753,4.2000,2100,500,7,2.7000
23123,1,0,0.8428,0.8428,23123,48064.0187,4.2000,2100,500,1,2.7000
8199,1,0,0.8488,0.8744,58199,32663.3036,4.2000,2100,500,3,2.7000
10864,1,0,0.8466,0.8466,10864,75889.9566,4.2000,2100,500,1,2.7000
20452,1,0,0.8998,0.8748,420452,24474.3874,4.2000,2100,500,17,2.7000
8959,1,0,0.8959,0.8959,8959,85281.7177,4.2000,2100,500,1,2.7000
25000,0,0,0.8705,0.9009,7250000,24123.7993,4.2000,2100,500,29,2.7000
10452,1,0,0.8693,0.8693,10452,77430.1461,4.2000,2100,500,1,2.7000
5431,1,0,0.9023,0.9023,5431,121643.6062,4.2000,2100,500,1,2.7000
24940,1,0,0.9102,0.9102,24940,44801.3366,4.2000,2100,500,1,2.7000
18946,1,0,0.8798,0.9288,143946,27111.8618,4.2000,2100,500,6,2.7000
21438,1,0,0.9207,0.9335,46438,35326.7324,4.2000,2100,500,2,2.7000
23614,1,0,0.9087,0.9442,173614,26368.2404,4.2000,2100,500,7,2.7000
25000,0,0,0.8670,0.9295,7250000,23599.8919,4.2000,2100,500,29,2.7000
25000,0,0,0.8849,0.9027,7250000,23966.0483,4.2000,2100,500,29,2.7000
8085,1,0,0.9060,0.9221,83085,29864.2265,4.2000,2100,500,4,2.7000
25000,0,0,0.8737,0.8405,7250000,23933.8026,4.2000,2100,500,29,2.7000
14486,1,0,0.9097,0.9240,214486,25957.7005,4.2000,2100,500,9,2.7000
25000,0,0,0.8620,0.8860,7250000,23869.8386,4.2000,2100,500,29,2.7000
25000,0,0,0.8850,0.8928,7250000,24027.6116,4.2000,2100,500,29,2.7000
14850,1,0,0.8621,0.8658,64850,31726.8496,4.2000,2100,500,3,2.7000
13632,1,0,0.9080,0.9003,563632,24496.4917,4.2000,2100,500,23,2.7000
20892,1,0,0.8387,0.8387,20892,50362.7708,4.2000,2100,500,1,2.7000
11487,1,0,0.8942,0.8942,11487,72268.9037,4.2000,2100,500,1,2.7000
10404,1,0,0.8988,0.8988,10404,76692.2499,4.2000,2100,500,1,2.7000
22056,1,0,0.8786,0.8748,297056,25181.2346,4.2000,2100,500,12,2.7000
10105,1,0,0.9055,0.8430,410105,24696.4085,4.2000,2100,500,17,2.7000
8433,1,0,0.8636,0.9291,158433,26624.5119,4.2000,2100,500,7,2.7000
25000,0,0,0.8593,0.9067,7500000,24146.7293,4.2000,2100,500,30,2.7000
18289,1,0,0.8964,0.8944,68289,31760.6977,4.2000,2100,500,3,2.7000
25000,0,0,0.8753,0.7899,7250000,23964.0108,4.2000,2100,500,29,2.7000
17698,1,0,0.9196,0.9196,17698,55400.6420,4.2000,2100,500,1,2.7000
25000,0,0,0.8842,0.9112,7250000,23831.8792,4.2000,2100,500,29,2.7000
7156,1,0,0.9110,0.9110,7156,99417.6994,4.2000,2100,500,1,2.7000
25000,0,0,0.8909,0.9272,7250000,23998.3823,4.2000,2100,500,29,2.7000
6861,1,0,0.8922,0.8922,6861,102030.6301,4.2000,2100,500,1,2.7000
25000,0,0,0.8760,0.9230,7250000,23949.1713,4.2000,2100,500,29,2.7000
25000,0,0,0.8650,0.9246,7250000,24144.8600,4.2000,2100,500,29,2.7000
12110,1,0,0.9162,0.9162,12110,70605.2529,4.2000,2100,500,1,2.7000
13236,1,0,0.8967,0.9100,88236,29446.0063,4.2000,2100,500,4,2.7000
25000,0,0,0.8824,0.8938,7250000,24118.3315,4.2000,2100,500,29,2.7000
20910,1,0,0.9106,0.9078,45910,36189.8536,4.2000,2100,500,2,2.7000
14814,1,0,0.8752,0.8948,89814,29921.3234,4.2000,2100,500,4,2.7000
11014,1,0,0.9080,0.9162,261014,25476.9378,4.2000,2100,500,11,2.7000
11751,1,0,0.8879,0.8584,386751,24767.8452,4.2000,2100,500,16,2.7000
25000,0,0,0.8694,0.9127,7250000,23994.6265,4.2000,2100,500,29,2.7000
25000,0,0,0.8709,0.9274,7250000,24115.6046,4.2000,2100,500,29,2.7000
10794,1,0,0.8706,0.8631,185794,26031.7565,4.2000,2100,500,8,2.7000
25000,0,0,0.8681,0.9373,7250000,23789.1315,4.2000,2100,500,29,2.7000
25000,0,0,0.8679,0.9410,7250000,23956.9825,4.2000,2100,500,29,2.7000
13951,1,0,0.8810,0.8810,13951,62843.6590,4.2000,2100,500,1,2.7000
10368,1,0,0.9168,0.9168,10368,76992.2999,4.2000,2100,500,1,2.7000
20607,1,0,0.8822,0.9027,545607,24161.0254,4.2000,2100,500,22,2.7000
4828,1,0,0.8414,0.8890,29828,40951.2924,4.2000,2100,500,2,2.7000
16942,1,0,0.8735,0.8817,266942,25278.8361,4.2000,2100,500,11,2.7000
20946,1,0,0.8701,0.8554,120946,28142.8335,4.2000,2100,500,5,2.7000
25000,0,0,0.8757,0.9102,7250000,23873.1947,4.2000,2100,500,29,2.7000
23543,1,0,0.8938,0.8890,73543,30963.8816,4.2000,2100,500,3,2.7000
25000,0,0,0.8893,0.9291,7250000,24094.6339,4.2000,2100,500,29,2.7000
25000,0,0,0.8920,0.8886,7500000,24154.3192,4.2000,2100,500,30,2.7000
12391,1,0,0.8987,0.8951,37391,37909.5723,4.2000,2100,500,2,2.7000
13254,1,0,0.8983,0.8952,63254,32406.2830,4.2000,2100,500,3,2.7000
24511,1,0,0.8993,0.8993,24511,46724.6777,4.2000,2100,500,1,2.7000
16142,1,0,0.9035,0.9089,41142,37922.7430,4.2000,2100,500,2,2.7000
15805,1,0,0.8819,0.9024,240805,25886.0289,4.2000,2100,500,10,2.7000
11694,1,0,0.9061,0.9061,11694,72237.6887,4.2000,2100,500,1,2.7000
21387,1,0,0.8980,0.8681,421387,24599.4389,4.2000,2100,500,17,2.7000
22760,1,0,0.8985,0.9389,72760,31273.0550,4.2000,2100,500,3,2.7000
22201,1,0,0.8924,0.9285,147201,27382.9521,4.2000,2100,500,6,2.7000
6968,1,0,0.8864,0.9216,231968,25640.5617,4.2000,2100,500,10,2.7000
25000,0,0,0.8866,0.9309,7250000,24002.3392,4.2000,2100,500,29,2.7000
21572,1,0,0.9052,0.9052,21572,50523.0655,4.2000,2100,500,1,2.7000
25000,0,0,0.8696,0.9068,7250000,23975.7894,4.2000,2100,500,29,2.7000
21049,1,0,0.9273,0.9273,21049,50438.3584,4.2000,2100,500,1,2.7000
7357,1,0,0.8910,0.8842,82357,30392.0200,4.2000,2100,500,4,2.7000
3852,1,0,0.8826,0.7971,253852,25486.8715,4.2000,2100,500,11,2.7000
19532,1,0,0.9054,0.8973,44532,36175.7740,4.2000,2100,500,2,2.7000
23701,1,0,0.8973,0.8973,23701,47918.9855,4.2000,2100,500,1,2.7000
8459,1,0,0.9042,0.9112,108459,28479.4622,4.2000,2100,500,5,2.7000
12820,1,0,0.8981,0.8837,87820,29502.4915,4.2000,2100,500,4,2.7000
25000,0,0,0.8744,0.9008,7250000,24012.3898,4.2000,2100,500,29,2.7000
25000,0,0,0.8779,0.9084,7250000,23959.3203,4.2000,2100,500,29,2.7000
22493,1,0,0.8911,0.8911,22493,48769.9260,4.2000,2100,500,1,2.7000
25000,0,0,0.8797,0.9184,7250000,23980.7811,4.2000,2100,500,29,2.7000
25000,0,0,0.8857,0.9248,7250000,24072.7616,4.2000,2100,500,29,2.7000
24171,1,0,0.8758,0.8758,24171,46431.4340,4.2000,2100,500,1,2.7000
5882,1,0,0.8926,0.8926,5882,115171.5555,4.2000,2100,500,1,2.7000
23873,1,0,0.9180,0.8926,623873,24065.6383,4.2000,2100,500,25,2.7000
3286,1,0,0.8895,0.8483,153286,26746.0141,4.2000,2100,500,7,2.7000
25000,0,0,0.8593,0.8963,7250000,23875.5930,4.2000,2100,500,29,2.7000
25000,0,0,0.8609,0.9218,7250000,23755.6078,4.2000,2100,500,29,2.7000
8929,1,0,0.9248,0.9248,8929,84419.8341,4.2000,2100,500,1,2.7000
25000,0,0,0.8821,0.9322,7250000,23766.2705,4.2000,2100,500,29,2.7000
11232,1,0,0.9078,0.9083,386232,24477.1696,4.2000,2100,500,16,2.7000
25000,0,0,0.8807,0.9109,7250000,23807.5273,4.2000,2100,500,29,2.7000
18237,1,0,0.8848,0.8848,18237,54321.9879,4.2000,2100,500,1,2.7000
24063,1,0,0.9050,0.9006,74063,31182.1100,4.2000,2100,500,3,2.7000
21218,1,0,0.8769,0.8769,21218,50810.2525,4.2000,2100,500,1,2.7000
25000,0,0,0.8851,0.9329,7250000,24137.8783,4.2000,2100,500,29,2.7000
9070,1,0,0.8966,0.8966,9070,85358.4443,4.2000,2100,500,1,2.7000
22976,1,0,0.8792,0.8734,297976,25150.4249,4.2000,2100,500,12,2.7000
8401,1,0,0.8970,0.8917,83401,29997.5125,4.2000,2100,500,4,2.7000
25000,0,0,0.8774,0.9312,7250000,24163.8781,4.2000,2100,500,29,2.7000
9616,1,0,0.8955,0.8955,9616,81324.5994,4.2000,2100,500,1,2.7000
8395,1,0,0.8662,0.8850,183395,26127.1059,4.2000,2100,500,8,2.7000
25000,0,0,0.8686,0.9115,7250000,23851.7682,4.2000,2100,500,29,2.7000
25000,0,0,0.8763,0.9164,7250000,23897.7155,4.2000,2100,500,29,2.7000
23057,1,0,0.8684,0.8534,73057,31250.5550,4.2000,2100,500,3,2.7000
19083,1,0,0.8802,0.8802,19083,52470.4742,4.2000,2100,500,1,2.7000
16362,1,0,0.8673,0.8874,41362,36853.1688,4.2000,2100,500,2,2.7000
23471,1,0,0.8930,0.8362,548471,24179.4521,4.2000,2100,500,22,2.7000
25000,0,0,0.8877,0.9099,7250000,24050.7112,4.2000,2100,500,29,2.7000
11975,1,0,0.9105,0.9105,11975,71210.9703,4.2000,2100,500,1,2.7000
1910,1,0,0.9191,0.9044,51910,34617.9628,4.2000,2100,500,3,2.7000
22464,1,0,0.8625,0.8603,47464,35598.7381,4.2000,2100,500,2,2.7000
22531,1,0,0.9189,0.9189,22531,49242.6875,4.2000,2100,500,1,2.7000
18059,1,0,0.8736,0.8736,18059,54534.0816,4.2000,2100,500,1,2.7000
20339,1,0,0.8748,0.8748,20339,51042.9050,4.2000,2100,500,1,2.7000
8916,1,0,0.9082,0.9319,183916,26735.5293,4.2000,2100,500,8,2.7000
25000,0,0,0.8795,0.8889,7250000,24072.8462,4.2000,2100,500,29,2.7000
25000,0,0,0.8749,0.8934,7250000,24135.2536,4.2000,2100,500,29,2.7000
23926,1,0,0.8873,0.9102,48926,35271.9567,4.2000,2100,500,2,2.7000
9843,1,0,0.8576,0.9053,59843,32421.4162,4.2000,2100,500,3,2.7000
8887,1,0,0.8775,0.8886,58887,32689.3874,4.2000,2100,500,3,2.7000
4729,1,0,0.9036,0.8871,29729,42696.2331,4.2000,2100,500,2,2.7000
16088,1,0,0.8973,0.9118,316088,25139.1989,4.2000,2100,500,13,2.7000
6348,1,0,0.8860,0.8783,56348,33580.0517,4.2000,2100,500,3,2.7000
25000,0,0,0.8728,0.9113,7250000,24146.4586,4.2000,2100,500,29,2.7000
25000,0,0,0.8780,0.9260,7250000,23803.5839,4.2000,2100,500,29,2.7000
10798,1,0,0.8616,0.8616,10798,75952.0044,4.2000,2100,500,1,2.7000
18521,1,0,0.8805,0.8805,18521,54035.6469,4.2000,2100,500,1,2.7000
21401,1,0,0.8750,0.8732,121401,27969.1654,4.2000,2100,500,5,2.7000
25000,0,0,0.8519,0.9028,7250000,23782.1836,4.2000,2100,500,29,2.7000
5914,1,0,0.8718,0.9054,55914,33395.1437,4.2000,2100,500,3,2.7000
19918,1,0,0.8727,0.8830,119918,27941.1868,4.2000,2100,500,5,2.7000
25000,0,0,0.8780,0.9226,7250000,23640.3482,4.2000,2100,500,29,2.7000
20852,1,0,0.9133,0.8912,45852,35179.8595,4.2000,2100,500,2,2.7000
17182,1,0,0.9032,0.8956,692182,23768.2854,4.2000,2100,500,28,2.7000
25000,0,0,0.8938,0.9062,7250000,23639.0985,4.2000,2100,500,29,2.7000
25000,0,0,0.8817,0.9311,7250000,23785.0269,4.2000,2100,500,29,2.7000
21551,1,0,0.8975,0.8922,46551,35178.9480,4.2000,2100,500,2,2.7000
22822,1,0,0.8757,0.8488,72822,30842.3786,4.2000,2100,500,3,2.7000
15028,1,0,0.8738,0.8892,565028,24042.6077,4.2000,2100,500,23,2.7000
17755,1,0,0.9156,0.9084,192755,25852.7386,4.2000,2100,500,8,2.7000
25000,0,0,0.8770,0.9381,7250000,23919.4056,4.2000,2100,500,29,2.7000
24940,1,0,0.9136,0.9136,24940,46039.2621,4.2000,2100,500,1,2.7000
25000,0,0,0.8781,0.9050,7250000,23897.6995,4.2000,2100,500,29,2.7000
12557,1,0,0.8797,0.8921,337557,24451.8996,4.2000,2100,500,14,2.7000
17153,1,0,0.8995,0.8885,67153,31519.7694,4.2000,2100,500,3,2.7000
8797,1,0,0.8996,0.8324,458797,24263.3849,4.2000,2100,500,19,2.7000
25000,0,0,0.8784,0.9217,7250000,23783.9153,4.2000,2100,500,29,2.7000
8280,1,0,0.8377,0.8377,8280,90380.9039,4.2000,2100,500,1,2.7000
21989,1,0,0.8931,0.9363,121989,27910.5623,4.2000,2100,500,5,2.7000
25000,0,0,0.8573,0.8382,7250000,23837.4366,4.2000,2100,500,29,2.7000
7499,1,0,0.9057,0.9057,7499,96688.3027,4.2000,2100,500,1,2.7000
10599,1,0,0.9070,0.9140,60599,32688.8338,4.2000,2100,500,3,2.7000
12252,1,0,0.8924,0.9026,537252,24063.7916,4.2000,2100,500,22,2.7000
25000,0,0,0.8853,0.9443,7250000,23972.4681,4.2000,2100,500,29,2.7000
25000,0,0,0.8769,0.9089,7250000,23793.3008,4.2000,2100,500,29,2.7000
25000,0,0,0.8620,0.9274,7250000,24058.6951,4.2000,2100,500,29,2.7000
9520,1,0,0.9041,0.9041,9520,81393.5785,4.2000,2100,500,1,2.7000
18353,1,0,0.8623,0.8623,18353,55402.8384,4.2000,2100,500,1,2.7000
13070,1,0,0.9039,0.9039,13070,67055.1494,4.2000,2100,500,1,2.7000
4815,1,0,0.8780,0.8600,29815,42308.3124,4.2000,2100,500,2,2.7000
25000,0,0,0.8763,0.9002,7500000,24234.2455,4.2000,2100,500,30,2.7000
25000,0,0,0.8806,0.9399,7250000,24111.4019,4.2000,2100,500,29,2.7000
24143,1,0,0.8782,0.8539,124143,28065.2441,4.2000,2100,500,5,2.7000
17151,1,0,0.8951,0.9041,142151,27253.1639,4.2000,2100,500,6,2.7000
21173,1,0,0.8886,0.8814,46173,35636.9310,4.2000,2100,500,2,2.7000
25000,0,0,0.8742,0.9233,7250000,23988.0966,4.2000,2100,500,29,2.7000
12250,1,0,0.8956,0.8818,587250,24173.7343,4.2000,2100,500,24,2.7000
23824,1,0,0.9021,0.9014,473824,24652.7014,4.2000,2100,500,19,2.7000
17058,1,0,0.9174,0.9321,167058,26704.7447,4.2000,2100,500,7,2.7000
25000,0,0,0.8825,0.9271,7250000,23908.2637,4.2000,2100,500,29,2.7000
25000,0,0,0.8831,0.8766,7250000,23699.7320,4.2000,2100,500,29,2.7000
6789,1,0,0.8696,0.8696,6789,103547.4185,4.2000,2100,500,1,2.7000
13276,1,0,0.8588,0.8549,113276,28185.9115,4.2000,2100,500,5,2.7000
8575,1,0,0.9136,0.9103,83575,30516.6668,4.2000,2100,500,4,2.7000
10895,1,0,0.8965,0.8902,35895,39094.7384,4.2000,2100,500,2,2.7000
14102,1,0,0.8940,0.8912,89102,29850.6511,4.2000,2100,500,4,2.7000
9549,1,0,0.8855,0.8343,109549,28219.0855,4.2000,2100,500,5,2.7000
11551,1,0,0.8884,0.9131,36551,39386.3897,4.2000,2100,500,2,2.7000
13703,1,0,0.8782,0.8948,38703,38394.6605,4.2000,2100,500,2,2.7000
19057,1,0,0.8855,0.9075,169057,26563.0982,4.2000,2100,500,7,2.7000
23451,1,0,0.9166,0.9216,48451,35286.7157,4.2000,2100,500,2,2.7000
25000,0,0,0.8701,0.8973,7250000,23868.5316,4.2000,2100,500,29,2.7000
4549,1,0,0.8757,0.8954,129549,27308.9875,4.2000,2100,500,6,2.7000
25000,0,0,0.8669,0.8612,7250000,24075.2091,4.2000,2100,500,29,2.7000
2253,1,0,0.8651,0.8651,2253,232593.4779,4.2000,2100,500,1,2.7000
25000,0,0,0.8727,0.9331,7250000,23849.0814,4.2000,2100,500,29,2.7000
8945,1,0,0.8915,0.8915,8945,84027.1277,4.2000,2100,500,1,2.7000
25000,0,0,0.8694,0.8348,7250000,24008.5431,4.2000,2100,500,29,2.7000
14983,1,0,0.8506,0.8481,39983,37786.2973,4.2000,2100,500,2,2.7000
25000,0,0,0.8606,0.9235,7250000,23984.0640,4.2000,2100,500,29,2.7000
19769,1,0,0.8944,0.8944,19769,52376.3873,4.2000,2100,500,1,2.7000
23394,1,0,0.8783,0.8878,98394,29100.5175,4.2000,2100,500,4,2.7000
5514,1,0,0.8767,0.8767,5514,118358.5373,4.2000,2100,500,1,2.7000
6553,1,0,0.8828,0.9175,156553,26838.8721,4.2000,2100,500,7,2.7000
16654,1,0,0.9282,0.9282,16654,57118.1024,4.2000,2100,500,1,2.7000
25000,0,0,0.8710,0.8911,7250000,24084.9095,4.2000,2100,500,29,2.7000
4524,1,0,0.8906,0.9083,54524,33521.4417,4.2000,2100,500,3,2.7000
16781,1,0,0.8902,0.8442,66781,31717.2250,4.2000,2100,500,3,2.7000
25000,0,0,0.8694,0.8815,7250000,23979.6982,4.2000,2100,500,29,2.7000
25000,0,0,0.8840,0.9279,7250000,24157.9935,4.2000,2100,500,29,2.7000
14492,1,0,0.8986,0.9010,64492,32060.6902,4.2000,2100,500,3,2.7000
19809,1,0,0.8980,0.9193,569809,24310.9441,4.2000,2100,500,23,2.7000
5869,1,0,0.9189,0.9035,55869,33357.6315,4.2000,2100,500,3,2.7000
16944,1,0,0.9028,0.9312,366944,24761.5389,4.2000,2100,500,15,2.7000
4415,1,0,0.9102,0.9102,4415,140805.8024,4.2000,2100,500,1,2.7000
25000,0,0,0.8907,0.9364,7250000,23839.0441,4.2000,2100,500,29,2.7000
6790,1,0,0.8610,0.8610,6790,102148.9185,4.2000,2100,500,1,2.7000
25000,0,0,0.8871,0.9356,7250000,23996.5518,4.2000,2100,500,29,2.7000
16637,1,0,0.8556,0.8790,41637,36743.9022,4.2000,2100,500,2,2.7000
25000,0,0,0.8706,0.9350,7250000,23948.0146,4.2000,2100,500,29,2.7000
25000,0,0,0.8708,0.9310,7250000,23982.4202,4.2000,2100,500,29,2.7000
5060,1,0,0.9040,0.9121,255060,25604.3259,4.2000,2100,500,11,2.7000
15478,1,0,0.9238,0.9238,15478,59214.9978,4.2000,2100,500,1,2.7000
25000,0,0,0.8839,0.9172,7250000,24044.0136,4.2000,2100,500,29,2.7000
6253,1,0,0.8776,0.8776,6253,109586.5509,4.2000,2100,500,1,2.7000
25000,0,0,0.8684,0.9216,7250000,24031.4931,4.2000,2100,500,29,2.7000
25000,0,0,0.8655,0.9355,7250000,24018.2835,4.2000,2100,500,29,2.7000
25000,0,0,0.8728,0.8864,7250000,24139.7078,4.2000,2100,500,29,2.7000
19641,1,0,0.8567,0.7949,69641,31914.9823,4.2000,2100,500,3,2.7000
15747,1,0,0.8929,0.8871,215747,26061.6143,4.2000,2100,500,9,2.7000
24263,1,0,0.9136,0.9136,24263,47177.1215,4.2000,2100,500,1,2.7000
10130,1,0,0.8879,0.8879,10130,78755.4736,4.2000,2100,500,1,2.7000
10580,1,0,0.8942,0.8855,35580,39378.4487,4.2000,2100,500,2,2.7000
24945,1,0,0.8830,0.9121,124945,27765.4578,4.2000,2100,500,5,2.7000
25000,0,0,0.8732,0.9164,7250000,24112.8400,4.2000,2100,500,29,2.7000
7684,1,0,0.8827,0.9193,207684,25650.3868,4.2000,2100,500,9,2.7000
25000,0,0,0.8843,0.8943,7250000,24101.4145,4.2000,2100,500,29,2.7000
12301,1,0,0.8985,0.8833,162301,26718.4931,4.2000,2100,500,7,2.7000
22314,1,0,0.8793,0.8920,97314,29132.2054,4.2000,2100,500,4,2.7000
25000,0,0,0.8822,0.9318,7250000,23974.1757,4.2000,2100,500,29,2.7000
25000,0,0,0.8897,0.9325,7250000,23866.4160,4.2000,2100,500,29,2.7000
16071,1,0,0.9020,0.9049,266071,25203.0340,4.2000,2100,500,11,2.7000
25000,0,0,0.8542,0.8402,7250000,23944.1005,4.2000,2100,500,29,2.7000
18701,1,0,0.9197,0.9187,618701,24142.5009,4.2000,2100,500,25,2.7000
19743,1,0,0.8988,0.9102,44743,35893.3949,4.2000,2100,500,2,2.7000
24080,1,0,0.9132,0.9234,124080,27891.3864,4.2000,2100,500,5,2.7000
19772,1,0,0.9033,0.8887,69772,31376.5625,4.2000,2100,500,3,2.7000
25000,0,0,0.8765,0.9122,7500000,24192.9366,4.2000,2100,500,30,2.7000
25000,0,0,0.8792,0.9184,7250000,24131.8430,4.2000,2100,500,29,2.7000
23743,1,0,0.8846,0.9162,48743,35059.7829,4.2000,2100,500,2,2.7000
24055,1,0,0.9084,0.9248,74055,31150.7017,4.2000,2100,500,3,2.7000
9994,1,0,0.8817,0.9194,109994,28510.7485,4.2000,2100,500,5,2.7000
25000,0,0,0.8626,0.9032,7250000,24128.8468,4.2000,2100,500,29,2.7000
25000,0,0,0.8762,0.8453,7250000,23950.6145,4.2000,2100,500,29,2.7000
8570,1,0,0.8927,0.8789,33570,39424.1675,4.2000,2100,500,2,2.7000
20553,1,0,0.8670,0.8670,20553,50982.1984,4.2000,2100,500,1,2.7000
25000,0,0,0.8764,0.9301,7250000,24082.2475,4.2000,2100,500,29,2.7000
24208,1,0,0.8693,0.9068,249208,25344.0632,4.2000,2100,500,10,2.7000
