cb,ratio,flips,flipsPerSecond,lastRunEntropy,totalFlips,earlyRestarts,minEntropy,tries,entropy,variables,sat,clauses
2.3800,4.1000,12576,22513.8387,0.9148,212576,0,0.5500,9,1.1863,500,1,2050
2.3800,4.1000,13514,32543.4405,0.9278,38514,0,0.5000,2,1.1108,500,1,2050
2.3800,4.1000,7849,25023.3868,0.9367,107849,0,0.5000,5,1.1870,500,1,2050
2.3800,4.1000,12623,21641.5371,0.9281,362623,0,0.4000,15,1.1958,500,1,2050
2.3800,4.1000,9054,73966.0230,0.9086,9054,0,0.4500,1,0.9086,500,1,2050
2.3800,4.1000,20462,22540.9332,0.9524,220462,0,0.4500,9,1.1950,500,1,2050
2.3800,4.1000,18873,32558.2891,0.9229,43873,0,0.4500,2,1.0700,500,1,2050
2.3800,4.1000,23863,25442.3048,0.9216,123863,0,0.6000,5,1.1487,500,1,2050
2.3800,4.1000,8208,22266.2512,0.9240,233208,0,0.6000,10,1.1728,500,1,2050
2.3800,4.1000,12116,60841.2750,0.9260,12116,0,0.4000,1,0.9260,500,1,2050
2.3800,4.1000,6651,23051.9498,0.9317,181651,0,0.6500,8,1.1909,500,1,2050
2.3800,4.1000,25000,21371.9010,1.3060,4500000,0,0.4000,18,1.1616,500,0,2050
2.3800,4.1000,3547,152383.5900,0.9097,3547,0,0.5500,1,0.9097,500,1,2050
2.3800,4.1000,17138,49727.3016,0.9056,17138,0,0.6500,1,0.9056,500,1,2050
2.3800,4.1000,17214,50098.9904,0.8978,17214,0,0.6500,1,0.8978,500,1,2050
2.3800,4.1000,18048,48404.0626,0.9246,18048,0,0.6000,1,0.9246,500,1,2050
2.3800,4.1000,22446,30622.1577,0.9306,47446,0,0.4500,2,1.0855,500,1,2050
2.3800,4.1000,9501,71944.6559,0.9175,9501,0,0.5500,1,0.9175,500,1,2050
2.3800,4.1000,13592,57557.1254,0.9246,13592,0,0.6000,1,0.9246,500,1,2050
2.3800,4.1000,23003,42659.1716,0.9308,23003,0,0.5500,1,0.9308,500,1,2050
2.3800,4.1000,8283,34838.8755,0.9139,33283,0,0.6000,2,1.1336,500,1,2050
2.3800,4.1000,3999,136109.0900,0.8738,3999,0,0.4500,1,0.8738,500,1,2050
2.3800,4.1000,4925,36747.3905,0.9115,29925,0,0.4500,2,1.0514,500,1,2050
2.3800,4.1000,25000,21241.4361,1.2171,4500000,0,0.5000,18,1.1725,500,0,2050
2.3800,4.1000,4550,123238.4844,0.8574,4550,0,0.4500,1,0.8574,500,1,2050
2.3800,4.1000,16026,32300.1570,0.9214,41026,0,0.6500,2,1.0201,500,1,2050
2.3800,4.1000,17523,27238.3650,0.9100,67523,0,0.4500,3,1.1325,500,1,2050
2.3800,4.1000,2817,178432.0254,0.8633,2817,0,0.4000,1,0.8633,500,1,2050
2.3800,4.1000,16642,49731.9222,0.9227,16642,0,0.4000,1,0.9227,500,1,2050
2.3800,4.1000,8401,77771.8150,0.9243,8401,0,0.6000,1,0.9243,500,1,2050
2.3800,4.1000,6300,96312.9773,0.9016,6300,0,0.4000,1,0.9016,500,1,2050
2.3800,4.1000,10036,22359.4777,0.9161,235036,0,0.4000,10,1.1936,500,1,2050
2.3800,4.1000,6625,94332.6826,0.8773,6625,0,0.5500,1,0.8773,500,1,2050
2.3800,4.1000,16018,52280.4238,0.9009,16018,0,0.4500,1,0.9009,500,1,2050
2.3800,4.1000,17150,49895.1137,0.9202,17150,0,0.6500,1,0.9202,500,1,2050
2.3800,4.1000,17005,49712.5402,0.9276,17005,0,0.6000,1,0.9276,500,1,2050
2.3800,4.1000,11123,65245.6240,0.9159,11123,0,0.6000,1,0.9159,500,1,2050
2.3800,4.1000,5521,36310.2350,0.8927,30521,0,0.6500,2,1.0970,500,1,2050
2.3800,4.1000,22132,23879.3092,0.9455,147132,0,0.4500,6,1.1948,500,1,2050
2.3800,4.1000,20303,24002.6625,0.9569,145303,0,0.6000,6,1.1798,500,1,2050
2.3800,4.1000,7035,88949.0246,0.9157,7035,0,0.5500,1,0.9157,500,1,2050
2.3800,4.1000,20306,44306.3794,0.9249,20306,0,0.4000,1,0.9249,500,1,2050
2.3800,4.1000,9992,69270.1758,0.8673,9992,0,0.4000,1,0.8673,500,1,2050
2.3800,4.1000,6982,90381.1323,0.9223,6982,0,0.5500,1,0.9223,500,1,2050
2.3800,4.1000,25000,21598.1878,1.3020,4500000,0,0.5000,18,1.0642,500,0,2050
2.3800,4.1000,11126,22690.6521,0.8977,211126,0,0.4500,9,1.1996,500,1,2050
2.3800,4.1000,7507,85696.1734,0.8807,7507,0,0.6500,1,0.8807,500,1,2050
2.3800,4.1000,8458,78435.2322,0.8919,8458,0,0.5000,1,0.8919,500,1,2050
2.3800,4.1000,3619,148905.7370,0.9236,3619,0,0.4500,1,0.9236,500,1,2050
2.3800,4.1000,20818,27544.0849,0.9106,70818,0,0.5500,3,1.1677,500,1,2050
2.3800,4.1000,21854,43789.9977,0.8872,21854,0,0.5500,1,0.8872,500,1,2050
2.3800,4.1000,15348,22208.8941,0.9244,240348,0,0.4500,10,1.2397,500,1,2050
2.3800,4.1000,3534,148843.4689,0.9147,3534,0,0.4000,1,0.9147,500,1,2050
2.3800,4.1000,12264,22521.1311,0.9150,212264,0,0.4500,9,1.1987,500,1,2050
2.3800,4.1000,25000,22141.1101,1.1217,4500000,0,0.6500,18,1.0457,500,0,2050
2.3800,4.1000,16448,34442.0636,0.9042,41448,0,0.5000,2,1.0832,500,1,2050
2.3800,4.1000,25000,21466.3748,1.2871,4500000,0,0.4000,18,1.1577,500,0,2050
2.3800,4.1000,4562,123862.9497,0.9070,4562,0,0.4500,1,0.9070,500,1,2050
2.3800,4.1000,13064,58340.0098,0.9122,13064,0,0.5000,1,0.9122,500,1,2050
2.3800,4.1000,12149,28229.0837,0.9193,62149,0,0.4000,3,1.1312,500,1,2050
2.3800,4.1000,15343,53043.5247,0.9150,15343,0,0.5500,1,0.9150,500,1,2050
2.3800,4.1000,15837,52438.6715,0.9441,15837,0,0.4500,1,0.9441,500,1,2050
2.3800,4.1000,11649,62697.9681,0.9334,11649,0,0.6500,1,0.9334,500,1,2050
2.3800,4.1000,14110,28616.9834,0.8941,64110,0,0.5000,3,1.1317,500,1,2050
2.3800,4.1000,19872,25600.1440,0.9314,94872,0,0.6500,4,1.1511,500,1,2050
2.3800,4.1000,3819,24969.9535,0.8883,103819,0,0.5000,5,1.1754,500,1,2050
2.3800,4.1000,4794,117678.2225,0.9027,4794,0,0.4500,1,0.9027,500,1,2050
2.3800,4.1000,19553,31667.9161,0.9372,44553,0,0.4500,2,1.1189,500,1,2050
2.3800,4.1000,15232,27782.7345,0.9177,65232,0,0.4500,3,1.0726,500,1,2050
2.3800,4.1000,9441,34302.6701,0.9131,34441,0,0.6000,2,1.0532,500,1,2050
2.3800,4.1000,8252,79970.9842,0.8934,8252,0,0.5500,1,0.8934,500,1,2050
2.3800,4.1000,14980,52790.9787,0.9269,14980,0,0.4000,1,0.9269,500,1,2050
2.3800,4.1000,17532,31310.6579,0.9072,42532,0,0.4000,2,0.9611,500,1,2050
2.3800,4.1000,14221,27945.2843,0.9388,64221,0,0.4500,3,1.0611,500,1,2050
2.3800,4.1000,16133,27755.8852,0.8749,66133,0,0.6000,3,1.0685,500,1,2050
2.3800,4.1000,16950,49845.2251,0.8988,16950,0,0.6000,1,0.8988,500,1,2050
2.3800,4.1000,25000,21188.8070,1.3303,4500000,0,0.5500,18,1.2057,500,0,2050
2.3800,4.1000,2338,205640.0842,0.9174,2338,0,0.5500,1,0.9174,500,1,2050
2.3800,4.1000,10694,26483.9250,0.9267,85694,0,0.4000,4,1.1897,500,1,2050
2.3800,4.1000,2831,184344.1209,0.9075,2831,0,0.4500,1,0.9075,500,1,2050
2.3800,4.1000,7227,35795.8888,0.9284,32227,0,0.4500,2,1.1194,500,1,2050
2.3800,4.1000,2802,176768.3879,0.8446,2802,0,0.6000,1,0.8446,500,1,2050
2.3800,4.1000,9417,73191.4181,0.9153,9417,0,0.6500,1,0.9153,500,1,2050
2.3800,4.1000,12761,58990.1036,0.9320,12761,0,0.5000,1,0.9320,500,1,2050
2.3800,4.1000,16230,25936.2072,0.9225,91230,0,0.5000,4,1.0930,500,1,2050
2.3800,4.1000,18687,46872.9566,0.8790,18687,0,0.6000,1,0.8790,500,1,2050
2.3800,4.1000,25000,21618.6250,1.2410,4500000,0,0.4500,18,1.0797,500,0,2050
2.3800,4.1000,25000,22446.5598,1.2135,4500000,0,0.5500,18,1.0839,500,0,2050
2.3800,4.1000,7147,35887.2737,0.8763,32147,0,0.5500,2,1.0936,500,1,2050
2.3800,4.1000,8026,80728.7466,0.8782,8026,0,0.4500,1,0.8782,500,1,2050
2.3800,4.1000,25000,21635.3961,1.2879,4500000,0,0.5000,18,1.1610,500,0,2050
2.3800,4.1000,4036,37881.5106,0.9037,29036,0,0.6500,2,1.1142,500,1,2050
2.3800,4.1000,10805,68246.8800,0.8935,10805,0,0.6000,1,0.8935,500,1,2050
2.3800,4.1000,7379,86819.6450,0.9040,7379,0,0.5500,1,0.9040,500,1,2050
2.3800,4.1000,7681,26869.8806,0.9193,82681,0,0.4500,4,1.1312,500,1,2050
2.3800,4.1000,21684,25352.0573,0.9343,121684,0,0.6000,5,1.1943,500,1,2050
2.3800,4.1000,18102,47697.3787,0.9381,18102,0,0.5500,1,0.9381,500,1,2050
2.3800,4.1000,9711,70430.2517,0.9012,9711,0,0.6500,1,0.9012,500,1,2050
2.3800,4.1000,20159,31265.3813,0.9341,45159,0,0.4500,2,1.1396,500,1,2050
2.3800,4.1000,22469,42488.6280,0.9090,22469,0,0.4500,1,0.9090,500,1,2050
2.3800,4.1000,11476,62203.3720,0.9142,11476,0,0.6000,1,0.9142,500,1,2050
2.3800,4.1000,22452,42557.0919,0.9305,22452,0,0.4500,1,0.9305,500,1,2050
2.3800,4.1000,5006,114676.3257,0.9043,5006,0,0.5500,1,0.9043,500,1,2050
2.3800,4.1000,11815,25842.4475,0.8680,86815,0,0.5500,4,1.1561,500,1,2050
2.3800,4.1000,16018,33123.9065,0.9238,41018,0,0.4500,2,1.1074,500,1,2050
2.3800,4.1000,6262,96467.7423,0.8990,6262,0,0.6500,1,0.8990,500,1,2050
2.3800,4.1000,25000,21645.1825,1.1266,4500000,0,0.4000,18,1.1112,500,0,2050
2.3800,4.1000,19965,26563.7768,0.9192,94965,0,0.5000,4,1.1693,500,1,2050
2.3800,4.1000,10482,69491.9186,0.9060,10482,0,0.6000,1,0.9060,500,1,2050
2.3800,4.1000,13049,61027.7194,0.9351,13049,0,0.4500,1,0.9351,500,1,2050
2.3800,4.1000,10595,69127.3076,0.9287,10595,0,0.6000,1,0.9287,500,1,2050
2.3800,4.1000,15256,26082.1422,0.9331,115256,0,0.5500,5,1.1331,500,1,2050
2.3800,4.1000,21782,25473.9792,0.9217,96782,0,0.4500,4,1.1873,500,1,2050
2.3800,4.1000,7940,82751.7232,0.9307,7940,0,0.4500,1,0.9307,500,1,2050
2.3800,4.1000,15321,28092.1869,0.9366,65321,0,0.4000,3,1.1440,500,1,2050
2.3800,4.1000,21141,44527.9604,0.9121,21141,0,0.6500,1,0.9121,500,1,2050
2.3800,4.1000,15128,28270.3633,0.9255,65128,0,0.5500,3,1.1850,500,1,2050
2.3800,4.1000,25000,22128.1892,1.1581,4500000,0,0.6500,18,1.1482,500,0,2050
2.3800,4.1000,21365,23120.6938,0.8944,421365,0,0.5000,17,1.2008,500,1,2050
2.3800,4.1000,7917,37729.9638,0.8962,32917,0,0.4000,2,1.0686,500,1,2050
2.3800,4.1000,4608,36850.5478,0.9129,29608,0,0.6000,2,1.1020,500,1,2050
2.3800,4.1000,10619,66770.1376,0.8850,10619,0,0.6000,1,0.8850,500,1,2050
2.3800,4.1000,23171,30529.5381,0.9088,48171,0,0.5500,2,1.1015,500,1,2050
2.3800,4.1000,6237,96777.2839,0.8934,6237,0,0.5500,1,0.8934,500,1,2050
2.3800,4.1000,4790,119492.9835,0.8858,4790,0,0.4500,1,0.8858,500,1,2050
2.3800,4.1000,21321,23793.7748,0.9234,146321,0,0.4500,6,1.2023,500,1,2050
2.3800,4.1000,7757,36210.7975,0.8775,32757,0,0.4000,2,1.0718,500,1,2050
2.3800,4.1000,8168,24071.3473,0.9291,158168,0,0.5500,7,1.2074,500,1,2050
2.3800,4.1000,3974,136647.4435,0.9280,3974,0,0.6000,1,0.9280,500,1,2050
2.3800,4.1000,14298,32869.2739,0.9298,39298,0,0.6500,2,1.1118,500,1,2050
2.3800,4.1000,13121,23772.8543,0.9163,138121,0,0.6000,6,1.1409,500,1,2050
2.3800,4.1000,10413,35237.6990,0.9256,35413,0,0.6500,2,1.0535,500,1,2050
2.3800,4.1000,8716,35954.4261,0.9123,33716,0,0.6500,2,1.0598,500,1,2050
2.3800,4.1000,3892,143743.3573,0.9344,3892,0,0.6500,1,0.9344,500,1,2050
2.3800,4.1000,24880,41916.7790,0.9393,24880,0,0.6000,1,0.9393,500,1,2050
2.3800,4.1000,15033,28436.7141,0.8783,65033,0,0.5000,3,1.1666,500,1,2050
2.3800,4.1000,6915,29136.3146,0.8944,56915,0,0.6500,3,1.0836,500,1,2050
2.3800,4.1000,5121,113537.1354,0.9087,5121,0,0.6500,1,0.9087,500,1,2050
2.3800,4.1000,25000,21936.4786,1.0399,4500000,0,0.5500,18,1.1238,500,0,2050
2.3800,4.1000,15820,29638.9522,0.9393,65820,0,0.5000,3,1.1649,500,1,2050
2.3800,4.1000,15969,54577.2921,0.9283,15969,0,0.5000,1,0.9283,500,1,2050
2.3800,4.1000,25000,22818.7225,1.2713,4750000,0,0.5000,19,1.1553,500,0,2050
2.3800,4.1000,16631,35218.2963,0.9188,41631,0,0.5500,2,1.0691,500,1,2050
2.3800,4.1000,9430,79685.9830,0.8932,9430,0,0.6500,1,0.8932,500,1,2050
2.3800,4.1000,9808,34398.2285,0.9179,34808,0,0.4500,2,1.0464,500,1,2050
2.3800,4.1000,13612,58058.0615,0.8867,13612,0,0.6000,1,0.8867,500,1,2050
2.3800,4.1000,6872,91138.0022,0.9153,6872,0,0.4000,1,0.9153,500,1,2050
2.3800,4.1000,4233,131676.1482,0.9045,4233,0,0.5500,1,0.9045,500,1,2050
2.3800,4.1000,9621,28572.5164,0.9156,59621,0,0.6500,3,1.1234,500,1,2050
2.3800,4.1000,7017,88941.3794,0.8693,7017,0,0.5500,1,0.8693,500,1,2050
2.3800,4.1000,14823,54765.0435,0.8960,14823,0,0.4500,1,0.8960,500,1,2050
2.3800,4.1000,7050,93161.1520,0.9031,7050,0,0.5000,1,0.9031,500,1,2050
2.3800,4.1000,7876,82084.6911,0.8986,7876,0,0.4500,1,0.8986,500,1,2050
2.3800,4.1000,13883,22014.1938,0.9013,413883,0,0.6000,17,1.2073,500,1,2050
2.3800,4.1000,25000,22587.6046,1.2497,4750000,0,0.5000,19,1.0117,500,0,2050
2.3800,4.1000,9744,77774.1892,0.8457,9744,0,0.5500,1,0.8457,500,1,2050
2.3800,4.1000,7299,35601.9858,0.9162,32299,0,0.6000,2,1.0969,500,1,2050
2.3800,4.1000,19100,21977.6945,0.9144,269100,0,0.4000,11,1.2575,500,1,2050
2.3800,4.1000,8062,28833.3710,0.9183,58062,0,0.6000,3,1.1288,500,1,2050
2.3800,4.1000,5664,105034.9475,0.9215,5664,0,0.6500,1,0.9215,500,1,2050
2.3800,4.1000,17604,21624.0522,0.9252,342604,0,0.4500,14,1.1793,500,1,2050
2.3800,4.1000,21199,44401.1078,0.9280,21199,0,0.6000,1,0.9280,500,1,2050
2.3800,4.1000,20361,44677.9792,0.9157,20361,0,0.6500,1,0.9157,500,1,2050
2.3800,4.1000,7143,87909.3487,0.9195,7143,0,0.6000,1,0.9195,500,1,2050
2.3800,4.1000,25000,21395.3905,1.1672,4500000,0,0.4000,18,1.1227,500,0,2050
2.3800,4.1000,11456,34303.0667,0.9088,36456,0,0.6000,2,1.0642,500,1,2050
2.3800,4.1000,8646,78009.5578,0.9305,8646,0,0.5000,1,0.9305,500,1,2050
2.3800,4.1000,8068,28902.9199,0.9017,58068,0,0.4000,3,1.1007,500,1,2050
2.3800,4.1000,11981,61640.2759,0.9183,11981,0,0.6000,1,0.9183,500,1,2050
2.3800,4.1000,25000,21465.8628,1.0654,4500000,0,0.6000,18,1.0915,500,0,2050
2.3800,4.1000,11889,62196.6989,0.9051,11889,0,0.6000,1,0.9051,500,1,2050
2.3800,4.1000,20240,45626.5795,0.9176,20240,0,0.4500,1,0.9176,500,1,2050
2.3800,4.1000,8441,77672.1673,0.9138,8441,0,0.6000,1,0.9138,500,1,2050
2.3800,4.1000,24505,22235.1609,0.9229,249505,0,0.4500,10,1.1848,500,1,2050
2.3800,4.1000,10270,68038.0238,0.9213,10270,0,0.4000,1,0.9213,500,1,2050
2.3800,4.1000,25000,21399.1832,1.2976,4500000,0,0.6000,18,1.1390,500,0,2050
2.3800,4.1000,2748,183744.7346,0.9017,2748,0,0.4500,1,0.9017,500,1,2050
2.3800,4.1000,12654,59534.8946,0.9427,12654,0,0.4500,1,0.9427,500,1,2050
2.3800,4.1000,6903,90651.8821,0.9271,6903,0,0.6500,1,0.9271,500,1,2050
2.3800,4.1000,2998,169984.0534,0.8780,2998,0,0.5000,1,0.8780,500,1,2050
2.3800,4.1000,7463,84221.0131,0.9201,7463,0,0.4500,1,0.9201,500,1,2050
2.3800,4.1000,7956,80286.9558,0.9096,7956,0,0.6500,1,0.9096,500,1,2050
2.3800,4.1000,7646,28704.2756,0.9161,57646,0,0.5500,3,1.1187,500,1,2050
2.3800,4.1000,19049,23809.4268,0.9385,144049,0,0.6500,6,1.1984,500,1,2050
2.3800,4.1000,25000,21196.4238,1.3453,4250000,0,0.6000,17,1.2200,500,0,2050
2.3800,4.1000,23646,41704.8271,0.9359,23646,0,0.4500,1,0.9359,500,1,2050
2.3800,4.1000,15088,27752.1848,0.9397,65088,0,0.5000,3,1.1482,500,1,2050
2.3800,4.1000,16106,25718.2066,0.9420,91106,0,0.4500,4,1.1769,500,1,2050
2.3800,4.1000,14861,27798.4161,0.9403,64861,0,0.5000,3,1.1865,500,1,2050
2.3800,4.1000,6601,91081.7736,0.8821,6601,0,0.4500,1,0.8821,500,1,2050
2.3800,4.1000,6930,35288.1728,0.9188,31930,0,0.6500,2,1.1332,500,1,2050
2.3800,4.1000,18456,27323.1247,0.9199,68456,0,0.5500,3,1.1339,500,1,2050
2.3800,4.1000,6180,36274.4725,0.8942,31180,0,0.4500,2,1.0368,500,1,2050
2.3800,4.1000,12549,32518.6917,0.9189,37549,0,0.5500,2,1.0819,500,1,2050
2.3800,4.1000,5369,26396.9959,0.9162,80369,0,0.5000,4,1.1741,500,1,2050
2.3800,4.1000,4714,116955.9521,0.8918,4714,0,0.4500,1,0.8918,500,1,2050
2.3800,4.1000,8488,75466.1750,0.9152,8488,0,0.5000,1,0.9152,500,1,2050
2.3800,4.1000,11367,34037.3208,0.9292,36367,0,0.6000,2,1.0566,500,1,2050
2.3800,4.1000,25000,21189.6150,1.3217,4250000,0,0.5000,17,1.1740,500,0,2050
2.3800,4.1000,7609,84507.5835,0.9234,7609,0,0.4500,1,0.9234,500,1,2050
2.3800,4.1000,10731,66296.9357,0.9358,10731,0,0.5500,1,0.9358,500,1,2050
2.3800,4.1000,10547,34133.1056,0.9233,35547,0,0.4500,2,1.0323,500,1,2050
2.3800,4.1000,4049,36816.0826,0.8975,29049,0,0.5500,2,1.0980,500,1,2050
2.3800,4.1000,25000,21271.8008,1.2254,4500000,0,0.5000,18,1.1121,500,0,2050
2.3800,4.1000,9330,72589.0794,0.9165,9330,0,0.6000,1,0.9165,500,1,2050
2.3800,4.1000,7932,80789.3354,0.9065,7932,0,0.4500,1,0.9065,500,1,2050
2.3800,4.1000,25000,21408.0698,1.0590,4500000,0,0.6000,18,1.0541,500,0,2050
2.3800,4.1000,22011,24426.4347,0.9518,122011,0,0.5500,5,1.1763,500,1,2050
2.3800,4.1000,3905,140097.0645,0.8796,3905,0,0.6500,1,0.8796,500,1,2050
2.3800,4.1000,21317,21572.1425,0.9222,346317,0,0.4500,14,1.2157,500,1,2050
2.3800,4.1000,10837,22794.5711,0.8584,185837,0,0.4000,8,1.1648,500,1,2050
2.3800,4.1000,24417,26996.4242,0.9038,74417,0,0.5500,3,1.1707,500,1,2050
2.3800,4.1000,8431,78139.8958,0.8953,8431,0,0.5000,1,0.8953,500,1,2050
2.3800,4.1000,18682,21650.8851,0.9160,343682,0,0.4000,14,1.1810,500,1,2050
2.3800,4.1000,15016,53605.6774,0.9051,15016,0,0.5000,1,0.9051,500,1,2050
2.3800,4.1000,9355,71432.4804,0.9279,9355,0,0.4500,1,0.9279,500,1,2050
2.3800,4.1000,8109,80531.9483,0.9325,8109,0,0.6500,1,0.9325,500,1,2050
2.3800,4.1000,19262,45755.4347,0.9088,19262,0,0.5500,1,0.9088,500,1,2050
2.3800,4.1000,23326,41691.1642,0.9050,23326,0,0.5000,1,0.9050,500,1,2050
2.3800,4.1000,25000,21420.7211,1.2185,4500000,0,0.5000,18,1.1413,500,0,2050
2.3800,4.1000,19799,25314.7674,0.9264,94799,0,0.6500,4,1.1970,500,1,2050
2.3800,4.1000,16245,50077.9328,0.8790,16245,0,0.5000,1,0.8790,500,1,2050
2.3800,4.1000,8586,76385.7399,0.9256,8586,0,0.4000,1,0.9256,500,1,2050
2.3800,4.1000,18962,46345.8889,0.9202,18962,0,0.5000,1,0.9202,500,1,2050
2.3800,4.1000,17506,23155.0661,0.8894,167506,0,0.6000,7,1.2087,500,1,2050
2.3800,4.1000,25000,21339.3333,1.2226,4500000,0,0.6000,18,1.1698,500,0,2050
2.3800,4.1000,20992,44245.3936,0.9307,20992,0,0.5000,1,0.9307,500,1,2050
2.3800,4.1000,20513,30962.9467,0.9069,45513,0,0.6500,2,1.0378,500,1,2050
2.3800,4.1000,3523,149369.5842,0.8877,3523,0,0.6000,1,0.8877,500,1,2050
2.3800,4.1000,3285,29791.2693,0.8829,53285,0,0.6500,3,1.1329,500,1,2050
2.3800,4.1000,17496,32374.8953,0.9246,42496,0,0.4000,2,1.1166,500,1,2050
2.3800,4.1000,25000,21413.5606,1.2566,4500000,0,0.4500,18,1.1600,500,0,2050
2.3800,4.1000,23916,24248.9406,0.9223,123916,0,0.6000,5,1.2250,500,1,2050
2.3800,4.1000,24013,41197.9582,0.9242,24013,0,0.4000,1,0.9242,500,1,2050
2.3800,4.1000,8734,76578.3357,0.9303,8734,0,0.5500,1,0.9303,500,1,2050
2.3800,4.1000,9848,28845.2598,0.9283,59848,0,0.6000,3,1.0673,500,1,2050
2.3800,4.1000,5042,113474.8234,0.8939,5042,0,0.5000,1,0.8939,500,1,2050
2.3800,4.1000,9956,69326.5193,0.8684,9956,0,0.4000,1,0.8684,500,1,2050
2.3800,4.1000,16873,48647.2606,0.9108,16873,0,0.4500,1,0.9108,500,1,2050
2.3800,4.1000,24714,40428.8960,0.9228,24714,0,0.5000,1,0.9228,500,1,2050
2.3800,4.1000,17817,27628.6328,0.9213,67817,0,0.5000,3,1.1627,500,1,2050
2.3800,4.1000,18843,47597.8880,0.9021,18843,0,0.5500,1,0.9021,500,1,2050
2.3800,4.1000,19080,31491.4246,0.9159,44080,0,0.6500,2,1.0489,500,1,2050
2.3800,4.1000,17858,23174.9679,0.9284,167858,0,0.6000,7,1.1691,500,1,2050
2.3800,4.1000,12807,58007.8368,0.9090,12807,0,0.6000,1,0.9090,500,1,2050
2.3800,4.1000,25000,21498.2924,1.2383,4500000,0,0.4500,18,1.1190,500,0,2050
2.3800,4.1000,16249,51438.8585,0.9306,16249,0,0.6500,1,0.9306,500,1,2050
2.3800,4.1000,21509,25575.9498,0.9366,96509,0,0.4000,4,1.1236,500,1,2050
2.3800,4.1000,8091,21693.0623,0.9342,358091,0,0.6000,15,1.1961,500,1,2050
2.3800,4.1000,4321,23407.8546,0.9204,154321,0,0.6500,7,1.1763,500,1,2050
2.3800,4.1000,7217,23767.2039,0.9144,132217,0,0.5500,6,1.2220,500,1,2050
2.3800,4.1000,25000,21427.5329,1.2503,4500000,0,0.5000,18,1.1593,500,0,2050
2.3800,4.1000,5800,102064.4151,0.8740,5800,0,0.6000,1,0.8740,500,1,2050
2.3800,4.1000,24625,22037.0099,0.9118,274625,0,0.6000,11,1.1904,500,1,2050
2.3800,4.1000,1967,233780.7366,0.8854,1967,0,0.4000,1,0.8854,500,1,2050
2.3800,4.1000,13837,28178.4600,0.9163,63837,0,0.4000,3,1.1607,500,1,2050
2.3800,4.1000,13048,33013.2551,0.9046,38048,0,0.4000,2,1.1036,500,1,2050
2.3800,4.1000,4343,36691.6383,0.8929,29343,0,0.6000,2,1.1107,500,1,2050
2.3800,4.1000,22743,22158.1114,0.9427,247743,0,0.6000,10,1.2360,500,1,2050
2.3800,4.1000,16891,31982.6186,0.9230,41891,0,0.5000,2,1.0829,500,1,2050
2.3800,4.1000,5927,36018.0742,0.9116,30927,0,0.4500,2,1.0410,500,1,2050
2.3800,4.1000,12183,28046.1601,0.9327,62183,0,0.5000,3,1.1389,500,1,2050
2.3800,4.1000,11519,34029.2338,0.9245,36519,0,0.5500,2,1.1198,500,1,2050
2.3800,4.1000,7232,87767.8296,0.9236,7232,0,0.5500,1,0.9236,500,1,2050
2.3800,4.1000,18612,24597.6487,0.9248,118612,0,0.5500,5,1.1777,500,1,2050
2.3800,4.1000,21258,30824.9708,0.8954,46258,0,0.6000,2,1.0873,500,1,2050
2.3800,4.1000,11440,64089.8454,0.9198,11440,0,0.6500,1,0.9198,500,1,2050
2.3800,4.1000,14513,54740.6045,0.8950,14513,0,0.4500,1,0.8950,500,1,2050
2.3800,4.1000,7581,25987.8838,0.9310,82581,0,0.4500,4,1.1828,500,1,2050
2.3800,4.1000,22918,42432.2981,0.8956,22918,0,0.5000,1,0.8956,500,1,2050
2.3800,4.1000,12756,59158.1226,0.9163,12756,0,0.6000,1,0.9163,500,1,2050
2.3800,4.1000,9097,21514.2968,0.8984,409097,0,0.6000,17,1.1676,500,1,2050
2.3800,4.1000,13873,55690.4589,0.9373,13873,0,0.4000,1,0.9373,500,1,2050
2.3800,4.1000,12265,33354.4329,0.9415,37265,0,0.6000,2,1.1159,500,1,2050
2.3800,4.1000,18126,31467.0063,0.9341,43126,0,0.5500,2,1.0841,500,1,2050
2.3800,4.1000,12391,59868.9697,0.9102,12391,0,0.4000,1,0.9102,500,1,2050
2.3800,4.1000,25000,21655.2121,1.2295,4500000,0,0.5000,18,0.9985,500,0,2050
2.3800,4.1000,24294,41071.1998,0.9375,24294,0,0.6500,1,0.9375,500,1,2050
2.3800,4.1000,13707,57359.6322,0.9104,13707,0,0.4000,1,0.9104,500,1,2050
2.3800,4.1000,17592,21888.9136,0.8849,292592,0,0.5000,12,1.2036,500,1,2050
2.3800,4.1000,13358,24673.2901,0.9494,113358,0,0.6500,5,1.2102,500,1,2050
2.3800,4.1000,3871,141812.5668,0.9224,3871,0,0.4000,1,0.9224,500,1,2050
2.3800,4.1000,4406,125555.7717,0.9010,4406,0,0.5000,1,0.9010,500,1,2050
2.3800,4.1000,25000,21335.2859,1.2123,4500000,0,0.4500,18,1.1610,500,0,2050
2.3800,4.1000,11223,62815.9911,0.9047,11223,0,0.5500,1,0.9047,500,1,2050
2.3800,4.1000,25000,21293.6266,1.2815,4500000,0,0.4500,18,1.1098,500,0,2050
2.3800,4.1000,6465,25964.8527,0.8982,81465,0,0.4500,4,1.1425,500,1,2050
2.3800,4.1000,10903,65761.6648,0.9078,10903,0,0.6000,1,0.9078,500,1,2050
2.3800,4.1000,22882,42310.8320,0.9051,22882,0,0.4000,1,0.9051,500,1,2050
