totalFlips,lastRunEntropy,tries,earlyRestarts,variables,flipsPerSecond,entropy,flips,cb,minEntropy,ratio,sat,clauses
219289,0.9404,9,0,500,25772.2134,1.2106,19289,2.3800,0.0000,4.2000,1,2100
5000000,1.1367,20,0,500,24364.8358,1.1132,25000,2.3800,0.0000,4.2000,0,2100
319871,0.9263,13,0,500,24919.2127,1.2147,19871,2.3800,0.0000,4.2000,1,2100
5000000,1.2251,20,0,500,24246.3779,1.1956,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1327,20,0,500,24329.3385,1.1901,25000,2.3800,0.0000,4.2000,0,2100
18927,0.9090,1,0,500,53516.1611,0.9090,18927,2.3800,0.0000,4.2000,1,2100
5000000,1.2251,20,0,500,24471.3044,1.1543,25000,2.3800,0.0000,4.2000,0,2100
54209,0.9017,3,0,500,33435.4154,1.1017,4209,2.3800,0.0000,4.2000,1,2100
111173,0.9076,5,0,500,28234.8574,1.1816,11173,2.3800,0.0000,4.2000,1,2100
118453,0.9199,5,0,500,28245.4360,1.1512,18453,2.3800,0.0000,4.2000,1,2100
11035,0.8792,1,0,500,68548.1798,0.8792,11035,2.3800,0.0000,4.2000,1,2100
42253,0.9133,2,0,500,36867.5359,1.0683,17253,2.3800,0.0000,4.2000,1,2100
5000000,1.2242,20,0,500,24291.5754,1.1739,25000,2.3800,0.0000,4.2000,0,2100
19213,0.9196,1,0,500,53042.1899,0.9196,19213,2.3800,0.0000,4.2000,1,2100
5000000,1.2197,20,0,500,24360.8827,1.1125,25000,2.3800,0.0000,4.2000,0,2100
9736,0.9309,1,0,500,81064.6403,0.9309,9736,2.3800,0.0000,4.2000,1,2100
55292,0.9082,3,0,500,33817.3321,1.1565,5292,2.3800,0.0000,4.2000,1,2100
5464,0.8566,1,0,500,121317.4290,0.8566,5464,2.3800,0.0000,4.2000,1,2100
61029,0.9096,3,0,500,32371.8374,1.1431,11029,2.3800,0.0000,4.2000,1,2100
5000000,1.2493,20,0,500,24312.9856,1.1497,25000,2.3800,0.0000,4.2000,0,2100
185586,0.9101,8,0,500,26307.1988,1.1627,10586,2.3800,0.0000,4.2000,1,2100
114618,0.9339,5,0,500,28121.0985,1.1645,14618,2.3800,0.0000,4.2000,1,2100
116974,0.9028,5,0,500,28254.9408,1.1744,16974,2.3800,0.0000,4.2000,1,2100
44852,0.9116,2,0,500,36336.2178,0.9837,19852,2.3800,0.0000,4.2000,1,2100
217554,0.9423,9,0,500,25926.5253,1.2076,17554,2.3800,0.0000,4.2000,1,2100
67887,0.9418,3,0,500,31527.2623,1.1291,17887,2.3800,0.0000,4.2000,1,2100
7116,0.9182,1,0,500,100616.5029,0.9182,7116,2.3800,0.0000,4.2000,1,2100
148374,0.9226,6,0,500,27339.6088,1.2033,23374,2.3800,0.0000,4.2000,1,2100
15516,0.9117,1,0,500,60257.1464,0.9117,15516,2.3800,0.0000,4.2000,1,2100
5000000,1.2624,20,0,500,24621.6397,1.1516,25000,2.3800,0.0000,4.2000,0,2100
43583,0.9209,2,0,500,36456.5621,1.0604,18583,2.3800,0.0000,4.2000,1,2100
471392,0.9174,19,0,500,24617.7066,1.2294,21392,2.3800,0.0000,4.2000,1,2100
47572,0.9381,2,0,500,35427.4121,1.1135,22572,2.3800,0.0000,4.2000,1,2100
5000000,1.2583,20,0,500,24487.2917,1.1401,25000,2.3800,0.0000,4.2000,0,2100
191584,0.9196,8,0,500,26095.4992,1.1306,16584,2.3800,0.0000,4.2000,1,2100
8401,0.8986,1,0,500,89180.9751,0.8986,8401,2.3800,0.0000,4.2000,1,2100
45258,0.9184,2,0,500,35232.1562,1.0135,20258,2.3800,0.0000,4.2000,1,2100
6457,0.9094,1,0,500,102613.8098,0.9094,6457,2.3800,0.0000,4.2000,1,2100
245400,0.9039,10,0,500,25272.7894,1.1989,20400,2.3800,0.0000,4.2000,1,2100
5000000,1.1292,20,0,500,24302.3410,1.1279,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2417,20,0,500,24163.9875,1.1780,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2214,20,0,500,24330.6488,1.1569,25000,2.3800,0.0000,4.2000,0,2100
16924,0.9367,1,0,500,53976.0208,0.9367,16924,2.3800,0.0000,4.2000,1,2100
5000000,1.2455,20,0,500,24016.7962,1.1331,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2470,20,0,500,24250.1390,1.1840,25000,2.3800,0.0000,4.2000,0,2100
24920,0.9242,1,0,500,46549.0974,0.9242,24920,2.3800,0.0000,4.2000,1,2100
7237,0.9283,1,0,500,97467.9837,0.9283,7237,2.3800,0.0000,4.2000,1,2100
5000000,1.1546,20,0,500,24092.4034,1.1581,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1227,20,0,500,24210.8585,1.1092,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3117,20,0,500,24121.9432,1.1910,25000,2.3800,0.0000,4.2000,0,2100
18913,0.9012,1,0,500,53148.6052,0.9012,18913,2.3800,0.0000,4.2000,1,2100
5000000,1.2748,20,0,500,24496.2462,1.1040,25000,2.3800,0.0000,4.2000,0,2100
464472,0.9180,19,0,500,24401.4885,1.2572,14472,2.3800,0.0000,4.2000,1,2100
17132,0.9176,1,0,500,56248.1490,0.9176,17132,2.3800,0.0000,4.2000,1,2100
8176,0.9048,1,0,500,90905.0836,0.9048,8176,2.3800,0.0000,4.2000,1,2100
33342,0.9240,2,0,500,40186.5934,1.1297,8342,2.3800,0.0000,4.2000,1,2100
408342,0.9164,17,0,500,24448.2517,1.2625,8342,2.3800,0.0000,4.2000,1,2100
174829,0.8928,7,0,500,26486.8984,1.1889,24829,2.3800,0.0000,4.2000,1,2100
5000000,1.2122,20,0,500,24329.3580,1.1399,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1185,20,0,500,24278.6266,1.1769,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2016,20,0,500,24264.1897,1.1242,25000,2.3800,0.0000,4.2000,0,2100
188290,0.9258,8,0,500,26093.4445,1.1620,13290,2.3800,0.0000,4.2000,1,2100
235877,0.9257,10,0,500,25428.8064,1.2511,10877,2.3800,0.0000,4.2000,1,2100
47376,0.8943,2,0,500,35462.2766,1.0630,22376,2.3800,0.0000,4.2000,1,2100
469952,0.9319,19,0,500,24478.1861,1.2133,19952,2.3800,0.0000,4.2000,1,2100
122778,0.9465,5,0,500,27643.2896,1.2005,22778,2.3800,0.0000,4.2000,1,2100
15956,0.8935,1,0,500,59308.0100,0.8935,15956,2.3800,0.0000,4.2000,1,2100
16363,0.9244,1,0,500,57607.6265,0.9244,16363,2.3800,0.0000,4.2000,1,2100
448761,0.9401,18,0,500,24448.0088,1.1991,23761,2.3800,0.0000,4.2000,1,2100
10862,0.8977,1,0,500,74266.3308,0.8977,10862,2.3800,0.0000,4.2000,1,2100
208560,0.9264,9,0,500,25704.5604,1.1911,8560,2.3800,0.0000,4.2000,1,2100
45673,0.9513,2,0,500,35813.4227,1.0972,20673,2.3800,0.0000,4.2000,1,2100
87635,0.9205,4,0,500,29502.4527,1.1771,12635,2.3800,0.0000,4.2000,1,2100
159669,0.9061,7,0,500,26667.3481,1.1020,9669,2.3800,0.0000,4.2000,1,2100
5000000,1.1696,20,0,500,24498.4321,1.1044,25000,2.3800,0.0000,4.2000,0,2100
49334,0.9225,2,0,500,35233.5978,1.0879,24334,2.3800,0.0000,4.2000,1,2100
5000000,1.2900,20,0,500,24195.2878,1.2122,25000,2.3800,0.0000,4.2000,0,2100
259856,0.8785,11,0,500,25248.5343,1.2228,9856,2.3800,0.0000,4.2000,1,2100
5000000,1.2422,20,0,500,24323.8018,1.1988,25000,2.3800,0.0000,4.2000,0,2100
390223,0.9262,16,0,500,24779.0662,1.2220,15223,2.3800,0.0000,4.2000,1,2100
5000000,1.1086,20,0,500,24458.8390,1.1432,25000,2.3800,0.0000,4.2000,0,2100
108121,0.8849,5,0,500,28104.2598,1.2056,8121,2.3800,0.0000,4.2000,1,2100
199728,0.9402,8,0,500,26079.6336,1.2096,24728,2.3800,0.0000,4.2000,1,2100
189954,0.9098,8,0,500,26383.7663,1.1917,14954,2.3800,0.0000,4.2000,1,2100
120194,0.9094,5,0,500,27757.8768,1.1696,20194,2.3800,0.0000,4.2000,1,2100
15775,0.9166,1,0,500,59802.3866,0.9166,15775,2.3800,0.0000,4.2000,1,2100
107573,0.9127,5,0,500,28787.5746,1.1540,7573,2.3800,0.0000,4.2000,1,2100
5000000,1.1908,20,0,500,24498.4556,1.1489,25000,2.3800,0.0000,4.2000,0,2100
57970,0.9203,3,0,500,33102.9362,1.1911,7970,2.3800,0.0000,4.2000,1,2100
315998,0.8515,13,0,500,25059.5775,1.2044,15998,2.3800,0.0000,4.2000,1,2100
68822,0.9053,3,0,500,31791.9961,1.0956,18822,2.3800,0.0000,4.2000,1,2100
97061,0.8976,4,0,500,28963.7556,1.1791,22061,2.3800,0.0000,4.2000,1,2100
41547,0.8762,2,0,500,36297.4259,1.0370,16547,2.3800,0.0000,4.2000,1,2100
5000000,1.2449,20,0,500,24395.0966,1.1485,25000,2.3800,0.0000,4.2000,0,2100
32288,0.8956,2,0,500,40864.9008,1.0757,7288,2.3800,0.0000,4.2000,1,2100
5000000,1.3182,20,0,500,24390.1253,1.2531,25000,2.3800,0.0000,4.2000,0,2100
55660,0.9273,3,0,500,33274.1405,1.1543,5660,2.3800,0.0000,4.2000,1,2100
5000000,1.2606,20,0,500,24402.0602,1.1658,25000,2.3800,0.0000,4.2000,0,2100
16528,0.9185,1,0,500,57163.9828,0.9185,16528,2.3800,0.0000,4.2000,1,2100
45291,0.8956,2,0,500,35973.0386,1.1045,20291,2.3800,0.0000,4.2000,1,2100
5000000,1.2376,20,0,500,24524.2982,1.1932,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2158,20,0,500,24359.1451,1.1479,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2674,20,0,500,24244.9856,1.1711,25000,2.3800,0.0000,4.2000,0,2100
61975,0.9221,3,0,500,32185.9963,1.1261,11975,2.3800,0.0000,4.2000,1,2100
5000000,1.3125,20,0,500,24384.4679,1.2141,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2482,20,0,500,24406.5515,1.1278,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1491,20,0,500,24170.4983,1.2079,25000,2.3800,0.0000,4.2000,0,2100
211027,0.9168,9,0,500,25851.7333,1.2020,11027,2.3800,0.0000,4.2000,1,2100
22540,0.9144,1,0,500,48633.3952,0.9144,22540,2.3800,0.0000,4.2000,1,2100
142114,0.9281,6,0,500,27046.0750,1.2120,17114,2.3800,0.0000,4.2000,1,2100
5000000,1.0752,20,0,500,24642.8118,1.1230,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2199,20,0,500,24250.5187,1.0036,25000,2.3800,0.0000,4.2000,0,2100
89601,0.9145,4,0,500,29525.5117,1.1858,14601,2.3800,0.0000,4.2000,1,2100
198883,0.9007,8,0,500,26136.2829,1.1937,23883,2.3800,0.0000,4.2000,1,2100
398021,0.9376,16,0,500,24651.6305,1.2224,23021,2.3800,0.0000,4.2000,1,2100
5000000,1.1933,20,0,500,24615.3424,1.0686,25000,2.3800,0.0000,4.2000,0,2100
291533,0.9147,12,0,500,25408.7176,1.1436,16533,2.3800,0.0000,4.2000,1,2100
29824,0.9237,2,0,500,42206.3446,1.1239,4824,2.3800,0.0000,4.2000,1,2100
60771,0.9165,3,0,500,32978.2993,1.1036,10771,2.3800,0.0000,4.2000,1,2100
5000000,1.2311,20,0,500,24631.7026,1.1312,25000,2.3800,0.0000,4.2000,0,2100
10081,0.8619,1,0,500,80081.8443,0.8619,10081,2.3800,0.0000,4.2000,1,2100
5000000,1.1736,20,0,500,24409.0047,1.1928,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.0599,20,0,500,24499.6782,1.1671,25000,2.3800,0.0000,4.2000,0,2100
9097,0.9236,1,0,500,84904.1731,0.9236,9097,2.3800,0.0000,4.2000,1,2100
244450,0.9286,10,0,500,25483.1365,1.2150,19450,2.3800,0.0000,4.2000,1,2100
11039,0.9055,1,0,500,73873.8101,0.9055,11039,2.3800,0.0000,4.2000,1,2100
41959,0.9225,2,0,500,37017.2605,1.1236,16959,2.3800,0.0000,4.2000,1,2100
13652,0.9023,1,0,500,64268.9264,0.9023,13652,2.3800,0.0000,4.2000,1,2100
245045,0.9469,10,0,500,25717.7720,1.1949,20045,2.3800,0.0000,4.2000,1,2100
5000000,1.2338,20,0,500,24660.7613,1.2091,25000,2.3800,0.0000,4.2000,0,2100
149789,0.9199,6,0,500,26921.8170,1.1660,24789,2.3800,0.0000,4.2000,1,2100
5000000,1.0650,20,0,500,24473.9923,1.0984,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2868,20,0,500,24172.7499,1.2261,25000,2.3800,0.0000,4.2000,0,2100
79977,0.9037,4,0,500,29811.3628,1.1834,4977,2.3800,0.0000,4.2000,1,2100
74743,0.9123,3,0,500,30739.4308,1.1472,24743,2.3800,0.0000,4.2000,1,2100
8740,0.9242,1,0,500,86811.3711,0.9242,8740,2.3800,0.0000,4.2000,1,2100
11046,0.9066,1,0,500,73660.1054,0.9066,11046,2.3800,0.0000,4.2000,1,2100
46499,0.9157,2,0,500,34691.1693,1.0792,21499,2.3800,0.0000,4.2000,1,2100
3658,0.9237,1,0,500,163147.6876,0.9237,3658,2.3800,0.0000,4.2000,1,2100
14956,0.9107,1,0,500,61161.0624,0.9107,14956,2.3800,0.0000,4.2000,1,2100
32019,0.9000,2,0,500,40280.8433,1.1030,7019,2.3800,0.0000,4.2000,1,2100
5000000,1.2156,20,0,500,24280.1228,1.2013,25000,2.3800,0.0000,4.2000,0,2100
65640,0.9346,3,0,500,32020.4733,1.1685,15640,2.3800,0.0000,4.2000,1,2100
267618,0.9376,11,0,500,25341.1445,1.1495,17618,2.3800,0.0000,4.2000,1,2100
5000000,1.0547,20,0,500,24220.8827,1.1403,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2787,20,0,500,24218.8567,1.1902,25000,2.3800,0.0000,4.2000,0,2100
9593,0.9068,1,0,500,81325.9113,0.9068,9593,2.3800,0.0000,4.2000,1,2100
16630,0.9068,1,0,500,57762.0416,0.9068,16630,2.3800,0.0000,4.2000,1,2100
18588,0.9402,1,0,500,44076.3779,0.9402,18588,2.3800,0.0000,4.2000,1,2100
162383,0.9278,7,0,500,26759.1877,1.2393,12383,2.3800,0.0000,4.2000,1,2100
9071,0.9220,1,0,500,84850.0096,0.9220,9071,2.3800,0.0000,4.2000,1,2100
23715,0.9507,1,0,500,47659.7772,0.9507,23715,2.3800,0.0000,4.2000,1,2100
42633,0.8972,2,0,500,36579.9432,1.0676,17633,2.3800,0.0000,4.2000,1,2100
5000000,1.2491,20,0,500,24377.4472,1.1731,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2629,20,0,500,24392.6578,1.1613,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1991,20,0,500,24070.5065,1.1245,25000,2.3800,0.0000,4.2000,0,2100
15874,0.9132,1,0,500,59633.1121,0.9132,15874,2.3800,0.0000,4.2000,1,2100
32053,0.9162,2,0,500,40717.8366,1.0736,7053,2.3800,0.0000,4.2000,1,2100
91009,0.9084,4,0,500,29619.9244,1.1792,16009,2.3800,0.0000,4.2000,1,2100
5000000,1.2264,20,0,500,24397.9129,1.1274,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2722,20,0,500,24205.7505,1.1730,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2256,20,0,500,24272.9384,1.0947,25000,2.3800,0.0000,4.2000,0,2100
114573,0.9360,5,0,500,28211.3424,1.1921,14573,2.3800,0.0000,4.2000,1,2100
5000000,1.0466,20,0,500,24477.1553,1.0533,25000,2.3800,0.0000,4.2000,0,2100
70484,0.9453,3,0,500,31288.5638,1.0607,20484,2.3800,0.0000,4.2000,1,2100
19856,0.8829,1,0,500,51603.0460,0.8829,19856,2.3800,0.0000,4.2000,1,2100
30935,0.9304,2,0,500,41722.1925,1.0925,5935,2.3800,0.0000,4.2000,1,2100
5000000,1.1251,20,0,500,24315.6812,1.0931,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1339,20,0,500,24603.5603,1.0958,25000,2.3800,0.0000,4.2000,0,2100
11257,0.9074,1,0,500,72546.8288,0.9074,11257,2.3800,0.0000,4.2000,1,2100
5000000,1.1587,20,0,500,24454.7542,1.0684,25000,2.3800,0.0000,4.2000,0,2100
12558,0.8791,1,0,500,67862.6347,0.8791,12558,2.3800,0.0000,4.2000,1,2100
82567,0.9162,4,0,500,30413.7131,1.1600,7567,2.3800,0.0000,4.2000,1,2100
182759,0.8341,8,0,500,26204.8763,1.1535,7759,2.3800,0.0000,4.2000,1,2100
14956,0.9367,1,0,500,61312.4134,0.9367,14956,2.3800,0.0000,4.2000,1,2100
142888,0.9293,6,0,500,27246.4556,1.2020,17888,2.3800,0.0000,4.2000,1,2100
5000000,1.2664,20,0,500,24348.3902,1.1729,25000,2.3800,0.0000,4.2000,0,2100
30760,0.9160,2,0,500,42138.9073,1.0605,5760,2.3800,0.0000,4.2000,1,2100
5000000,1.1304,20,0,500,24168.4389,0.9529,25000,2.3800,0.0000,4.2000,0,2100
135189,0.9086,6,0,500,27137.9444,1.1696,10189,2.3800,0.0000,4.2000,1,2100
5000000,1.1200,20,0,500,24153.6535,1.1179,25000,2.3800,0.0000,4.2000,0,2100
60139,0.9405,3,0,500,32492.0390,1.1552,10139,2.3800,0.0000,4.2000,1,2100
9553,0.8929,1,0,500,80379.1547,0.8929,9553,2.3800,0.0000,4.2000,1,2100
5000000,1.0650,20,0,500,24287.7806,1.1359,25000,2.3800,0.0000,4.2000,0,2100
64991,0.9289,3,0,500,31810.2018,1.1263,14991,2.3800,0.0000,4.2000,1,2100
21659,0.8940,1,0,500,50219.1659,0.8940,21659,2.3800,0.0000,4.2000,1,2100
4088,0.9182,1,0,500,150816.3163,0.9182,4088,2.3800,0.0000,4.2000,1,2100
299785,0.9383,12,0,500,25495.9862,1.1743,24785,2.3800,0.0000,4.2000,1,2100
5000000,1.1962,20,0,500,24472.9524,1.1349,25000,2.3800,0.0000,4.2000,0,2100
15057,0.9292,1,0,500,61004.0653,0.9292,15057,2.3800,0.0000,4.2000,1,2100
5000000,1.3332,20,0,500,24405.0067,1.2059,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2896,20,0,500,24247.0196,1.2184,25000,2.3800,0.0000,4.2000,0,2100
6938,0.9237,1,0,500,101943.3040,0.9237,6938,2.3800,0.0000,4.2000,1,2100
4670,0.9297,1,0,500,137687.8136,0.9297,4670,2.3800,0.0000,4.2000,1,2100
5000000,1.1308,20,0,500,24554.4202,1.1216,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.0647,20,0,500,24481.8361,1.1689,25000,2.3800,0.0000,4.2000,0,2100
17954,0.9307,1,0,500,55210.0611,0.9307,17954,2.3800,0.0000,4.2000,1,2100
5000000,1.1179,20,0,500,24319.6898,1.1289,25000,2.3800,0.0000,4.2000,0,2100
239072,0.9347,10,0,500,25593.6352,1.2050,14072,2.3800,0.0000,4.2000,1,2100
236789,0.9212,10,0,500,25717.0590,1.1651,11789,2.3800,0.0000,4.2000,1,2100
39209,0.9048,2,0,500,37763.6117,1.0705,14209,2.3800,0.0000,4.2000,1,2100
19957,0.9345,1,0,500,51864.4795,0.9345,19957,2.3800,0.0000,4.2000,1,2100
15123,0.9474,1,0,500,60844.2877,0.9474,15123,2.3800,0.0000,4.2000,1,2100
12241,0.9295,1,0,500,69623.9795,0.9295,12241,2.3800,0.0000,4.2000,1,2100
2142,0.9142,1,0,500,243361.9485,0.9142,2142,2.3800,0.0000,4.2000,1,2100
109797,0.8943,5,0,500,28766.9179,1.1244,9797,2.3800,0.0000,4.2000,1,2100
27532,0.9114,2,0,500,44020.6906,1.0560,2532,2.3800,0.0000,4.2000,1,2100
5000000,1.1947,20,0,500,24398.2282,1.1295,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2015,20,0,500,24468.4969,1.1527,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1639,20,0,500,24492.5913,1.1078,25000,2.3800,0.0000,4.2000,0,2100
193036,0.8680,8,0,500,25840.2296,1.2429,18036,2.3800,0.0000,4.2000,1,2100
267379,0.9033,11,0,500,25228.7440,1.2042,17379,2.3800,0.0000,4.2000,1,2100
364754,0.9023,15,0,500,24858.1866,1.2286,14754,2.3800,0.0000,4.2000,1,2100
174034,0.9411,7,0,500,26798.1954,1.2518,24034,2.3800,0.0000,4.2000,1,2100
69676,0.9273,3,0,500,31490.2076,1.1315,19676,2.3800,0.0000,4.2000,1,2100
18041,0.9216,1,0,500,54042.7465,0.9216,18041,2.3800,0.0000,4.2000,1,2100
5000000,1.0744,20,0,500,24424.5139,1.1155,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1629,20,0,500,24600.8217,1.1498,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1133,20,0,500,24432.2953,1.1669,25000,2.3800,0.0000,4.2000,0,2100
17670,0.9096,1,0,500,55236.9763,0.9096,17670,2.3800,0.0000,4.2000,1,2100
5000000,1.2763,20,0,500,24403.9491,1.1766,25000,2.3800,0.0000,4.2000,0,2100
69468,0.9251,3,0,500,31164.0172,1.1946,19468,2.3800,0.0000,4.2000,1,2100
5000000,1.2711,20,0,500,24305.1891,1.1750,25000,2.3800,0.0000,4.2000,0,2100
93795,0.9367,4,0,500,29183.4650,1.2285,18795,2.3800,0.0000,4.2000,1,2100
5000000,1.2828,20,0,500,24521.2506,1.1771,25000,2.3800,0.0000,4.2000,0,2100
38758,0.9344,2,0,500,38015.5190,1.0865,13758,2.3800,0.0000,4.2000,1,2100
40424,0.9066,2,0,500,37492.2661,1.1070,15424,2.3800,0.0000,4.2000,1,2100
9199,0.9321,1,0,500,83891.4767,0.9321,9199,2.3800,0.0000,4.2000,1,2100
5000000,1.2071,20,0,500,24314.8205,1.1276,25000,2.3800,0.0000,4.2000,0,2100
11483,0.9128,1,0,500,71670.5555,0.9128,11483,2.3800,0.0000,4.2000,1,2100
5000000,1.3161,20,0,500,24293.6572,1.0312,25000,2.3800,0.0000,4.2000,0,2100
415071,0.9374,17,0,500,24673.0295,1.2226,15071,2.3800,0.0000,4.2000,1,2100
154816,0.9179,7,0,500,26929.3880,1.1754,4816,2.3800,0.0000,4.2000,1,2100
17835,0.9161,1,0,500,55207.6958,0.9161,17835,2.3800,0.0000,4.2000,1,2100
5000000,1.0625,20,0,500,24452.1076,1.1467,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2166,20,0,500,24422.3915,1.1807,25000,2.3800,0.0000,4.2000,0,2100
191410,0.9168,8,0,500,26383.2844,1.1870,16410,2.3800,0.0000,4.2000,1,2100
5000000,1.1695,20,0,500,24472.1548,1.1059,25000,2.3800,0.0000,4.2000,0,2100
30593,0.9048,2,0,500,41849.2437,1.0921,5593,2.3800,0.0000,4.2000,1,2100
5019,0.9058,1,0,500,128374.1081,0.9058,5019,2.3800,0.0000,4.2000,1,2100
127620,0.9042,6,0,500,27882.7472,1.2050,2620,2.3800,0.0000,4.2000,1,2100
5000000,1.1257,20,0,500,24559.8194,1.1171,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2448,20,0,500,24398.9540,1.1687,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2208,20,0,500,24543.6046,1.1053,25000,2.3800,0.0000,4.2000,0,2100
21872,0.8872,1,0,500,49181.7446,0.8872,21872,2.3800,0.0000,4.2000,1,2100
5000000,1.1684,20,0,500,24485.6709,1.2095,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2070,20,0,500,24431.6406,1.1733,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2067,20,0,500,24374.4337,1.1370,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1747,20,0,500,24567.1461,1.1366,25000,2.3800,0.0000,4.2000,0,2100
273484,0.9361,11,0,500,25486.6343,1.2565,23484,2.3800,0.0000,4.2000,1,2100
5000000,1.1202,20,0,500,24351.9631,1.1635,25000,2.3800,0.0000,4.2000,0,2100
10735,0.8805,1,0,500,75301.4417,0.8805,10735,2.3800,0.0000,4.2000,1,2100
5000000,1.2371,20,0,500,24291.4052,1.1754,25000,2.3800,0.0000,4.2000,0,2100
21236,0.8794,1,0,500,50047.2115,0.8794,21236,2.3800,0.0000,4.2000,1,2100
363558,0.9002,15,0,500,24689.6224,1.2001,13558,2.3800,0.0000,4.2000,1,2100
5000000,1.1940,20,0,500,24281.4871,1.1266,25000,2.3800,0.0000,4.2000,0,2100
294192,0.8852,12,0,500,24927.9783,1.1885,19192,2.3800,0.0000,4.2000,1,2100
36065,0.9124,2,0,500,39132.7910,1.0452,11065,2.3800,0.0000,4.2000,1,2100
5000000,1.2770,20,0,500,24378.7647,1.1616,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2886,20,0,500,24425.0376,1.1208,25000,2.3800,0.0000,4.2000,0,2100
16967,0.9128,1,0,500,56956.8138,0.9128,16967,2.3800,0.0000,4.2000,1,2100
12735,0.9318,1,0,500,66886.3055,0.9318,12735,2.3800,0.0000,4.2000,1,2100
5000000,1.2048,20,0,500,24455.5898,1.1250,25000,2.3800,0.0000,4.2000,0,2100
9378,0.9173,1,0,500,83553.2572,0.9173,9378,2.3800,0.0000,4.2000,1,2100
5000000,1.3467,20,0,500,24341.9940,1.1241,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2214,20,0,500,24431.8868,1.1175,25000,2.3800,0.0000,4.2000,0,2100
288773,0.9301,12,0,500,25305.9322,1.2134,13773,2.3800,0.0000,4.2000,1,2100
5487,0.8923,1,0,500,120710.8182,0.8923,5487,2.3800,0.0000,4.2000,1,2100
5000000,1.2202,20,0,500,24363.8315,1.1442,25000,2.3800,0.0000,4.2000,0,2100
61954,0.8964,3,0,500,32466.2304,1.1098,11954,2.3800,0.0000,4.2000,1,2100
260647,0.8915,11,0,500,25371.1152,1.1531,10647,2.3800,0.0000,4.2000,1,2100
5000000,1.2293,20,0,500,24302.9353,1.1512,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.3059,20,0,500,24416.1519,1.0709,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1088,20,0,500,24397.9847,1.0798,25000,2.3800,0.0000,4.2000,0,2100
42060,0.8891,2,0,500,37645.2100,1.0670,17060,2.3800,0.0000,4.2000,1,2100
10552,0.9193,1,0,500,76205.3163,0.9193,10552,2.3800,0.0000,4.2000,1,2100
38042,0.8941,2,0,500,38463.9786,1.1165,13042,2.3800,0.0000,4.2000,1,2100
5000000,1.1729,20,0,500,24478.8130,1.1411,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.1896,20,0,500,24434.3130,1.1518,25000,2.3800,0.0000,4.2000,0,2100
2116,0.8901,1,0,500,248349.7191,0.8901,2116,2.3800,0.0000,4.2000,1,2100
9154,0.9226,1,0,500,84218.5254,0.9226,9154,2.3800,0.0000,4.2000,1,2100
5000000,1.1377,20,0,500,24273.8465,1.1584,25000,2.3800,0.0000,4.2000,0,2100
5000000,1.2334,20,0,500,24496.3529,1.1542,25000,2.3800,0.0000,4.2000,0,2100
22608,0.9283,1,0,500,49391.2310,0.9283,22608,2.3800,0.0000,4.2000,1,2100
5000000,1.2594,20,0,500,24251.6996,1.2213,25000,2.3800,0.0000,4.2000,0,2100
45121,0.9390,2,0,500,35162.8875,1.0620,20121,2.3800,0.0000,4.2000,1,2100
5000000,1.1911,20,0,500,24300.5393,1.1420,25000,2.3800,0.0000,4.2000,0,2100
241262,0.9056,10,0,500,25708.9404,0.9992,16262,2.3800,0.0000,4.2000,1,2100
