sat,clauses,flips,variables,earlyRestarts,tries,flipsPerSecond,entropy,lastRunEntropy,totalFlips,ratio,minEntropy,cb
1,2100,6687,500,0,15,25261.6487,0.8449,0.8763,356687,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24507.6550,0.9353,0.9850,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24722.5242,0.7919,0.8698,5000000,4.2000,0.0000,3.9000
1,2100,11433,500,0,3,32280.4045,0.8218,0.8050,61433,4.2000,0.0000,3.6000
1,2100,24735,500,0,2,34510.9508,0.7560,0.8268,49735,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24103.9860,0.9217,0.9719,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24312.3128,0.9205,0.9750,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24452.7220,0.9086,0.9645,5000000,4.2000,0.0000,2.1000
1,2100,11446,500,0,4,29813.0012,0.9218,0.9339,86446,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,23992.5647,0.9337,0.9825,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24206.0861,0.9315,0.9809,5000000,4.2000,0.0000,0.3000
1,2100,14925,500,0,3,32065.0177,0.8712,0.8163,64925,4.2000,0.0000,2.8000
1,2100,21019,500,0,8,26201.7693,0.7850,0.8310,196019,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24374.3170,0.9199,0.9659,5000000,4.2000,0.0000,1.4000
1,2100,13951,500,0,1,64949.0041,0.7635,0.7635,13951,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24919.9325,0.7557,0.8184,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,21,25115.3611,0.7319,0.7854,5250000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24542.1196,0.9308,0.9812,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24881.9903,0.7524,0.7878,5000000,4.2000,0.0000,4.2000
1,2100,14144,500,0,2,37445.4578,0.7877,0.8879,39144,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24366.3098,0.9091,0.9484,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24849.4619,0.8799,0.9445,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24386.3742,0.9336,0.9831,5000000,4.2000,0.0000,0.8000
1,2100,8317,500,0,2,41646.3020,0.8443,0.8416,33317,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24761.3951,0.7597,0.8467,5000000,4.2000,0.0000,3.9000
1,2100,14467,500,0,12,25302.2390,0.8568,0.8637,289467,4.2000,0.0000,3.3000
1,2100,12003,500,0,2,39211.9936,0.7766,0.7684,37003,4.2000,0.0000,4.7000
0,2100,25000,500,0,20,24719.4872,0.7824,0.8102,5000000,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24912.2877,0.7449,0.8014,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24600.6589,0.9314,0.9808,5000000,4.2000,0.0000,0.8000
1,2100,18467,500,0,7,26847.9444,0.8868,0.8339,168467,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24321.9958,0.9054,0.9557,5000000,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24423.6136,0.9212,0.9732,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24498.2550,0.9345,0.9839,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24655.4199,0.8603,0.9327,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24371.5966,0.9338,0.9842,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24738.3519,0.8116,0.9074,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24661.2998,0.8552,0.9303,5000000,4.2000,0.0000,2.8000
1,2100,3189,500,0,6,28259.6077,0.8245,0.8375,128189,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24266.9699,0.9196,0.9669,5000000,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24459.1890,0.8902,0.9353,5000000,4.2000,0.0000,2.5000
1,2100,6002,500,0,5,28971.7039,0.8184,0.8189,106002,4.2000,0.0000,3.3000
1,2100,22260,500,0,1,49010.5331,0.9674,0.9674,22260,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24151.4287,0.9333,0.9814,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,23943.9180,0.9330,0.9824,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24022.3212,0.9322,0.9814,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24956.8039,0.7904,0.8777,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24622.3485,0.8986,0.9620,5000000,4.2000,0.0000,2.3000
1,2100,24743,500,0,3,31203.3901,0.9567,0.9536,74743,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24491.2833,0.8965,0.9547,5000000,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24404.2081,0.9328,0.9816,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24003.4366,0.9337,0.9821,5000000,4.2000,0.0000,0.0000
1,2100,19584,500,0,5,28069.4635,0.9567,0.9534,119584,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24316.6065,0.9322,0.9813,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24658.1023,0.8397,0.9017,5000000,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24611.6246,0.9181,0.9705,5000000,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24544.9842,0.7781,0.8380,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24480.7767,0.7299,0.7294,5000000,4.2000,0.0000,4.5000
1,2100,19849,500,0,4,29562.4754,0.9187,0.9393,94849,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24730.1140,0.7647,0.7919,5000000,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24800.1295,0.8046,0.8277,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24722.6402,0.9307,0.9786,5000000,4.2000,0.0000,1.1000
1,2100,10578,500,0,1,76913.3760,0.9558,0.9558,10578,4.2000,0.0000,1.6000
0,2100,25000,500,0,21,25155.7226,0.7179,0.7709,5250000,4.2000,0.0000,4.3000
1,2100,20554,500,0,17,24813.9056,0.8922,0.9223,420554,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24499.0102,0.9108,0.9658,5000000,4.2000,0.0000,2.0000
1,2100,20642,500,0,2,37218.3038,0.7642,0.8149,45642,4.2000,0.0000,4.3000
0,2100,25000,500,0,20,24110.9277,0.9347,0.9827,5000000,4.2000,0.0000,0.1000
0,2100,25000,500,0,20,24700.9785,0.8993,0.9629,5000000,4.2000,0.0000,2.2000
1,2100,8005,500,0,8,26757.7625,0.7505,0.8178,183005,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24488.6402,0.9043,0.9576,5000000,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24777.8362,0.7354,0.6523,5000000,4.2000,0.0000,4.7000
0,2100,25000,500,0,20,24482.0870,0.8329,0.8779,5000000,4.2000,0.0000,2.9000
1,2100,14488,500,0,2,38324.7591,0.8382,0.8445,39488,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24726.0247,0.8187,0.8737,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24383.5377,0.9234,0.9708,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24258.0456,0.9341,0.9836,5000000,4.2000,0.0000,0.4000
1,2100,12648,500,0,12,25614.2443,0.7650,0.7655,287648,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24418.4647,0.9312,0.9808,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24604.8388,0.9309,0.9795,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24375.5565,0.9185,0.9617,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24287.9508,0.9329,0.9824,5000000,4.2000,0.0000,0.5000
1,2100,23085,500,0,1,49309.1153,0.8147,0.8147,23085,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24332.8304,0.9328,0.9795,5000000,4.2000,0.0000,0.6000
1,2100,7755,500,0,5,28633.0803,0.8963,0.8755,107755,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24338.7557,0.9293,0.9775,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24340.7571,0.9324,0.9808,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24959.5341,0.7168,0.7857,5000000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24664.8311,0.7784,0.7155,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,24603.5981,0.8762,0.8803,5000000,4.2000,0.0000,2.4000
0,2100,25000,500,0,20,24399.0528,0.9281,0.9784,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24739.4212,0.7554,0.8077,5000000,4.2000,0.0000,4.0000
1,2100,18701,500,0,11,25651.7902,0.8892,0.8610,268701,4.2000,0.0000,2.7000
1,2100,8408,500,0,2,39985.0082,0.8104,0.8173,33408,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24757.9615,0.9050,0.9665,5000000,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24407.2966,0.9353,0.9839,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24459.3257,0.9238,0.9741,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24555.3132,0.9247,0.9739,5000000,4.2000,0.0000,1.4000
1,2100,20432,500,0,3,31513.9878,0.9420,0.9435,70432,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24879.1243,0.7480,0.7419,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24858.4549,0.7083,0.6615,5000000,4.2000,0.0000,4.6000
1,2100,24056,500,0,5,27957.8627,0.9661,0.9670,124056,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24355.4063,0.9174,0.9709,5000000,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24319.5389,0.7789,0.7990,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24712.9051,0.8033,0.8765,5000000,4.2000,0.0000,3.6000
1,2100,24328,500,0,5,28024.9976,0.8156,0.8322,124328,4.2000,0.0000,3.6000
0,2100,25000,500,0,20,24262.7443,0.9213,0.9679,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24546.1282,0.8702,0.9310,5000000,4.2000,0.0000,2.8000
1,2100,10562,500,0,8,26695.3243,0.7624,0.7731,185562,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24756.9681,0.8049,0.8971,5000000,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24275.6734,0.9345,0.9834,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24307.1005,0.9323,0.9797,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24530.9380,0.7021,0.7462,5000000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24841.0690,0.7592,0.8250,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24536.6099,0.9337,0.9834,5000000,4.2000,0.0000,0.8000
1,2100,20390,500,0,1,51643.3971,0.9494,0.9494,20390,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24339.5695,0.9326,0.9808,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24372.5233,0.9331,0.9811,5000000,4.2000,0.0000,0.5000
1,2100,5472,500,0,2,41685.5786,0.8924,0.8966,30472,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24886.8017,0.7316,0.8004,5000000,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24394.3256,0.9283,0.9768,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24808.0103,0.8522,0.8743,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24677.7664,0.9237,0.9706,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24748.1848,0.8655,0.9308,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24181.2516,0.9321,0.9807,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24477.1962,0.7507,0.7423,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24434.7528,0.9309,0.9800,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24371.6934,0.9282,0.9766,5000000,4.2000,0.0000,1.0000
0,2100,25000,500,0,20,24290.9612,0.9288,0.9770,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24243.2504,0.9331,0.9818,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24127.6599,0.9347,0.9830,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24052.8774,0.9318,0.9812,5000000,4.2000,0.0000,0.7000
1,2100,17765,500,0,1,54450.8108,0.9299,0.9299,17765,4.2000,0.0000,2.2000
1,2100,7698,500,0,1,93967.5465,0.9441,0.9441,7698,4.2000,0.0000,1.7000
0,2100,25000,500,0,20,24636.7760,0.7504,0.7977,5000000,4.2000,0.0000,4.2000
1,2100,14339,500,0,12,25035.7178,0.9655,0.9634,289339,4.2000,0.0000,1.8000
1,2100,19718,500,0,6,27111.2177,0.9488,0.9477,144718,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24286.1158,0.7733,0.7837,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24118.0137,0.9049,0.9617,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24234.9129,0.9336,0.9835,5000000,4.2000,0.0000,0.4000
1,2100,8383,500,0,1,88780.5946,0.7688,0.7688,8383,4.2000,0.0000,3.7000
1,2100,7077,500,0,1,100534.4945,0.6927,0.6927,7077,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24378.5124,0.7170,0.6406,5000000,4.2000,0.0000,4.4000
0,2100,25000,500,0,20,24664.4777,0.7875,0.8816,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24121.8325,0.9356,0.9861,5000000,4.2000,0.0000,0.3000
1,2100,13669,500,0,1,65069.0978,0.8361,0.8361,13669,4.2000,0.0000,2.6000
0,2100,25000,500,0,20,24534.6439,0.8164,0.8590,5000000,4.2000,0.0000,3.2000
0,2100,25000,500,0,20,24602.2505,0.9141,0.9694,5000000,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24530.5670,0.8686,0.9407,5000000,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24486.0189,0.9233,0.9729,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24113.2437,0.9340,0.9822,5000000,4.2000,0.0000,0.0000
0,2100,25000,500,0,20,24646.6433,0.7155,0.6823,5000000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24407.2792,0.9204,0.9663,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24587.1188,0.7516,0.8131,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24674.2929,0.8553,0.9366,5000000,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24254.4040,0.9342,0.9839,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24080.8159,0.9333,0.9826,5000000,4.2000,0.0000,0.1000
1,2100,8419,500,0,2,40431.9179,0.8287,0.8623,33419,4.2000,0.0000,3.7000
1,2100,2910,500,0,3,33488.2344,0.8269,0.8542,52910,4.2000,0.0000,3.4000
0,2100,25000,500,0,21,24967.6779,0.7642,0.8506,5250000,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24865.1817,0.6981,0.7220,5000000,4.2000,0.0000,4.9000
1,2100,21665,500,0,3,31408.4801,0.9196,0.9292,71665,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24289.9568,0.9269,0.9759,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24798.5650,0.7149,0.7242,5000000,4.2000,0.0000,4.3000
1,2100,10829,500,0,6,27869.2821,0.8721,0.8883,135829,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24746.9229,0.8095,0.8774,5000000,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24148.7011,0.9315,0.9818,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24679.4293,0.7506,0.8491,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24545.4295,0.9292,0.9788,5000000,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24583.2907,0.9225,0.9709,5000000,4.2000,0.0000,1.9000
0,2100,25000,500,0,20,24313.1040,0.9316,0.9812,5000000,4.2000,0.0000,0.9000
1,2100,22081,500,0,10,25211.5980,0.9357,0.9518,247081,4.2000,0.0000,2.2000
0,2100,25000,500,0,20,24154.3857,0.9321,0.9810,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24204.5889,0.9289,0.9779,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24276.7132,0.9289,0.9795,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24765.9960,0.7131,0.8073,5000000,4.2000,0.0000,4.5000
1,2100,17550,500,0,3,32976.2057,0.7188,0.7743,67550,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24314.8388,0.9314,0.9788,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24320.1241,0.9297,0.9794,5000000,4.2000,0.0000,0.9000
0,2100,25000,500,0,20,24205.3197,0.9331,0.9814,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24510.6881,0.9281,0.9779,5000000,4.2000,0.0000,1.3000
1,2100,22954,500,0,4,29372.5312,0.8834,0.8898,97954,4.2000,0.0000,2.7000
1,2100,12856,500,0,6,27697.5370,0.9331,0.9206,137856,4.2000,0.0000,2.2000
1,2100,5781,500,0,1,117487.1542,0.9000,0.9000,5781,4.2000,0.0000,2.7000
0,2100,25000,500,0,20,24620.0351,0.7961,0.8240,5000000,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24774.7876,0.7644,0.8057,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24363.8858,0.9029,0.9511,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,24637.1891,0.7268,0.7802,5000000,4.2000,0.0000,4.4000
1,2100,8544,500,0,1,87961.8411,0.9046,0.9046,8544,4.2000,0.0000,2.1000
1,2100,14614,500,0,15,24705.6450,0.9036,0.9043,364614,4.2000,0.0000,2.7000
1,2100,12433,500,0,3,32748.1809,0.8817,0.8913,62433,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24413.7277,0.9252,0.9758,5000000,4.2000,0.0000,1.4000
1,2100,17734,500,0,1,54297.3438,0.9534,0.9534,17734,4.2000,0.0000,1.8000
1,2100,16306,500,0,2,36757.4928,0.9594,0.9534,41306,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24530.5681,0.7550,0.8030,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24557.8936,0.7427,0.8008,5000000,4.2000,0.0000,3.9000
0,2100,25000,500,0,20,23950.2385,0.9335,0.9836,5000000,4.2000,0.0000,0.0000
1,2100,16504,500,0,1,57349.0278,0.8834,0.8834,16504,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,23888.3276,0.9309,0.9792,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24213.1580,0.9256,0.9749,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,23829.3225,0.9330,0.9829,5000000,4.2000,0.0000,0.3000
1,2100,22839,500,0,2,35152.4362,0.9721,0.9719,47839,4.2000,0.0000,1.4000
0,2100,25000,500,0,20,24745.8329,0.7916,0.8818,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24309.8660,0.9279,0.9785,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24332.0679,0.9326,0.9826,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24367.2744,0.8826,0.9428,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24024.7264,0.9343,0.9819,5000000,4.2000,0.0000,0.3000
0,2100,25000,500,0,20,24051.7485,0.9338,0.9813,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24197.6541,0.9325,0.9812,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,23932.0645,0.9337,0.9820,5000000,4.2000,0.0000,0.5000
1,2100,16838,500,0,1,56503.6486,0.9467,0.9467,16838,4.2000,0.0000,1.8000
1,2100,7385,500,0,6,27637.9725,0.8382,0.8207,132385,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24639.4857,0.7871,0.8685,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24136.5977,0.9326,0.9822,5000000,4.2000,0.0000,0.7000
1,2100,5052,500,0,14,24921.2482,0.8473,0.8472,330052,4.2000,0.0000,3.1000
0,2100,25000,500,0,20,24333.8901,0.9277,0.9736,5000000,4.2000,0.0000,1.2000
0,2100,25000,500,0,20,24388.5985,0.9064,0.9561,5000000,4.2000,0.0000,1.9000
1,2100,11057,500,0,7,27033.3111,0.7667,0.8533,161057,4.2000,0.0000,4.3000
1,2100,14701,500,0,12,24943.2485,0.9227,0.9219,289701,4.2000,0.0000,2.2000
1,2100,19914,500,0,1,53161.3007,0.8645,0.8645,19914,4.2000,0.0000,3.1000
1,2100,14991,500,0,4,29443.8888,0.7574,0.7751,89991,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24848.3796,0.7418,0.7587,5000000,4.2000,0.0000,4.4000
1,2100,22981,500,0,2,35420.0091,0.7742,0.7684,47981,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24374.7453,0.8984,0.9512,5000000,4.2000,0.0000,2.1000
1,2100,15204,500,0,4,29559.5123,0.9613,0.9612,90204,4.2000,0.0000,1.7000
1,2100,17152,500,0,6,27010.3474,0.9684,0.9625,142152,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24359.1346,0.7489,0.7265,5000000,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24743.1319,0.7325,0.7369,5000000,4.2000,0.0000,4.6000
0,2100,25000,500,0,20,24144.3083,0.9347,0.9844,5000000,4.2000,0.0000,0.1000
1,2100,15051,500,0,7,26834.0183,0.9174,0.8898,165051,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24518.9725,0.9300,0.9773,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24280.5037,0.9336,0.9822,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24834.7034,0.7902,0.8648,5000000,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24213.3307,0.9334,0.9828,5000000,4.2000,0.0000,0.3000
1,2100,12606,500,0,1,70632.7876,0.8584,0.8584,12606,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24319.2738,0.9265,0.9756,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24181.5505,0.9331,0.9833,5000000,4.2000,0.0000,0.7000
0,2100,25000,500,0,20,24479.2333,0.8629,0.9095,5000000,4.2000,0.0000,2.5000
0,2100,25000,500,0,20,24822.1701,0.6803,0.7212,5000000,4.2000,0.0000,4.7000
0,2100,25000,500,0,20,24265.5278,0.9296,0.9766,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24478.9504,0.7036,0.7902,5000000,4.2000,0.0000,4.2000
0,2100,25000,500,0,20,24547.3171,0.9026,0.9524,5000000,4.2000,0.0000,2.3000
0,2100,25000,500,0,20,24336.7221,0.9296,0.9806,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24519.2225,0.9288,0.9764,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24122.5992,0.9326,0.9814,5000000,4.2000,0.0000,0.2000
0,2100,25000,500,0,20,24275.9376,0.9333,0.9821,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24464.7351,0.9247,0.9743,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24388.4448,0.9278,0.9781,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24858.2460,0.7816,0.8308,5000000,4.2000,0.0000,4.0000
0,2100,25000,500,0,20,24334.2450,0.9322,0.9808,5000000,4.2000,0.0000,0.8000
0,2100,25000,500,0,20,24332.1170,0.9192,0.9707,5000000,4.2000,0.0000,1.6000
0,2100,25000,500,0,20,24073.1684,0.9177,0.9675,5000000,4.2000,0.0000,1.5000
0,2100,25000,500,0,20,24426.3747,0.9010,0.9503,5000000,4.2000,0.0000,2.0000
0,2100,25000,500,0,20,24028.4758,0.9241,0.9745,5000000,4.2000,0.0000,1.5000
1,2100,5926,500,0,1,115621.8623,0.8547,0.8547,5926,4.2000,0.0000,4.1000
0,2100,25000,500,0,20,24414.3305,0.8974,0.9466,5000000,4.2000,0.0000,2.1000
0,2100,25000,500,0,20,23952.7253,0.9319,0.9804,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24255.2815,0.7718,0.8446,5000000,4.2000,0.0000,3.4000
0,2100,25000,500,0,20,24333.2805,0.8394,0.9033,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24481.3102,0.9272,0.9742,5000000,4.2000,0.0000,1.1000
0,2100,25000,500,0,20,24684.0360,0.7808,0.8166,5000000,4.2000,0.0000,3.5000
0,2100,25000,500,0,20,24510.9153,0.9253,0.9726,5000000,4.2000,0.0000,1.3000
0,2100,25000,500,0,20,24209.3079,0.9337,0.9831,5000000,4.2000,0.0000,0.2000
1,2100,4778,500,0,2,43305.5954,0.7757,0.7907,29778,4.2000,0.0000,4.5000
1,2100,22080,500,0,8,26202.4421,0.9445,0.9485,197080,4.2000,0.0000,2.1000
1,2100,13987,500,0,1,65487.4979,0.7988,0.7988,13987,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24490.5157,0.8469,0.8945,5000000,4.2000,0.0000,2.7000
1,2100,3762,500,0,3,34276.4829,0.8441,0.8129,53762,4.2000,0.0000,2.9000
0,2100,25000,500,0,20,24824.9392,0.6846,0.7858,5000000,4.2000,0.0000,4.8000
0,2100,25000,500,0,20,24188.2442,0.9316,0.9820,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24247.5674,0.9324,0.9824,5000000,4.2000,0.0000,0.6000
0,2100,25000,500,0,20,24141.8527,0.9331,0.9824,5000000,4.2000,0.0000,0.5000
0,2100,25000,500,0,20,24447.2678,0.8391,0.9323,5000000,4.2000,0.0000,3.0000
0,2100,25000,500,0,20,24308.6755,0.9281,0.9788,5000000,4.2000,0.0000,1.3000
1,2100,7690,500,0,18,24834.5009,0.8168,0.8459,432690,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24644.5748,0.8289,0.9051,5000000,4.2000,0.0000,2.8000
0,2100,25000,500,0,20,24556.4300,0.7279,0.7341,5000000,4.2000,0.0000,4.7000
0,2100,25000,500,0,20,24055.7189,0.9330,0.9825,5000000,4.2000,0.0000,0.0000
1,2100,14324,500,0,3,32776.0353,0.7986,0.8101,64324,4.2000,0.0000,3.7000
0,2100,25000,500,0,20,24282.7902,0.9337,0.9828,5000000,4.2000,0.0000,0.4000
0,2100,25000,500,0,20,24717.9823,0.7101,0.6540,5000000,4.2000,0.0000,4.5000
0,2100,25000,500,0,20,24631.9372,0.7534,0.7691,5000000,4.2000,0.0000,4.3000
1,2100,16794,500,0,6,27645.5150,0.8367,0.8196,141794,4.2000,0.0000,3.8000
0,2100,25000,500,0,20,24579.9383,0.9140,0.9670,5000000,4.2000,0.0000,1.8000
0,2100,25000,500,0,20,24195.7280,0.9336,0.9819,5000000,4.2000,0.0000,0.0000
