entropy,totalFlips,cb,flips,variables,ratio,tries,flipsPerSecond,clauses,earlyRestarts,sat
9.4024,14000000,1.5000,50000,1000,4.2000,28,23108.3903,4200,0,0
9.4504,14000000,1.5000,50000,1000,4.2000,28,23091.4914,4200,0,0
9.4223,14000000,1.5000,50000,1000,4.2000,28,23184.0270,4200,0,0
9.4215,14000000,1.5000,50000,1000,4.2000,28,23060.4257,4200,0,0
9.4202,14000000,1.5000,50000,1000,4.2000,28,23132.7718,4200,0,0
9.4106,14000000,1.5000,50000,1000,4.2000,28,23023.8776,4200,0,0
9.4149,14000000,1.5000,50000,1000,4.2000,28,23097.7680,4200,0,0
9.4163,14000000,1.5000,50000,1000,4.2000,28,23142.3255,4200,0,0
9.4333,14000000,1.5000,50000,1000,4.2000,28,23054.0935,4200,0,0
9.4252,14000000,1.5000,50000,1000,4.2000,28,23142.5810,4200,0,0
9.4248,14000000,1.5000,50000,1000,4.2000,28,23138.2350,4200,0,0
9.4247,14000000,1.5000,50000,1000,4.2000,28,23064.1326,4200,0,0
9.4455,14000000,1.5000,50000,1000,4.2000,28,23096.5461,4200,0,0
9.4307,14000000,1.5000,50000,1000,4.2000,28,23097.8080,4200,0,0
9.4538,14000000,1.5000,50000,1000,4.2000,28,23140.6031,4200,0,0
9.4157,14000000,1.5000,50000,1000,4.2000,28,22897.4018,4200,0,0
9.4486,14000000,1.5000,50000,1000,4.2000,28,23073.5474,4200,0,0
9.4187,14000000,1.5000,50000,1000,4.2000,28,23011.3575,4200,0,0
9.4295,14000000,1.5000,50000,1000,4.2000,28,22980.5403,4200,0,0
9.4491,14000000,1.5000,50000,1000,4.2000,28,23087.9599,4200,0,0
9.4325,14000000,1.5000,50000,1000,4.2000,28,23156.7162,4200,0,0
9.4210,14000000,1.5000,50000,1000,4.2000,28,23150.6716,4200,0,0
9.4186,14000000,1.5000,50000,1000,4.2000,28,23137.7044,4200,0,0
9.4414,14000000,1.5000,50000,1000,4.2000,28,22933.6919,4200,0,0
9.4388,14000000,1.5000,50000,1000,4.2000,28,23012.3211,4200,0,0
9.4288,14000000,1.5000,50000,1000,4.2000,28,23003.3792,4200,0,0
9.4412,14000000,1.5000,50000,1000,4.2000,28,23085.8977,4200,0,0
9.4236,14000000,1.5000,50000,1000,4.2000,28,22995.8185,4200,0,0
9.4523,14000000,1.5000,50000,1000,4.2000,28,23038.8983,4200,0,0
9.4296,14000000,1.5000,50000,1000,4.2000,28,22944.7742,4200,0,0
9.4340,14000000,1.5000,50000,1000,4.2000,28,23107.9864,4200,0,0
9.4773,15500000,1.5000,50000,1000,4.2000,31,25149.9979,4200,0,0
9.4511,15500000,1.5000,50000,1000,4.2000,31,25317.2230,4200,0,0
9.4466,15500000,1.5000,50000,1000,4.2000,31,25411.7812,4200,0,0
9.4674,15500000,1.5000,50000,1000,4.2000,31,25337.6151,4200,0,0
9.4649,15500000,1.5000,50000,1000,4.2000,31,25071.3969,4200,0,0
9.4230,15500000,1.5000,50000,1000,4.2000,31,25240.9523,4200,0,0
9.4591,15500000,1.5000,50000,1000,4.2000,31,25187.7549,4200,0,0
9.4550,15500000,1.5000,50000,1000,4.2000,31,25211.8549,4200,0,0
9.3998,14000000,1.6000,50000,1000,4.2000,28,23179.2838,4200,0,0
9.4186,14000000,1.6000,50000,1000,4.2000,28,23196.5652,4200,0,0
9.4201,14000000,1.6000,50000,1000,4.2000,28,23242.2164,4200,0,0
9.4203,14000000,1.6000,50000,1000,4.2000,28,23177.1695,4200,0,0
9.4412,14000000,1.6000,50000,1000,4.2000,28,23228.1397,4200,0,0
9.4310,14000000,1.6000,50000,1000,4.2000,28,23160.1636,4200,0,0
9.4107,14000000,1.6000,50000,1000,4.2000,28,23227.4193,4200,0,0
9.3802,14000000,1.6000,50000,1000,4.2000,28,23143.1299,4200,0,0
9.3921,14000000,1.6000,50000,1000,4.2000,28,23081.3643,4200,0,0
9.4025,14000000,1.6000,50000,1000,4.2000,28,23067.7240,4200,0,0
9.3991,14000000,1.6000,50000,1000,4.2000,28,23080.6060,4200,0,0
9.4383,14000000,1.6000,50000,1000,4.2000,28,23141.7749,4200,0,0
9.4114,14000000,1.6000,50000,1000,4.2000,28,23134.0363,4200,0,0
9.4177,14000000,1.6000,50000,1000,4.2000,28,23102.4399,4200,0,0
9.3974,14000000,1.6000,50000,1000,4.2000,28,23108.9651,4200,0,0
9.4194,14000000,1.6000,50000,1000,4.2000,28,23204.8509,4200,0,0
9.4107,14000000,1.6000,50000,1000,4.2000,28,23158.2187,4200,0,0
9.4080,14000000,1.6000,50000,1000,4.2000,28,23155.9962,4200,0,0
9.3971,14000000,1.6000,50000,1000,4.2000,28,23120.6091,4200,0,0
9.4128,14000000,1.6000,50000,1000,4.2000,28,23233.6708,4200,0,0
9.4042,14000000,1.6000,50000,1000,4.2000,28,23195.9136,4200,0,0
9.4087,14000000,1.6000,50000,1000,4.2000,28,23012.9255,4200,0,0
9.4235,14000000,1.6000,50000,1000,4.2000,28,23230.4999,4200,0,0
9.3950,14000000,1.6000,50000,1000,4.2000,28,23097.3974,4200,0,0
9.4223,14000000,1.6000,50000,1000,4.2000,28,23152.1827,4200,0,0
9.4172,14000000,1.6000,50000,1000,4.2000,28,23277.3587,4200,0,0
9.4111,14000000,1.6000,50000,1000,4.2000,28,23255.0061,4200,0,0
9.4002,14000000,1.6000,50000,1000,4.2000,28,23185.0672,4200,0,0
9.3838,14000000,1.6000,50000,1000,4.2000,28,23277.4518,4200,0,0
9.4097,14000000,1.6000,50000,1000,4.2000,28,23313.2377,4200,0,0
9.4242,14000000,1.6000,50000,1000,4.2000,28,23235.0010,4200,0,0
9.3996,14000000,1.6000,50000,1000,4.2000,28,23220.4132,4200,0,0
9.3958,14000000,1.6000,50000,1000,4.2000,28,23105.7289,4200,0,0
9.3858,14000000,1.6000,50000,1000,4.2000,28,23160.8750,4200,0,0
9.4089,14000000,1.6000,50000,1000,4.2000,28,23265.1761,4200,0,0
9.3917,14000000,1.6000,50000,1000,4.2000,28,23298.0573,4200,0,0
9.4178,14500000,1.6000,50000,1000,4.2000,29,23397.4354,4200,0,0
9.4214,14000000,1.6000,50000,1000,4.2000,28,23236.1905,4200,0,0
9.4045,14000000,1.6000,50000,1000,4.2000,28,23276.6369,4200,0,0
9.3994,14000000,1.6000,50000,1000,4.2000,28,23246.4223,4200,0,0
9.4064,14000000,1.6000,50000,1000,4.2000,28,23183.9825,4200,0,0
9.4129,14000000,1.6000,50000,1000,4.2000,28,23141.9687,4200,0,0
9.3871,14000000,1.6000,50000,1000,4.2000,28,23155.3377,4200,0,0
9.4210,14000000,1.6000,50000,1000,4.2000,28,23135.4673,4200,0,0
9.3974,14000000,1.6000,50000,1000,4.2000,28,23313.6628,4200,0,0
9.4030,14000000,1.6000,50000,1000,4.2000,28,23202.8479,4200,0,0
9.3883,14000000,1.6000,50000,1000,4.2000,28,23303.4461,4200,0,0
9.4207,14000000,1.6000,50000,1000,4.2000,28,23236.2001,4200,0,0
9.4074,14000000,1.6000,50000,1000,4.2000,28,23215.1499,4200,0,0
9.3967,14000000,1.6000,50000,1000,4.2000,28,23050.5596,4200,0,0
9.4203,14000000,1.6000,50000,1000,4.2000,28,23259.2690,4200,0,0
9.4190,14500000,1.6000,50000,1000,4.2000,29,23338.4442,4200,0,0
9.3796,14000000,1.6000,50000,1000,4.2000,28,23118.0401,4200,0,0
9.3882,14000000,1.6000,50000,1000,4.2000,28,23273.2371,4200,0,0
9.3825,14000000,1.6000,50000,1000,4.2000,28,23087.1126,4200,0,0
9.4342,14000000,1.6000,50000,1000,4.2000,28,23314.0827,4200,0,0
9.4256,14000000,1.6000,50000,1000,4.2000,28,23034.1589,4200,0,0
9.4171,14000000,1.6000,50000,1000,4.2000,28,23166.0502,4200,0,0
9.4222,14000000,1.6000,50000,1000,4.2000,28,23098.8149,4200,0,0
9.3916,14000000,1.6000,50000,1000,4.2000,28,23113.3120,4200,0,0
9.4174,14000000,1.6000,50000,1000,4.2000,28,23240.1561,4200,0,0
9.4250,14000000,1.6000,50000,1000,4.2000,28,23155.8595,4200,0,0
9.3723,14000000,1.6000,50000,1000,4.2000,28,23185.0281,4200,0,0
9.4312,14000000,1.6000,50000,1000,4.2000,28,23113.8010,4200,0,0
9.3913,14000000,1.6000,50000,1000,4.2000,28,23242.8062,4200,0,0
9.4210,14500000,1.6000,50000,1000,4.2000,29,23362.0328,4200,0,0
9.4208,14500000,1.6000,50000,1000,4.2000,29,23370.7574,4200,0,0
9.4059,14500000,1.6000,50000,1000,4.2000,29,23331.5467,4200,0,0
9.4053,14000000,1.6000,50000,1000,4.2000,28,23133.1504,4200,0,0
9.4156,14000000,1.6000,50000,1000,4.2000,28,23280.7736,4200,0,0
9.4139,14500000,1.6000,50000,1000,4.2000,29,23316.9464,4200,0,0
9.4130,14000000,1.6000,50000,1000,4.2000,28,23266.4427,4200,0,0
9.4147,14000000,1.6000,50000,1000,4.2000,28,23220.5431,4200,0,0
9.4093,14000000,1.6000,50000,1000,4.2000,28,23240.5392,4200,0,0
9.3980,14000000,1.6000,50000,1000,4.2000,28,23217.5219,4200,0,0
9.4179,14000000,1.6000,50000,1000,4.2000,28,23220.0022,4200,0,0
9.4318,14000000,1.6000,50000,1000,4.2000,28,23317.7887,4200,0,0
9.3962,14000000,1.6000,50000,1000,4.2000,28,23220.7384,4200,0,0
9.4198,14000000,1.6000,50000,1000,4.2000,28,23185.5421,4200,0,0
9.4033,14000000,1.6000,50000,1000,4.2000,28,23204.3853,4200,0,0
9.3937,14000000,1.6000,50000,1000,4.2000,28,23177.8921,4200,0,0
9.4088,14000000,1.6000,50000,1000,4.2000,28,23267.9689,4200,0,0
9.4113,14000000,1.6000,50000,1000,4.2000,28,23241.2743,4200,0,0
9.4140,14000000,1.6000,50000,1000,4.2000,28,23325.7137,4200,0,0
9.4109,14000000,1.6000,50000,1000,4.2000,28,23178.8145,4200,0,0
9.3889,14000000,1.6000,50000,1000,4.2000,28,23098.2521,4200,0,0
9.4126,14000000,1.6000,50000,1000,4.2000,28,23064.2749,4200,0,0
9.4335,14000000,1.6000,50000,1000,4.2000,28,23112.5071,4200,0,0
9.4148,14000000,1.6000,50000,1000,4.2000,28,23202.8142,4200,0,0
9.4287,14000000,1.6000,50000,1000,4.2000,28,23244.9620,4200,0,0
9.4082,14000000,1.6000,50000,1000,4.2000,28,23274.9343,4200,0,0
9.4396,14000000,1.6000,50000,1000,4.2000,28,23299.8016,4200,0,0
9.4054,14000000,1.6000,50000,1000,4.2000,28,23098.4743,4200,0,0
9.4321,14000000,1.6000,50000,1000,4.2000,28,23068.1282,4200,0,0
9.3697,14000000,1.6000,50000,1000,4.2000,28,23304.7464,4200,0,0
9.3857,14000000,1.6000,50000,1000,4.2000,28,23215.8085,4200,0,0
9.4332,14000000,1.6000,50000,1000,4.2000,28,23296.1871,4200,0,0
9.3799,14000000,1.6000,50000,1000,4.2000,28,23252.7128,4200,0,0
9.3934,14500000,1.6000,50000,1000,4.2000,29,23329.1227,4200,0,0
9.3980,14000000,1.6000,50000,1000,4.2000,28,23277.0481,4200,0,0
9.4125,14000000,1.6000,50000,1000,4.2000,28,23195.3793,4200,0,0
9.3923,14000000,1.6000,50000,1000,4.2000,28,23178.6490,4200,0,0
9.4159,14000000,1.6000,50000,1000,4.2000,28,23176.2904,4200,0,0
9.4007,14000000,1.6000,50000,1000,4.2000,28,23193.5652,4200,0,0
9.3763,14000000,1.6000,50000,1000,4.2000,28,23109.8433,4200,0,0
9.4153,14000000,1.6000,50000,1000,4.2000,28,23198.0167,4200,0,0
9.4335,14500000,1.6000,50000,1000,4.2000,29,23361.4190,4200,0,0
9.3898,14000000,1.6000,50000,1000,4.2000,28,23102.7529,4200,0,0
9.4123,14000000,1.6000,50000,1000,4.2000,28,23142.9565,4200,0,0
9.4292,14000000,1.6000,50000,1000,4.2000,28,23044.9357,4200,0,0
9.4082,14000000,1.6000,50000,1000,4.2000,28,23128.2781,4200,0,0
9.4402,14000000,1.6000,50000,1000,4.2000,28,23111.7192,4200,0,0
9.3932,14000000,1.6000,50000,1000,4.2000,28,23135.1315,4200,0,0
9.4023,14000000,1.6000,50000,1000,4.2000,28,23111.8720,4200,0,0
9.3921,14000000,1.6000,50000,1000,4.2000,28,23038.6555,4200,0,0
9.4219,14000000,1.6000,50000,1000,4.2000,28,23150.8756,4200,0,0
9.4317,14000000,1.6000,50000,1000,4.2000,28,23061.3057,4200,0,0
9.3853,14000000,1.6000,50000,1000,4.2000,28,23302.2540,4200,0,0
9.4287,14000000,1.6000,50000,1000,4.2000,28,23139.9609,4200,0,0
9.4014,14000000,1.6000,50000,1000,4.2000,28,23085.7839,4200,0,0
9.4058,14000000,1.6000,50000,1000,4.2000,28,23265.8122,4200,0,0
9.3961,14000000,1.6000,50000,1000,4.2000,28,23293.2066,4200,0,0
9.4029,14000000,1.6000,50000,1000,4.2000,28,23329.9795,4200,0,0
9.3812,14000000,1.6000,50000,1000,4.2000,28,23289.1718,4200,0,0
9.3966,14000000,1.6000,50000,1000,4.2000,28,23242.8824,4200,0,0
9.4025,14500000,1.6000,50000,1000,4.2000,29,23348.3780,4200,0,0
9.3918,14000000,1.6000,50000,1000,4.2000,28,23258.4816,4200,0,0
9.4190,14000000,1.6000,50000,1000,4.2000,28,23230.5035,4200,0,0
9.4081,14000000,1.6000,50000,1000,4.2000,28,23281.8485,4200,0,0
9.4123,14000000,1.6000,50000,1000,4.2000,28,23237.8797,4200,0,0
9.4175,14500000,1.6000,50000,1000,4.2000,29,23317.4926,4200,0,0
9.3680,14000000,1.6000,50000,1000,4.2000,28,23223.0668,4200,0,0
9.4010,14000000,1.6000,50000,1000,4.2000,28,23135.6508,4200,0,0
9.4066,14000000,1.6000,50000,1000,4.2000,28,23316.0669,4200,0,0
9.3878,14000000,1.6000,50000,1000,4.2000,28,23174.7190,4200,0,0
9.3639,14000000,1.6000,50000,1000,4.2000,28,23309.1773,4200,0,0
9.4090,14000000,1.6000,50000,1000,4.2000,28,23182.6255,4200,0,0
9.3834,14000000,1.6000,50000,1000,4.2000,28,23132.0452,4200,0,0
9.4229,14000000,1.6000,50000,1000,4.2000,28,23225.0043,4200,0,0
9.4177,14000000,1.6000,50000,1000,4.2000,28,23142.2786,4200,0,0
9.4387,14000000,1.6000,50000,1000,4.2000,28,23183.5487,4200,0,0
9.4169,14000000,1.6000,50000,1000,4.2000,28,23231.0110,4200,0,0
9.4205,14000000,1.6000,50000,1000,4.2000,28,23199.4525,4200,0,0
9.4012,14000000,1.6000,50000,1000,4.2000,28,23314.9338,4200,0,0
9.4069,14000000,1.6000,50000,1000,4.2000,28,23307.7892,4200,0,0
9.4232,14000000,1.6000,50000,1000,4.2000,28,23315.2859,4200,0,0
9.4164,14000000,1.6000,50000,1000,4.2000,28,23316.1120,4200,0,0
9.4232,14000000,1.6000,50000,1000,4.2000,28,23254.4300,4200,0,0
9.4404,14000000,1.6000,50000,1000,4.2000,28,23223.2683,4200,0,0
9.4174,14000000,1.6000,50000,1000,4.2000,28,23158.8569,4200,0,0
9.4218,14000000,1.6000,50000,1000,4.2000,28,23210.5874,4200,0,0
9.3884,14000000,1.6000,50000,1000,4.2000,28,23205.2345,4200,0,0
9.4132,14000000,1.6000,50000,1000,4.2000,28,23185.3633,4200,0,0
9.4109,14000000,1.6000,50000,1000,4.2000,28,23192.4306,4200,0,0
9.4104,14000000,1.6000,50000,1000,4.2000,28,23187.2963,4200,0,0
9.4233,14000000,1.6000,50000,1000,4.2000,28,23108.6169,4200,0,0
9.4293,14000000,1.6000,50000,1000,4.2000,28,23264.1270,4200,0,0
9.3700,14000000,1.6000,50000,1000,4.2000,28,23277.5175,4200,0,0
9.4072,14000000,1.6000,50000,1000,4.2000,28,23188.7822,4200,0,0
9.4273,14000000,1.6000,50000,1000,4.2000,28,23126.3020,4200,0,0
9.4153,14000000,1.6000,50000,1000,4.2000,28,23259.9352,4200,0,0
9.3971,14000000,1.6000,50000,1000,4.2000,28,23177.9820,4200,0,0
9.4090,14000000,1.6000,50000,1000,4.2000,28,23278.9591,4200,0,0
9.4187,14000000,1.6000,50000,1000,4.2000,28,23287.9286,4200,0,0
9.4215,14000000,1.6000,50000,1000,4.2000,28,23121.3549,4200,0,0
9.4205,14000000,1.6000,50000,1000,4.2000,28,23161.0781,4200,0,0
9.3738,14000000,1.6000,50000,1000,4.2000,28,23113.2309,4200,0,0
9.3948,14000000,1.6000,50000,1000,4.2000,28,23171.8540,4200,0,0
9.4199,14000000,1.6000,50000,1000,4.2000,28,22961.7568,4200,0,0
9.3734,14000000,1.6000,50000,1000,4.2000,28,23122.7112,4200,0,0
9.3945,14000000,1.6000,50000,1000,4.2000,28,23040.9168,4200,0,0
9.4234,14000000,1.6000,50000,1000,4.2000,28,23227.0682,4200,0,0
9.4037,14000000,1.6000,50000,1000,4.2000,28,23091.2520,4200,0,0
9.3963,14000000,1.6000,50000,1000,4.2000,28,23225.0642,4200,0,0
9.4033,14000000,1.6000,50000,1000,4.2000,28,23173.9782,4200,0,0
9.3993,14000000,1.6000,50000,1000,4.2000,28,23081.8165,4200,0,0
9.3938,14000000,1.6000,50000,1000,4.2000,28,23038.3753,4200,0,0
9.3931,14000000,1.6000,50000,1000,4.2000,28,23070.5265,4200,0,0
9.4184,14000000,1.6000,50000,1000,4.2000,28,22962.3557,4200,0,0
9.4049,14000000,1.6000,50000,1000,4.2000,28,23063.0374,4200,0,0
9.4353,14000000,1.6000,50000,1000,4.2000,28,23168.0694,4200,0,0
9.4019,14500000,1.6000,50000,1000,4.2000,29,23330.3385,4200,0,0
9.3967,14000000,1.6000,50000,1000,4.2000,28,23328.3784,4200,0,0
9.4433,14500000,1.6000,50000,1000,4.2000,29,23455.8378,4200,0,0
9.4214,14000000,1.6000,50000,1000,4.2000,28,23220.9238,4200,0,0
9.4150,14000000,1.6000,50000,1000,4.2000,28,23282.7974,4200,0,0
9.4060,14000000,1.6000,50000,1000,4.2000,28,23285.7721,4200,0,0
9.4088,14000000,1.6000,50000,1000,4.2000,28,23306.0847,4200,0,0
9.4395,14500000,1.6000,50000,1000,4.2000,29,23346.5809,4200,0,0
9.4324,14500000,1.6000,50000,1000,4.2000,29,23320.8885,4200,0,0
9.3983,14000000,1.6000,50000,1000,4.2000,28,23256.8921,4200,0,0
9.4060,14500000,1.6000,50000,1000,4.2000,29,23482.8946,4200,0,0
9.4560,15500000,1.6000,50000,1000,4.2000,31,25213.2424,4200,0,0
9.4226,15500000,1.6000,50000,1000,4.2000,31,25484.3376,4200,0,0
9.4452,15500000,1.6000,50000,1000,4.2000,31,25266.9853,4200,0,0
9.4687,15500000,1.6000,50000,1000,4.2000,31,25291.0952,4200,0,0
9.4548,15500000,1.6000,50000,1000,4.2000,31,25271.8104,4200,0,0
9.4481,15500000,1.6000,50000,1000,4.2000,31,25228.4928,4200,0,0
9.4280,15500000,1.6000,50000,1000,4.2000,31,25275.5739,4200,0,0
9.4115,15500000,1.6000,50000,1000,4.2000,31,25385.2705,4200,0,0
9.4008,14000000,1.7000,50000,1000,4.2000,28,23253.6341,4200,0,0
9.3847,14000000,1.7000,50000,1000,4.2000,28,23216.4143,4200,0,0
9.3537,14000000,1.7000,50000,1000,4.2000,28,23093.8391,4200,0,0
9.3879,14000000,1.7000,50000,1000,4.2000,28,23250.6141,4200,0,0
9.3923,14000000,1.7000,50000,1000,4.2000,28,23195.0755,4200,0,0
9.3792,14000000,1.7000,50000,1000,4.2000,28,23315.5826,4200,0,0
9.3746,14000000,1.7000,50000,1000,4.2000,28,23253.7222,4200,0,0
9.4310,14500000,1.7000,50000,1000,4.2000,29,23333.4864,4200,0,0
9.3719,14000000,1.7000,50000,1000,4.2000,28,23277.9708,4200,0,0
9.3912,14500000,1.7000,50000,1000,4.2000,29,23421.2037,4200,0,0
9.3447,14000000,1.7000,50000,1000,4.2000,28,23285.5734,4200,0,0
9.3987,14500000,1.7000,50000,1000,4.2000,29,23307.0157,4200,0,0
9.3634,14000000,1.7000,50000,1000,4.2000,28,23192.8154,4200,0,0
9.3603,14000000,1.7000,50000,1000,4.2000,28,23197.9995,4200,0,0
9.3974,14000000,1.7000,50000,1000,4.2000,28,23130.9298,4200,0,0
9.3918,14000000,1.7000,50000,1000,4.2000,28,23159.6832,4200,0,0
9.3820,14000000,1.7000,50000,1000,4.2000,28,23014.9417,4200,0,0
9.3830,14000000,1.7000,50000,1000,4.2000,28,23257.0491,4200,0,0
9.3653,14000000,1.7000,50000,1000,4.2000,28,23311.6481,4200,0,0
9.4005,14000000,1.7000,50000,1000,4.2000,28,23245.5853,4200,0,0
9.4054,14000000,1.7000,50000,1000,4.2000,28,23144.4934,4200,0,0
9.4080,14000000,1.7000,50000,1000,4.2000,28,23225.4900,4200,0,0
9.3537,14000000,1.7000,50000,1000,4.2000,28,23110.0019,4200,0,0
9.4042,14000000,1.7000,50000,1000,4.2000,28,23215.9678,4200,0,0
9.3938,14000000,1.7000,50000,1000,4.2000,28,23109.3009,4200,0,0
9.3641,14000000,1.7000,50000,1000,4.2000,28,23123.3592,4200,0,0
9.3837,14000000,1.7000,50000,1000,4.2000,28,23311.5305,4200,0,0
9.3481,14000000,1.7000,50000,1000,4.2000,28,23287.5861,4200,0,0
9.3805,14000000,1.7000,50000,1000,4.2000,28,23174.4422,4200,0,0
9.3584,14000000,1.7000,50000,1000,4.2000,28,23314.0523,4200,0,0
9.3427,14000000,1.7000,50000,1000,4.2000,28,23217.6677,4200,0,0
9.3750,14000000,1.7000,50000,1000,4.2000,28,23259.2682,4200,0,0
9.3936,14000000,1.7000,50000,1000,4.2000,28,23307.7637,4200,0,0
9.3774,14000000,1.7000,50000,1000,4.2000,28,23275.8366,4200,0,0
9.3984,14500000,1.7000,50000,1000,4.2000,29,23307.6745,4200,0,0
9.3890,14500000,1.7000,50000,1000,4.2000,29,23308.1988,4200,0,0
9.3959,14000000,1.7000,50000,1000,4.2000,28,23212.1754,4200,0,0
9.4092,14000000,1.7000,50000,1000,4.2000,28,23212.0037,4200,0,0
9.4039,14000000,1.7000,50000,1000,4.2000,28,23243.9684,4200,0,0
9.3710,14000000,1.7000,50000,1000,4.2000,28,23134.9507,4200,0,0
9.3621,14000000,1.7000,50000,1000,4.2000,28,23205.2107,4200,0,0
9.3766,14000000,1.7000,50000,1000,4.2000,28,23125.9650,4200,0,0
9.4097,14000000,1.7000,50000,1000,4.2000,28,23012.7436,4200,0,0
9.3895,14000000,1.7000,50000,1000,4.2000,28,23191.3643,4200,0,0
9.3896,14500000,1.7000,50000,1000,4.2000,29,23355.5262,4200,0,0
9.3641,14000000,1.7000,50000,1000,4.2000,28,23289.0535,4200,0,0
9.3873,14000000,1.7000,50000,1000,4.2000,28,23270.4081,4200,0,0
9.3797,14000000,1.7000,50000,1000,4.2000,28,23259.8119,4200,0,0
9.3716,14500000,1.7000,50000,1000,4.2000,29,23360.2130,4200,0,0
9.4109,14000000,1.7000,50000,1000,4.2000,28,23262.7317,4200,0,0
9.4143,14500000,1.7000,50000,1000,4.2000,29,23328.9401,4200,0,0
9.3889,14500000,1.7000,50000,1000,4.2000,29,23339.0952,4200,0,0
9.3774,14000000,1.7000,50000,1000,4.2000,28,22992.2135,4200,0,0
9.3570,14000000,1.7000,50000,1000,4.2000,28,23171.8216,4200,0,0
9.3687,14000000,1.7000,50000,1000,4.2000,28,23146.4363,4200,0,0
9.3931,14000000,1.7000,50000,1000,4.2000,28,23097.0752,4200,0,0
9.4031,14000000,1.7000,50000,1000,4.2000,28,23153.7689,4200,0,0
9.4152,14000000,1.7000,50000,1000,4.2000,28,23152.2257,4200,0,0
9.3896,14000000,1.7000,50000,1000,4.2000,28,23201.9742,4200,0,0
9.4182,14000000,1.7000,50000,1000,4.2000,28,23242.1291,4200,0,0
9.2927,14000000,1.7000,50000,1000,4.2000,28,23183.8946,4200,0,0
9.4084,14000000,1.7000,50000,1000,4.2000,28,23253.1980,4200,0,0
9.3779,14000000,1.7000,50000,1000,4.2000,28,23311.2790,4200,0,0
9.3722,14000000,1.7000,50000,1000,4.2000,28,23261.5297,4200,0,0
9.3756,14000000,1.7000,50000,1000,4.2000,28,23116.3702,4200,0,0
9.3924,14000000,1.7000,50000,1000,4.2000,28,23176.9875,4200,0,0
9.3691,14000000,1.7000,50000,1000,4.2000,28,23287.5828,4200,0,0
9.3752,14000000,1.7000,50000,1000,4.2000,28,23268.9031,4200,0,0
9.3461,14000000,1.7000,50000,1000,4.2000,28,23224.2905,4200,0,0
9.3984,14000000,1.7000,50000,1000,4.2000,28,23279.2556,4200,0,0
9.3797,14000000,1.7000,50000,1000,4.2000,28,23321.3698,4200,0,0
9.4082,14000000,1.7000,50000,1000,4.2000,28,23293.6007,4200,0,0
9.4056,14000000,1.7000,50000,1000,4.2000,28,23192.4553,4200,0,0
9.4004,14000000,1.7000,50000,1000,4.2000,28,23235.8923,4200,0,0
9.3678,14000000,1.7000,50000,1000,4.2000,28,23241.3087,4200,0,0
9.4081,14000000,1.7000,50000,1000,4.2000,28,23085.3966,4200,0,0
9.4147,14000000,1.7000,50000,1000,4.2000,28,22990.5574,4200,0,0
9.3989,14000000,1.7000,50000,1000,4.2000,28,23141.9670,4200,0,0
9.3976,14000000,1.7000,50000,1000,4.2000,28,23185.4712,4200,0,0
9.3752,14000000,1.7000,50000,1000,4.2000,28,23103.4070,4200,0,0
9.3622,14000000,1.7000,50000,1000,4.2000,28,23296.1363,4200,0,0
9.3736,14000000,1.7000,50000,1000,4.2000,28,23188.7207,4200,0,0
9.3708,14000000,1.7000,50000,1000,4.2000,28,23118.2534,4200,0,0
9.3879,14000000,1.7000,50000,1000,4.2000,28,23086.7314,4200,0,0
9.3852,14500000,1.7000,50000,1000,4.2000,29,23338.3254,4200,0,0
9.3794,14000000,1.7000,50000,1000,4.2000,28,23262.8127,4200,0,0
9.3773,14000000,1.7000,50000,1000,4.2000,28,23186.3457,4200,0,0
9.4006,14000000,1.7000,50000,1000,4.2000,28,23300.4279,4200,0,0
9.4001,14000000,1.7000,50000,1000,4.2000,28,23207.7750,4200,0,0
9.3896,14000000,1.7000,50000,1000,4.2000,28,23240.1458,4200,0,0
9.3856,14000000,1.7000,50000,1000,4.2000,28,23222.4249,4200,0,0
9.3908,14000000,1.7000,50000,1000,4.2000,28,23314.1289,4200,0,0
9.3969,14000000,1.7000,50000,1000,4.2000,28,23160.9315,4200,0,0
9.4172,14000000,1.7000,50000,1000,4.2000,28,23192.8247,4200,0,0
9.3901,14000000,1.7000,50000,1000,4.2000,28,23277.7952,4200,0,0
9.4100,14000000,1.7000,50000,1000,4.2000,28,23240.2415,4200,0,0
9.3959,14000000,1.7000,50000,1000,4.2000,28,23138.3398,4200,0,0
9.3866,14000000,1.7000,50000,1000,4.2000,28,23077.4444,4200,0,0
9.3843,14000000,1.7000,50000,1000,4.2000,28,23173.4482,4200,0,0
9.3702,14000000,1.7000,50000,1000,4.2000,28,23267.2881,4200,0,0
9.3974,14000000,1.7000,50000,1000,4.2000,28,23271.9899,4200,0,0
9.3876,14000000,1.7000,50000,1000,4.2000,28,23290.4283,4200,0,0
9.3697,14000000,1.7000,50000,1000,4.2000,28,23278.1798,4200,0,0
9.3846,14000000,1.7000,50000,1000,4.2000,28,23192.4776,4200,0,0
9.3846,14000000,1.7000,50000,1000,4.2000,28,23130.1925,4200,0,0
9.4039,14000000,1.7000,50000,1000,4.2000,28,23271.0800,4200,0,0
9.3857,14000000,1.7000,50000,1000,4.2000,28,23319.2432,4200,0,0
9.3874,14000000,1.7000,50000,1000,4.2000,28,23212.1777,4200,0,0
9.3646,14500000,1.7000,50000,1000,4.2000,29,23355.1955,4200,0,0
