flipsPerSecond,minEntropy,totalFlips,ratio,entropy,lastRunEntropy,earlyRestarts,flips,cb,variables,tries,sat,clauses
32274.0026,0.5000,40071,4.2000,1.1307,0.9488,0,15071,2.3800,500,2,1,2100
21300.5986,0.6500,4500000,4.2000,1.1456,1.1725,0,25000,2.3800,500,18,0,2100
21186.8730,0.4000,4500000,4.2000,1.1580,1.2196,0,25000,2.3800,500,18,0,2100
21796.2998,0.6000,268581,4.2000,1.2214,0.9061,0,18581,2.3800,500,11,1,2100
21195.5654,0.5000,4250000,4.2000,1.1152,1.1811,0,25000,2.3800,500,17,0,2100
21254.1473,0.6000,4500000,4.2000,1.1229,1.1087,0,25000,2.3800,500,18,0,2100
29404.0359,0.6500,53070,4.2000,1.1442,0.8967,0,3070,2.3800,500,3,1,2100
100472.0891,0.6500,5893,4.2000,0.9165,0.9165,0,5893,2.3800,500,1,1,2100
21157.0406,0.6500,4250000,4.2000,1.1773,1.2775,0,25000,2.3800,500,17,0,2100
44199.3765,0.5000,20660,4.2000,0.8889,0.8889,0,20660,2.3800,500,1,1,2100
21211.2016,0.5500,4250000,4.2000,1.1526,1.2567,0,25000,2.3800,500,17,0,2100
24686.8226,0.4000,106655,4.2000,1.1872,0.8861,0,6655,2.3800,500,5,1,2100
21228.8562,0.5000,4500000,4.2000,1.1356,1.2719,0,25000,2.3800,500,18,0,2100
21164.4411,0.6000,4250000,4.2000,1.0993,0.9602,0,25000,2.3800,500,17,0,2100
21101.0337,0.5500,4250000,4.2000,1.1263,1.1973,0,25000,2.3800,500,17,0,2100
65115.4608,0.5000,10995,4.2000,0.9213,0.9213,0,10995,2.3800,500,1,1,2100
67024.3615,0.4000,10318,4.2000,0.8989,0.8989,0,10318,2.3800,500,1,1,2100
62403.0855,0.5500,11281,4.2000,0.8965,0.8965,0,11281,2.3800,500,1,1,2100
24328.0067,0.6000,114324,4.2000,1.1784,0.9327,0,14324,2.3800,500,5,1,2100
21197.0579,0.4000,4500000,4.2000,1.1530,1.2048,0,25000,2.3800,500,18,0,2100
41552.8439,0.5000,22979,4.2000,0.9222,0.9222,0,22979,2.3800,500,1,1,2100
26481.2690,0.4500,73515,4.2000,1.1543,0.9254,0,23515,2.3800,500,3,1,2100
45980.7729,0.6000,18787,4.2000,0.9421,0.9421,0,18787,2.3800,500,1,1,2100
34209.3128,0.6000,34282,4.2000,1.0384,0.8932,0,9282,2.3800,500,2,1,2100
24317.9302,0.5500,109772,4.2000,1.1083,0.9203,0,9772,2.3800,500,5,1,2100
21195.4227,0.6500,4250000,4.2000,1.1662,1.1694,0,25000,2.3800,500,17,0,2100
48999.1661,0.5000,16800,4.2000,0.9240,0.9240,0,16800,2.3800,500,1,1,2100
21237.7213,0.5000,4250000,4.2000,1.1321,1.2067,0,25000,2.3800,500,17,0,2100
21241.3225,0.4500,4250000,4.2000,1.1459,1.2338,0,25000,2.3800,500,17,0,2100
61740.2453,0.6000,11698,4.2000,0.9196,0.9196,0,11698,2.3800,500,1,1,2100
24773.5980,0.6000,104753,4.2000,1.1670,0.9229,0,4753,2.3800,500,5,1,2100
21228.8929,0.5000,4250000,4.2000,1.1145,1.1226,0,25000,2.3800,500,17,0,2100
21157.2237,0.5500,4250000,4.2000,1.1063,1.2087,0,25000,2.3800,500,17,0,2100
26178.1063,0.4000,74961,4.2000,1.1330,0.8925,0,24961,2.3800,500,3,1,2100
32454.1497,0.5500,39070,4.2000,1.1082,0.9253,0,14070,2.3800,500,2,1,2100
21257.7116,0.6000,4500000,4.2000,1.1529,1.2013,0,25000,2.3800,500,18,0,2100
40272.5052,0.4500,24393,4.2000,0.9253,0.9253,0,24393,2.3800,500,1,1,2100
24480.1260,0.5500,112176,4.2000,1.0986,0.9174,0,12176,2.3800,500,5,1,2100
21401.1908,0.6000,4500000,4.2000,1.1545,1.1270,0,25000,2.3800,500,18,0,2100
21288.3152,0.4000,4500000,4.2000,1.1689,1.1345,0,25000,2.3800,500,18,0,2100
22716.4811,0.4000,197365,4.2000,1.1560,0.9464,0,22365,2.3800,500,8,1,2100
27097.4187,0.5000,73826,4.2000,1.1325,0.9119,0,23826,2.3800,500,3,1,2100
21897.2081,0.6500,279878,4.2000,1.2201,0.9191,0,4878,2.3800,500,12,1,2100
21237.3985,0.5500,4250000,4.2000,1.1195,1.1683,0,25000,2.3800,500,17,0,2100
21264.7488,0.4500,4500000,4.2000,1.1191,1.1025,0,25000,2.3800,500,18,0,2100
106118.7530,0.4000,5395,4.2000,0.8347,0.8347,0,5395,2.3800,500,1,1,2100
51789.9573,0.4000,14988,4.2000,0.8767,0.8767,0,14988,2.3800,500,1,1,2100
21210.4567,0.6500,4500000,4.2000,1.0577,1.1605,0,25000,2.3800,500,18,0,2100
21261.4881,0.4000,424213,4.2000,1.2353,0.9483,0,24213,2.3800,500,17,1,2100
21249.6137,0.5000,4500000,4.2000,1.1070,1.1917,0,25000,2.3800,500,18,0,2100
57532.6451,0.4000,13516,4.2000,0.9051,0.9051,0,13516,2.3800,500,1,1,2100
34251.0933,0.6500,35054,4.2000,1.1272,0.9249,0,10054,2.3800,500,2,1,2100
47333.0114,0.4500,18605,4.2000,0.9343,0.9343,0,18605,2.3800,500,1,1,2100
60351.3519,0.4500,12537,4.2000,0.9056,0.9056,0,12537,2.3800,500,1,1,2100
31045.3681,0.6000,47621,4.2000,1.0969,0.9407,0,22621,2.3800,500,2,1,2100
136739.5229,0.4000,3956,4.2000,0.8764,0.8764,0,3956,2.3800,500,1,1,2100
21267.0186,0.6500,4500000,4.2000,1.1381,1.1880,0,25000,2.3800,500,18,0,2100
124471.2213,0.5000,4384,4.2000,0.9080,0.9080,0,4384,2.3800,500,1,1,2100
21235.7890,0.4500,4500000,4.2000,1.1377,1.1869,0,25000,2.3800,500,18,0,2100
21177.6163,0.5000,4500000,4.2000,1.1417,1.1560,0,25000,2.3800,500,18,0,2100
25640.5841,0.5000,91260,4.2000,1.1710,0.9322,0,16260,2.3800,500,4,1,2100
45747.6470,0.6000,19419,4.2000,0.8998,0.8998,0,19419,2.3800,500,1,1,2100
22513.2763,0.4500,194997,4.2000,1.2113,0.9145,0,19997,2.3800,500,8,1,2100
21215.5954,0.6000,4250000,4.2000,1.1528,1.2466,0,25000,2.3800,500,17,0,2100
79350.9287,0.5000,7927,4.2000,0.9165,0.9165,0,7927,2.3800,500,1,1,2100
132619.5480,0.4000,4019,4.2000,0.8662,0.8662,0,4019,2.3800,500,1,1,2100
26798.8649,0.4500,72005,4.2000,1.1457,0.9267,0,22005,2.3800,500,3,1,2100
21192.1096,0.5500,4500000,4.2000,1.1867,1.1560,0,25000,2.3800,500,18,0,2100
21096.7268,0.4500,4250000,4.2000,1.0623,1.1910,0,25000,2.3800,500,17,0,2100
21178.7696,0.5500,4500000,4.2000,1.1569,1.2674,0,25000,2.3800,500,18,0,2100
21311.0587,0.5500,4500000,4.2000,1.1322,1.2442,0,25000,2.3800,500,18,0,2100
21236.2263,0.5500,4250000,4.2000,1.1311,1.2643,0,25000,2.3800,500,17,0,2100
21335.2688,0.6500,4500000,4.2000,1.1397,1.2155,0,25000,2.3800,500,18,0,2100
68649.1124,0.4000,9989,4.2000,0.8989,0.8989,0,9989,2.3800,500,1,1,2100
21336.6025,0.4500,4500000,4.2000,1.1065,1.0716,0,25000,2.3800,500,18,0,2100
59359.7145,0.4000,12577,4.2000,0.8899,0.8899,0,12577,2.3800,500,1,1,2100
21310.5940,0.6500,4500000,4.2000,1.1619,1.1272,0,25000,2.3800,500,18,0,2100
40634.0726,0.5500,24414,4.2000,0.9176,0.9176,0,24414,2.3800,500,1,1,2100
27645.7095,0.4000,65668,4.2000,1.1531,0.9306,0,15668,2.3800,500,3,1,2100
27210.7241,0.4000,68509,4.2000,1.1560,0.8868,0,18509,2.3800,500,3,1,2100
23208.9237,0.5000,144305,4.2000,1.2049,0.9090,0,19305,2.3800,500,6,1,2100
21146.6130,0.4000,4250000,4.2000,1.1112,1.1913,0,25000,2.3800,500,17,0,2100
21401.7532,0.6500,359290,4.2000,1.2110,0.8992,0,9290,2.3800,500,15,1,2100
21321.6251,0.6500,4500000,4.2000,1.1925,1.2567,0,25000,2.3800,500,18,0,2100
21133.6143,0.4500,4250000,4.2000,1.0993,1.1030,0,25000,2.3800,500,17,0,2100
75242.6615,0.4000,8745,4.2000,0.9108,0.9108,0,8745,2.3800,500,1,1,2100
21169.5999,0.4000,4500000,4.2000,1.1823,1.2388,0,25000,2.3800,500,18,0,2100
35146.0065,0.6000,32018,4.2000,1.0194,0.9073,0,7018,2.3800,500,2,1,2100
25910.1988,0.5500,84099,4.2000,1.1403,0.8405,0,9099,2.3800,500,4,1,2100
26978.7938,0.5000,67533,4.2000,1.1507,0.9282,0,17533,2.3800,500,3,1,2100
22143.0920,0.4500,222537,4.2000,1.1654,0.9327,0,22537,2.3800,500,9,1,2100
35692.7254,0.6500,30884,4.2000,1.0661,0.9016,0,5884,2.3800,500,2,1,2100
54046.5295,0.4500,14506,4.2000,0.9081,0.9081,0,14506,2.3800,500,1,1,2100
21235.7881,0.5500,4250000,4.2000,1.1140,1.1182,0,25000,2.3800,500,17,0,2100
76399.4092,0.4500,8716,4.2000,0.8963,0.8963,0,8716,2.3800,500,1,1,2100
21322.2938,0.4500,4500000,4.2000,1.1495,1.2091,0,25000,2.3800,500,18,0,2100
24400.9635,0.4000,120009,4.2000,1.1623,0.9088,0,20009,2.3800,500,5,1,2100
34570.9438,0.4500,34089,4.2000,1.1003,0.9140,0,9089,2.3800,500,2,1,2100
21246.5973,0.4000,4500000,4.2000,1.1336,1.2594,0,25000,2.3800,500,18,0,2100
21377.3689,0.5500,4500000,4.2000,1.1810,1.3273,0,25000,2.3800,500,18,0,2100
43535.7532,0.6000,21467,4.2000,0.9246,0.9246,0,21467,2.3800,500,1,1,2100
21183.9454,0.5500,4250000,4.2000,1.1936,1.2299,0,25000,2.3800,500,17,0,2100
21204.1548,0.6000,4500000,4.2000,1.1497,1.1949,0,25000,2.3800,500,18,0,2100
28012.3792,0.4500,60637,4.2000,1.1206,0.9224,0,10637,2.3800,500,3,1,2100
26813.8191,0.6000,69553,4.2000,1.1623,0.9267,0,19553,2.3800,500,3,1,2100
21160.1227,0.4500,4250000,4.2000,1.1869,1.2694,0,25000,2.3800,500,17,0,2100
21190.0104,0.5500,4250000,4.2000,1.1529,1.2034,0,25000,2.3800,500,17,0,2100
21355.7218,0.4500,4500000,4.2000,1.1416,1.2767,0,25000,2.3800,500,18,0,2100
22233.9236,0.5500,4500000,4.2000,1.1879,1.2220,0,25000,2.3800,500,18,0,2100
24956.3299,0.6500,99631,4.2000,1.1280,0.9559,0,24631,2.3800,500,4,1,2100
21369.7021,0.6500,332851,4.2000,1.2048,0.9128,0,7851,2.3800,500,14,1,2100
25118.4290,0.6500,99204,4.2000,1.2049,0.9099,0,24204,2.3800,500,4,1,2100
43298.3719,0.4000,21769,4.2000,0.9168,0.9168,0,21769,2.3800,500,1,1,2100
25302.9706,0.6500,95906,4.2000,1.2055,0.9202,0,20906,2.3800,500,4,1,2100
21196.8636,0.6000,4500000,4.2000,1.1606,1.3002,0,25000,2.3800,500,18,0,2100
23813.4626,0.4500,136247,4.2000,1.1371,0.9204,0,11247,2.3800,500,6,1,2100
21346.1412,0.6500,4500000,4.2000,1.0632,1.2015,0,25000,2.3800,500,18,0,2100
21286.7941,0.6500,421209,4.2000,1.1853,0.9333,0,21209,2.3800,500,17,1,2100
21245.4647,0.6000,4500000,4.2000,1.1560,1.2855,0,25000,2.3800,500,18,0,2100
25867.3400,0.5000,83945,4.2000,1.1588,0.9089,0,8945,2.3800,500,4,1,2100
21249.2175,0.5500,4500000,4.2000,1.1661,1.2121,0,25000,2.3800,500,18,0,2100
21088.6788,0.4000,4250000,4.2000,1.0686,1.3357,0,25000,2.3800,500,17,0,2100
24435.2428,0.6500,115505,4.2000,1.1977,0.9117,0,15505,2.3800,500,5,1,2100
21619.5286,0.6500,4500000,4.2000,1.1910,1.2819,0,25000,2.3800,500,18,0,2100
38869.0591,0.6500,30137,4.2000,1.0646,0.8742,0,5137,2.3800,500,2,1,2100
21214.5666,0.6500,4250000,4.2000,1.0877,1.2119,0,25000,2.3800,500,17,0,2100
21405.2056,0.6000,4500000,4.2000,1.1312,1.3132,0,25000,2.3800,500,18,0,2100
21151.5204,0.4000,4250000,4.2000,1.1640,1.3065,0,25000,2.3800,500,17,0,2100
22481.1616,0.4000,183889,4.2000,1.2095,0.9168,0,8889,2.3800,500,8,1,2100
78176.3999,0.6000,8302,4.2000,0.9286,0.9286,0,8302,2.3800,500,1,1,2100
21186.3728,0.6500,4250000,4.2000,1.1227,1.2076,0,25000,2.3800,500,17,0,2100
21473.8194,0.6000,4500000,4.2000,1.1586,1.2683,0,25000,2.3800,500,18,0,2100
33506.7102,0.6000,42685,4.2000,1.0922,0.9389,0,17685,2.3800,500,2,1,2100
28407.8301,0.6000,60205,4.2000,1.1530,0.9429,0,10205,2.3800,500,3,1,2100
21297.2261,0.5000,4500000,4.2000,1.1516,1.2339,0,25000,2.3800,500,18,0,2100
21202.8287,0.5000,4500000,4.2000,1.1416,1.2570,0,25000,2.3800,500,18,0,2100
33669.4045,0.4500,36512,4.2000,1.1051,0.9112,0,11512,2.3800,500,2,1,2100
21163.5373,0.5500,4250000,4.2000,1.0759,1.1221,0,25000,2.3800,500,17,0,2100
28399.9284,0.4500,60522,4.2000,1.1120,0.9195,0,10522,2.3800,500,3,1,2100
21252.4380,0.4500,4500000,4.2000,1.1077,1.1765,0,25000,2.3800,500,18,0,2100
21583.2598,0.6500,4500000,4.2000,1.1552,1.1768,0,25000,2.3800,500,18,0,2100
22164.9253,0.6500,242212,4.2000,1.2048,0.9104,0,17212,2.3800,500,10,1,2100
28312.3007,0.4500,61972,4.2000,1.1569,0.9217,0,11972,2.3800,500,3,1,2100
24954.9038,0.5000,105298,4.2000,1.0885,0.9117,0,5298,2.3800,500,5,1,2100
21236.8697,0.4500,4500000,4.2000,1.1564,1.1976,0,25000,2.3800,500,18,0,2100
21224.4506,0.5500,4500000,4.2000,1.1551,1.2727,0,25000,2.3800,500,18,0,2100
21382.7831,0.5000,4500000,4.2000,1.1776,1.3032,0,25000,2.3800,500,18,0,2100
21482.8799,0.6500,4500000,4.2000,1.1841,1.1776,0,25000,2.3800,500,18,0,2100
38032.8548,0.5500,29961,4.2000,1.0385,0.8884,0,4961,2.3800,500,2,1,2100
21342.7325,0.4000,4500000,4.2000,1.1004,0.9359,0,25000,2.3800,500,18,0,2100
31952.9067,0.4000,41740,4.2000,1.1029,0.8989,0,16740,2.3800,500,2,1,2100
43719.5101,0.6500,20741,4.2000,0.9367,0.9367,0,20741,2.3800,500,1,1,2100
21191.8635,0.5000,4250000,4.2000,1.1361,1.1921,0,25000,2.3800,500,17,0,2100
21414.1489,0.6500,398883,4.2000,1.2088,0.9545,0,23883,2.3800,500,16,1,2100
31989.2564,0.5000,41290,4.2000,1.1083,0.9398,0,16290,2.3800,500,2,1,2100
21237.2375,0.4500,4500000,4.2000,1.1769,1.2963,0,25000,2.3800,500,18,0,2100
21949.0081,0.6500,4500000,4.2000,1.1451,1.2344,0,25000,2.3800,500,18,0,2100
28398.8522,0.4000,59538,4.2000,1.1074,0.9152,0,9538,2.3800,500,3,1,2100
49379.4379,0.6500,17090,4.2000,0.9076,0.9076,0,17090,2.3800,500,1,1,2100
30334.7516,0.4000,48163,4.2000,1.0787,0.9048,0,23163,2.3800,500,2,1,2100
47319.2369,0.6500,18101,4.2000,0.9321,0.9321,0,18101,2.3800,500,1,1,2100
84669.2101,0.4000,7396,4.2000,0.8637,0.8637,0,7396,2.3800,500,1,1,2100
21182.8871,0.5500,4250000,4.2000,1.1294,1.1336,0,25000,2.3800,500,17,0,2100
21157.1993,0.4500,4250000,4.2000,1.2151,1.3030,0,25000,2.3800,500,17,0,2100
33682.6319,0.5500,35448,4.2000,1.0899,0.9406,0,10448,2.3800,500,2,1,2100
21336.7065,0.6000,4500000,4.2000,1.1601,1.0584,0,25000,2.3800,500,18,0,2100
21404.1271,0.5500,4500000,4.2000,1.0170,1.1441,0,25000,2.3800,500,18,0,2100
25395.3863,0.4500,95847,4.2000,1.1908,0.9026,0,20847,2.3800,500,4,1,2100
21217.3198,0.6500,4500000,4.2000,1.1248,1.1767,0,25000,2.3800,500,18,0,2100
27575.3991,0.4000,67017,4.2000,1.1495,0.9389,0,17017,2.3800,500,3,1,2100
23129.2960,0.5500,171151,4.2000,1.1958,0.9281,0,21151,2.3800,500,7,1,2100
50845.5579,0.5500,16502,4.2000,0.9292,0.9292,0,16502,2.3800,500,1,1,2100
27129.5655,0.5000,73615,4.2000,1.1017,0.9478,0,23615,2.3800,500,3,1,2100
25327.6473,0.6000,98968,4.2000,1.2272,0.9292,0,23968,2.3800,500,4,1,2100
21227.1778,0.6500,4500000,4.2000,1.1438,1.2330,0,25000,2.3800,500,18,0,2100
28386.0685,0.5500,59712,4.2000,1.1039,0.8887,0,9712,2.3800,500,3,1,2100
47445.0931,0.4000,17824,4.2000,0.9273,0.9273,0,17824,2.3800,500,1,1,2100
42197.0925,0.4000,22344,4.2000,0.9257,0.9257,0,22344,2.3800,500,1,1,2100
21855.5378,0.4000,259208,4.2000,1.2209,0.8920,0,9208,2.3800,500,11,1,2100
21261.0597,0.6500,4500000,4.2000,1.1797,1.3017,0,25000,2.3800,500,18,0,2100
22392.4010,0.6000,212715,4.2000,1.2240,0.8492,0,12715,2.3800,500,9,1,2100
21196.5753,0.4000,4500000,4.2000,1.1075,1.2319,0,25000,2.3800,500,18,0,2100
26854.0767,0.5000,71410,4.2000,1.1654,0.8999,0,21410,2.3800,500,3,1,2100
58467.4676,0.5000,12772,4.2000,0.8959,0.8959,0,12772,2.3800,500,1,1,2100
42463.3756,0.4500,21944,4.2000,0.9345,0.9345,0,21944,2.3800,500,1,1,2100
21240.9421,0.6000,4250000,4.2000,1.0709,1.2302,0,25000,2.3800,500,17,0,2100
57934.8953,0.6500,13047,4.2000,0.8898,0.8898,0,13047,2.3800,500,1,1,2100
21210.4512,0.4000,4250000,4.2000,1.1566,1.1717,0,25000,2.3800,500,17,0,2100
21428.3077,0.6500,411428,4.2000,1.1726,0.9349,0,11428,2.3800,500,17,1,2100
34290.6308,0.5500,34565,4.2000,1.0575,0.9194,0,9565,2.3800,500,2,1,2100
25820.3924,0.5500,83471,4.2000,1.1337,0.8936,0,8471,2.3800,500,4,1,2100
21182.6517,0.5500,4500000,4.2000,1.1051,1.2337,0,25000,2.3800,500,18,0,2100
23007.2056,0.4500,166011,4.2000,1.2182,0.9370,0,16011,2.3800,500,7,1,2100
47296.0553,0.4000,18307,4.2000,0.9340,0.9340,0,18307,2.3800,500,1,1,2100
24107.3746,0.5500,124853,4.2000,1.1855,0.9219,0,24853,2.3800,500,5,1,2100
21216.4288,0.5000,4500000,4.2000,1.1734,1.2635,0,25000,2.3800,500,18,0,2100
21978.3517,0.5000,4500000,4.2000,1.1020,1.3454,0,25000,2.3800,500,18,0,2100
22610.0292,0.4500,206075,4.2000,1.1692,0.9320,0,6075,2.3800,500,9,1,2100
21187.3699,0.4000,4250000,4.2000,1.1675,1.1640,0,25000,2.3800,500,17,0,2100
22949.3179,0.6500,169121,4.2000,1.1962,0.8900,0,19121,2.3800,500,7,1,2100
21594.5637,0.5000,4500000,4.2000,1.1614,1.3036,0,25000,2.3800,500,18,0,2100
30648.2986,0.6000,57113,4.2000,1.1610,0.9268,0,7113,2.3800,500,3,1,2100
22921.4755,0.6500,4750000,4.2000,1.1231,1.1899,0,25000,2.3800,500,19,0,2100
23194.7041,0.5500,4750000,4.2000,1.1685,1.1298,0,25000,2.3800,500,19,0,2100
28200.8644,0.4500,87799,4.2000,1.1408,0.9418,0,12799,2.3800,500,4,1,2100
21138.9582,0.5500,4250000,4.2000,1.1882,1.2999,0,25000,2.3800,500,17,0,2100
59720.1594,0.6000,12282,4.2000,0.8787,0.8787,0,12282,2.3800,500,1,1,2100
52654.9360,0.4000,14840,4.2000,0.9244,0.9244,0,14840,2.3800,500,1,1,2100
26006.5702,0.4500,82957,4.2000,1.2017,0.9202,0,7957,2.3800,500,4,1,2100
81096.6841,0.4000,8026,4.2000,0.8869,0.8869,0,8026,2.3800,500,1,1,2100
24205.8272,0.6000,119030,4.2000,1.2043,0.9308,0,19030,2.3800,500,5,1,2100
21571.3892,0.4500,421338,4.2000,1.2363,0.9241,0,21338,2.3800,500,17,1,2100
54595.0853,0.6000,14930,4.2000,0.9123,0.9123,0,14930,2.3800,500,1,1,2100
21313.6678,0.6000,4500000,4.2000,1.1480,1.2137,0,25000,2.3800,500,18,0,2100
21659.4524,0.4500,4500000,4.2000,1.0466,1.1318,0,25000,2.3800,500,18,0,2100
26278.6313,0.6500,114729,4.2000,1.1910,0.9310,0,14729,2.3800,500,5,1,2100
45909.2084,0.4500,21710,4.2000,0.9181,0.9181,0,21710,2.3800,500,1,1,2100
22858.5553,0.6500,4750000,4.2000,1.1503,1.2741,0,25000,2.3800,500,19,0,2100
22736.2861,0.5500,4750000,4.2000,1.1576,1.2472,0,25000,2.3800,500,19,0,2100
31075.3358,0.4500,58290,4.2000,1.1184,0.8477,0,8290,2.3800,500,3,1,2100
27875.9333,0.6500,85323,4.2000,1.2054,0.9392,0,10323,2.3800,500,4,1,2100
27841.5766,0.4000,57983,4.2000,1.1630,0.9292,0,7983,2.3800,500,3,1,2100
22151.5728,0.4500,238059,4.2000,1.2037,0.9175,0,13059,2.3800,500,10,1,2100
32769.0426,0.4000,39578,4.2000,1.0921,0.9308,0,14578,2.3800,500,2,1,2100
21919.9199,0.6500,321759,4.2000,1.2311,0.9269,0,21759,2.3800,500,13,1,2100
21102.2602,0.6000,4250000,4.2000,1.1454,1.3303,0,25000,2.3800,500,17,0,2100
21208.5930,0.6500,4500000,4.2000,1.1499,1.2855,0,25000,2.3800,500,18,0,2100
23229.9841,0.5000,162368,4.2000,1.1798,0.9115,0,12368,2.3800,500,7,1,2100
102940.4630,0.5500,5692,4.2000,0.9024,0.9024,0,5692,2.3800,500,1,1,2100
33341.4453,0.5500,35642,4.2000,1.1212,0.9177,0,10642,2.3800,500,2,1,2100
21201.2761,0.5500,4500000,4.2000,1.1857,1.3111,0,25000,2.3800,500,18,0,2100
27406.2910,0.6000,68037,4.2000,1.1058,0.9252,0,18037,2.3800,500,3,1,2100
36783.5923,0.4000,29016,4.2000,1.0476,0.8903,0,4016,2.3800,500,2,1,2100
22820.4506,0.4500,168270,4.2000,1.1208,0.9477,0,18270,2.3800,500,7,1,2100
21344.8366,0.6500,338198,4.2000,1.1907,0.9271,0,13198,2.3800,500,14,1,2100
59826.1822,0.6500,12368,4.2000,0.9175,0.9175,0,12368,2.3800,500,1,1,2100
21189.6911,0.6000,4250000,4.2000,1.1929,1.2879,0,25000,2.3800,500,17,0,2100
21215.0511,0.5500,4500000,4.2000,1.1573,1.2607,0,25000,2.3800,500,18,0,2100
32237.2759,0.5500,41122,4.2000,0.9985,0.8838,0,16122,2.3800,500,2,1,2100
52215.6379,0.6500,15271,4.2000,0.9030,0.9030,0,15271,2.3800,500,1,1,2100
51146.9668,0.4000,15881,4.2000,0.9200,0.9200,0,15881,2.3800,500,1,1,2100
60827.5295,0.5500,12077,4.2000,0.9044,0.9044,0,12077,2.3800,500,1,1,2100
45940.6965,0.5000,18692,4.2000,0.9197,0.9197,0,18692,2.3800,500,1,1,2100
50955.2865,0.4000,16082,4.2000,0.9329,0.9329,0,16082,2.3800,500,1,1,2100
51201.0198,0.6000,15254,4.2000,0.9068,0.9068,0,15254,2.3800,500,1,1,2100
21171.8641,0.6000,4250000,4.2000,1.1116,1.1985,0,25000,2.3800,500,17,0,2100
36043.6910,0.5500,31803,4.2000,1.0657,0.9014,0,6803,2.3800,500,2,1,2100
24405.7305,0.5000,111762,4.2000,1.1925,0.9158,0,11762,2.3800,500,5,1,2100
35537.8604,0.6500,30953,4.2000,1.1106,0.8974,0,5953,2.3800,500,2,1,2100
21222.4409,0.6500,4250000,4.2000,1.1084,1.3024,0,25000,2.3800,500,17,0,2100
22330.2468,0.5500,221144,4.2000,1.1411,0.9264,0,21144,2.3800,500,9,1,2100
59330.3727,0.5500,12914,4.2000,0.9028,0.9028,0,12914,2.3800,500,1,1,2100
21194.1892,0.6000,4500000,4.2000,1.1474,1.1705,0,25000,2.3800,500,18,0,2100
28717.1284,0.5500,55764,4.2000,1.1321,0.9266,0,5764,2.3800,500,3,1,2100
21220.9953,0.5500,4250000,4.2000,1.0546,1.1920,0,25000,2.3800,500,17,0,2100
21233.4898,0.6500,4250000,4.2000,1.1526,1.0745,0,25000,2.3800,500,17,0,2100
21962.2316,0.5000,243064,4.2000,1.2282,0.8989,0,18064,2.3800,500,10,1,2100
65581.6712,0.4000,10652,4.2000,0.9209,0.9209,0,10652,2.3800,500,1,1,2100
66344.2476,0.6000,10123,4.2000,0.9217,0.9217,0,10123,2.3800,500,1,1,2100
33399.2883,0.6000,37252,4.2000,1.1199,0.9288,0,12252,2.3800,500,2,1,2100
21004.5711,0.5500,4250000,4.2000,1.1654,1.1654,0,25000,2.3800,500,17,0,2100
55856.6487,0.4500,13771,4.2000,0.9312,0.9312,0,13771,2.3800,500,1,1,2100
21308.2519,0.6000,4500000,4.2000,1.1719,1.3338,0,25000,2.3800,500,18,0,2100
24744.7561,0.6000,109405,4.2000,1.2062,0.8961,0,9405,2.3800,500,5,1,2100
29812.1465,0.6500,49088,4.2000,1.1049,0.9079,0,24088,2.3800,500,2,1,2100
74669.6994,0.4500,8815,4.2000,0.9190,0.9190,0,8815,2.3800,500,1,1,2100
24434.9636,0.4000,109988,4.2000,1.2001,0.8966,0,9988,2.3800,500,5,1,2100
42849.3755,0.4500,20951,4.2000,0.9569,0.9569,0,20951,2.3800,500,1,1,2100
67256.6196,0.5500,10410,4.2000,0.9012,0.9012,0,10410,2.3800,500,1,1,2100
26930.9706,0.6500,72734,4.2000,1.1062,0.9161,0,22734,2.3800,500,3,1,2100
41935.2535,0.6500,22340,4.2000,0.9004,0.9004,0,22340,2.3800,500,1,1,2100
31635.2373,0.5500,44548,4.2000,0.9914,0.9288,0,19548,2.3800,500,2,1,2100
30897.6036,0.6000,46509,4.2000,1.1041,0.8962,0,21509,2.3800,500,2,1,2100
52131.7687,0.4000,14992,4.2000,0.8641,0.8641,0,14992,2.3800,500,1,1,2100
21155.8888,0.5000,4250000,4.2000,1.0957,1.1313,0,25000,2.3800,500,17,0,2100
37441.9051,0.6000,28625,4.2000,1.0508,0.9107,0,3625,2.3800,500,2,1,2100
21232.2800,0.5500,4500000,4.2000,1.1798,1.2762,0,25000,2.3800,500,18,0,2100
24165.3658,0.6000,124184,4.2000,1.1730,0.8974,0,24184,2.3800,500,5,1,2100
21176.3181,0.6000,4500000,4.2000,1.1630,1.2758,0,25000,2.3800,500,18,0,2100
21291.5596,0.5500,4500000,4.2000,1.1491,1.2068,0,25000,2.3800,500,18,0,2100
21269.4852,0.4000,4500000,4.2000,1.1125,1.2997,0,25000,2.3800,500,18,0,2100
21063.9640,0.5500,4250000,4.2000,1.1582,1.2262,0,25000,2.3800,500,17,0,2100
21564.1688,0.4500,320849,4.2000,1.2264,0.9208,0,20849,2.3800,500,13,1,2100
27179.1100,0.5500,70614,4.2000,1.0902,0.9128,0,20614,2.3800,500,3,1,2100
48990.2113,0.4000,17221,4.2000,0.9093,0.9093,0,17221,2.3800,500,1,1,2100
36750.5754,0.5500,28950,4.2000,1.0926,0.9034,0,3950,2.3800,500,2,1,2100
47942.9345,0.5500,17842,4.2000,0.9427,0.9427,0,17842,2.3800,500,1,1,2100
